# File Name: qPCR_eimeria_field_faeces_JK_07022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 01:32:05 PM UTC
# Run End Date/Time: 2022-02-07 02:51:33 PM UTC
# Run Duration: 79 minutes 27 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:40:32 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:40:46 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"67","F7","9","106569.445","35689.434","116423.49"
"68","F8","9","80785.414","25800.559","84191.63"
"69","F9","9","83920.04","24658.607","77025.734"
"70","F10","9","203180.67","44373.84","96615.4"
"71","F11","9","259073.1","56118.715","112375.41"
"72","F12","9","244549.75","56327.29","105913.02"
"73","G1","9","241835.14","62819.082","149454.2"
"74","G2","9","196403.3","47549.99","110036.695"
"75","G3","9","182097.11","42790.586","98683.28"
"76","G4","9","104438.26","33979.266","106256.25"
"77","G5","9","105084.99","31620.922","96250.01"
"78","G6","9","115294.766","32547.393","99239.33"
"79","G7","9","168812.33","47694.105","135527.66"
"80","G8","9","154219.94","41203.49","109964.914"
"81","G9","9","111630.59","29117.646","77333.86"
"82","G10","9","157547.61","40337.996","96264.45"
"83","G11","9","168432.55","43443.773","99996.74"
"84","G12","9","181246.73","47769.934","108355.35"
"85","H1","9","106496.81","38751.31","131655.33"
"86","H2","9","105541.94","35307.34","111408.16"
"87","H3","9","122082.04","36984.14","106726.56"
"88","H4","9","45680.35","25751.02","101044.87"
"89","H5","9","47492.203","26452.66","106630.72"
"90","H6","9","38139.848","20877.71","85486.84"
"91","H7","9","291324.2","59756.156","120474.63"
"92","H8","9","199084.27","42333.387","85470.24"
"93","H9","9","182304.92","39315.45","79421.67"
"94","H10","9","58931.44","26896.363","103978.14"
"95","H11","9","53242.453","28042.12","117247.45"
"96","H12","9","52884.434","22229.7","104958.47"
"1","A1","9","98207.16","36194.516","139684.53"
"2","A2","9","84581.59","31358.734","117136.414"
"3","A3","9","80442.8","31899.314","113192.26"
"4","A4","9","74900.29","30542.85","111422.61"
"5","A5","9","63681.426","28472.592","99813.11"
"6","A6","9","64377.742","27868.998","98126.87"
"7","A7","9","52523.42","26784.297","105676.81"
"8","A8","9","57099.598","24008.73","89656.555"
"9","A9","9","56230.926","28421.648","111105.43"
"10","A10","9","41428.984","19996.934","80738.36"
"11","A11","9","71004.71","28899.562","112422.38"
"12","A12","9","57839.125","24146.768","98851.266"
"13","B1","9","75032.94","32167.422","125536.98"
"14","B2","9","92863.89","34149.58","119715.64"
"15","B3","9","82119.875","29942.252","104417.49"
"16","B4","9","63496.344","28139.297","104243.93"
"17","B5","9","67019.805","26802.018","95760.35"
"18","B6","9","55425.34","22741.559","79499.35"
"19","B7","9","74449.04","26970.555","92535.38"
"20","B8","9","63431.035","22795.592","81835.445"
"21","B9","9","77308.07","24816.152","84913.59"
"22","B10","9","69861.22","28877.844","104881.16"
"23","B11","9","69229.72","23671.426","85718.945"
"24","B12","9","64793.523","25292.555","90085.195"
"25","C1","9","43587.445","28270.16","120720.52"
"26","C2","9","70392.31","28867.225","104784.086"
"27","C3","9","59437.613","26005.785","95973.84"
"28","C4","9","80142.57","35887.008","134640.84"
"29","C5","9","74126.98","29943.06","107316.31"
"30","C6","9","74261.125","27047.127","92005.38"
"31","C7","9","50534.523","25819.17","98119.07"
"32","C8","9","57521.203","25197.223","91338.83"
"33","C9","9","50145.402","23878.861","85170.09"
"34","C10","9","90043.85","37796.285","134473.03"
"35","C11","9","69299.195","24390.674","82250.32"
"36","C12","9","78755.7","26904.836","87792.62"
"37","D1","9","84736.47","36347.668","132646.52"
"38","D2","9","103617.29","38735.035","130278.35"
"39","D3","9","90537.805","29055.82","93609.03"
"40","D4","9","78969.05","35021.34","130945.44"
"41","D5","9","68905.06","29549.324","104594.3"
"42","D6","9","48236.06","20298.816","73849.97"
"43","D7","9","73488.39","35537.11","129333.76"
"44","D8","9","72464.38","33252.74","125362.62"
"45","D9","9","65560.22","30472.443","115692.42"
"46","D10","9","90590.96","31825.436","106281.78"
"47","D11","9","86376.89","29496.475","97424.8"
"48","D12","9","70443.83","24298.873","76791.63"
"49","E1","9","80050.22","33919.684","133564.27"
"50","E2","9","86883.06","34181.766","123487.92"
"51","E3","9","59164.273","24099.104","84833.65"
"52","E4","9","80022.9","34071.73","123278.98"
"53","E5","9","59829.2","24464.273","86277.13"
"54","E6","9","65369.69","26365.947","91431.99"
"55","E7","9","64222.273","31242.135","115805.55"
"56","E8","9","52533.61","21320.953","75136.62"
"57","E9","9","45498.73","20790.6","74910.95"
"58","E10","9","70814.78","29711.639","99504.76"
"59","E11","9","69326.086","28091.908","96770.875"
"60","E12","9","63415.555","24160.02","83385.69"
"61","F1","9","91940.65","33967.094","120735.35"
"62","F2","9","84357.04","29177.36","99029.664"
"63","F3","9","85484.95","28398.844","93279.33"
"64","F4","9","61224.523","27780.926","102302.664"
"65","F5","9","71523.68","31464.068","110014.1"
"66","F6","9","76593.31","28188.648","95037.336"
"67","F7","9","54319.906","29843.72","111928.23"
"68","F8","9","39578.766","21056.271","80713.81"
"69","F9","9","41161.75","19481.385","74163.29"
"70","F10","9","83358.6","29020.576","92415.04"
"71","F11","9","107633.21","34773.934","108208.0"
"72","F12","9","101052.33","33352.836","102314.09"
"73","G1","9","98542.07","40223.207","143692.2"
"74","G2","9","81108.98","31376.998","106195.53"
"75","G3","9","73549.04","28191.283","94876.66"
"76","G4","9","54387.7","27072.459","100895.31"
"77","G5","9","52855.332","24809.814","92214.44"
"78","G6","9","54985.633","25686.516","95621.836"
"79","G7","9","70785.55","35050.562","129629.16"
"80","G8","9","65505.234","29564.562","105870.28"
"81","G9","9","46650.23","19850.727","74536.56"
"82","G10","9","61866.105","26567.18","92549.055"
"83","G11","9","67808.9","28142.965","96731.14"
"84","G12","9","70654.3","28036.16","104757.336"
"85","H1","9","59303.336","29652.73","126482.22"
"86","H2","9","53891.66","26276.793","107022.48"
"87","H3","9","57360.875","27416.617","102348.81"
"88","H4","9","31232.414","23552.783","97296.82"
"89","H5","9","32644.955","24673.812","102077.52"
"90","H6","9","27065.172","18650.498","82349.984"
"91","H7","9","117220.055","37103.938","115464.82"
"92","H8","9","75581.21","26049.752","82486.37"
"93","H9","9","71429.93","23961.605","76570.55"
"94","H10","9","36625.395","23400.053","99790.79"
"95","H11","9","35147.863","25587.346","113259.48"
"96","H12","9","35610.293","19153.77","101672.94"
"1","A1","10","243831.98","63178.758","145186.28"
"2","A2","10","217554.42","53519.41","120992.82"
"3","A3","10","218168.64","52770.656","116637.42"
"4","A4","10","192810.97","48396.91","116288.67"
"5","A5","10","194773.31","47288.37","103428.88"
"6","A6","10","206210.05","47852.945","101516.85"
"7","A7","10","109138.016","33687.742","108703.37"
"8","A8","10","117935.55","32602.848","92584.59"
"9","A9","10","128517.58","38664.746","114466.48"
"10","A10","10","88099.44","27672.928","83523.86"
"11","A11","10","160104.34","43478.97","115666.44"
"12","A12","10","128032.2","38114.53","101850.375"
"13","B1","10","173826.88","49571.633","130064.35"
"14","B2","10","222068.5","54023.316","123943.13"
"15","B3","10","197737.72","46571.938","108055.06"
"16","B4","10","126193.0","35738.56","108410.375"
"17","B5","10","135271.58","35236.254","99985.58"
"18","B6","10","125904.08","30617.41","82287.79"
"19","B7","10","164935.9","38565.266","95559.11"
"20","B8","10","140666.84","32246.979","84603.664"
"21","B9","10","175668.25","37626.504","88119.27"
"22","B10","10","148385.86","39308.38","108725.29"
"23","B11","10","143344.77","34730.08","88594.61"
"24","B12","10","158327.23","40708.57","92965.64"
"25","C1","10","95298.53","35833.426","124932.73"
"26","C2","10","142861.8","39007.96","108244.164"
"27","C3","10","126765.21","34694.49","99917.85"
"28","C4","10","163904.08","46144.344","140035.64"
"29","C5","10","164030.33","40598.926","111195.46"
"30","C6","10","174250.38","38146.215","95669.04"
"31","C7","10","98034.88","31691.688","101752.516"
"32","C8","10","107954.95","31645.482","94942.19"
"33","C9","10","104496.055","30429.098","88526.72"
"34","C10","10","209773.83","53419.74","139549.98"
"35","C11","10","155707.25","36965.688","85831.64"
"36","C12","10","178237.4","42821.094","90953.1"
"37","D1","10","190502.67","52538.945","138258.98"
"38","D2","10","242840.62","57488.465","136053.5"
"39","D3","10","202288.73","43577.145","97343.14"
"40","D4","10","151296.12","43687.867","135522.8"
"41","D5","10","147094.1","38599.43","111929.19"
"42","D6","10","100724.03","25971.59","77485.586"
"43","D7","10","158087.61","45553.926","134993.45"
"44","D8","10","167348.48","44372.914","129923.95"
"45","D9","10","160450.86","43097.61","121502.7"
"46","D10","10","203726.81","46450.06","110130.96"
"47","D11","10","196566.56","44875.816","100498.67"
"48","D12","10","163057.36","38406.785","79552.484"
"49","E1","10","160804.47","46285.938","139374.94"
"50","E2","10","181121.92","47352.543","128319.625"
"51","E3","10","135759.12","33639.695","88035.81"
"52","E4","10","176853.47","46297.043","128309.75"
"53","E5","10","141726.78","33952.043","89733.4"
"54","E6","10","156809.77","36682.992","95368.24"
"55","E7","10","139142.53","39937.836","121241.58"
"56","E8","10","114224.766","28401.914","78641.414"
"57","E9","10","106110.61","27727.74","77756.19"
"58","E10","10","173194.72","42284.863","103425.54"
"59","E11","10","170900.17","41092.105","100666.6"
"60","E12","10","156527.66","39181.473","86445.26"
"61","F1","10","189402.0","49244.742","125941.625"
"62","F2","10","188730.67","43591.633","102569.64"
"63","F3","10","185110.9","40980.27","96213.56"
"64","F4","10","140071.69","38649.453","111260.75"
"65","F5","10","162448.53","41881.027","113593.99"
"66","F6","10","168523.47","38417.85","99148.4"
"67","F7","10","108585.59","36407.29","116192.055"
"68","F8","10","81221.4","26208.408","83849.2"
"69","F9","10","84221.836","25032.959","76633.13"
"70","F10","10","204118.62","44657.277","95853.266"
"71","F11","10","261311.47","56676.543","111897.13"
"72","F12","10","245773.1","56238.84","105904.055"
"73","G1","10","243918.52","63898.137","149806.84"
"74","G2","10","196771.0","48211.203","110159.16"
"75","G3","10","182915.31","42394.45","98653.29"
"76","G4","10","104538.75","33981.92","106585.21"
"77","G5","10","104742.09","31252.014","95852.06"
"78","G6","10","115765.48","32685.172","100030.14"
"79","G7","10","169375.0","47898.934","135303.48"
"80","G8","10","156673.81","41293.23","110178.02"
"81","G9","10","112339.3","29172.36","77650.914"
"82","G10","10","157941.02","40584.414","96132.2"
"83","G11","10","170638.98","43194.188","99805.055"
"84","G12","10","182478.4","47930.312","108181.766"
"85","H1","10","107563.875","38202.188","131409.17"
"86","H2","10","104804.43","35281.06","111417.71"
"87","H3","10","123485.805","36535.74","106386.27"
"88","H4","10","46374.934","25465.326","101036.23"
"89","H5","10","47711.37","26618.219","106224.945"
"90","H6","10","39221.78","20292.693","85217.41"
"91","H7","10","293505.75","59850.55","120211.54"
"92","H8","10","200625.56","42056.285","86371.03"
"93","H9","10","183254.72","39068.61","79662.88"
"94","H10","10","58961.37","26838.613","104021.53"
"95","H11","10","52840.48","27868.977","116795.16"
"96","H12","10","52002.64","22386.096","104534.52"
"1","A1","10","100357.09","36816.92","139885.66"
"2","A2","10","86913.34","32109.965","117285.93"
"3","A3","10","82439.75","32743.88","113358.29"
"4","A4","10","76760.305","31322.72","111662.44"
"5","A5","10","64397.46","28567.205","100250.89"
"6","A6","10","65660.016","27917.674","98508.28"
"7","A7","10","52347.812","25952.922","105646.74"
"8","A8","10","56728.55","23803.516","89498.65"
"9","A9","10","56728.55","28144.05","110777.04"
"10","A10","10","41116.848","20399.436","80849.16"
"11","A11","10","71439.96","29166.846","111990.35"
"12","A12","10","60250.81","25211.68","98687.5"
"13","B1","10","76271.83","32619.291","125784.16"
"14","B2","10","92971.51","34039.02","119616.24"
"15","B3","10","81808.02","30255.877","103926.13"
"16","B4","10","63902.902","27469.81","104943.625"
"17","B5","10","67125.11","26649.275","96197.68"
"18","B6","10","54869.582","22186.2","79592.53"
"19","B7","10","75149.67","27244.654","92408.56"
"20","B8","10","64089.848","22780.475","80918.13"
"21","B9","10","78360.09","25129.666","84503.55"
"22","B10","10","68719.836","29069.05","104593.22"
"23","B11","10","70197.4","23438.73","85808.445"
"24","B12","10","65511.926","25339.041","89895.055"
"25","C1","10","45003.18","27774.531","120882.37"
"26","C2","10","70928.984","28878.766","104355.016"
"27","C3","10","58353.81","25999.201","96172.54"
"28","C4","10","81406.58","35726.57","134900.67"
"29","C5","10","75445.23","30062.219","107392.36"
"30","C6","10","75278.07","26536.037","92257.21"
"31","C7","10","50920.41","26070.59","98056.78"
"32","C8","10","57415.727","25430.309","90816.8"
"33","C9","10","51900.34","23634.44","85503.07"
"34","C10","10","90281.734","37743.24","134500.84"
"35","C11","10","69344.625","24355.95","82534.34"
"36","C12","10","79058.52","27000.918","87635.984"
"37","D1","10","85169.3","36691.01","132898.9"
"38","D2","10","103721.67","38924.78","130474.086"
"39","D3","10","90217.016","29448.67","93137.13"
"40","D4","10","78305.234","35974.48","130334.37"
"41","D5","10","68670.71","29834.553","104028.91"
"42","D6","10","47672.902","20360.02","73672.9"
"43","D7","10","73712.195","35371.84","129175.26"
"44","D8","10","73033.5","33670.95","124955.77"
"45","D9","10","66978.33","31228.857","115936.305"
"46","D10","10","91440.875","32452.543","106092.37"
"47","D11","10","87055.94","30413.39","97147.09"
"48","D12","10","71691.89","24471.875","76790.44"
"49","E1","10","81550.1","33942.543","132968.52"
"50","E2","10","89774.125","34342.07","123527.05"
"51","E3","10","60997.586","23904.412","84482.664"
"52","E4","10","80135.35","34063.906","123242.875"
"53","E5","10","61322.324","24479.406","86387.33"
"54","E6","10","66606.21","26172.926","91510.484"
"55","E7","10","63302.5","31098.047","116507.41"
"56","E8","10","52860.94","21356.768","75503.24"
"57","E9","10","45367.934","20859.94","74831.76"
"58","E10","10","71167.42","28999.043","99488.375"
"59","E11","10","70006.016","28253.4","97088.6"
"60","E12","10","63551.184","24834.303","83323.66"
"61","F1","10","91534.945","33886.543","120389.12"
"62","F2","10","84026.37","29463.66","99000.67"
"63","F3","10","87068.66","28147.467","93182.56"
"64","F4","10","64436.336","28951.9","107248.45"
"65","F5","10","71777.74","31297.322","109559.53"
"66","F6","10","77935.57","27930.23","94905.695"
"67","F7","10","54635.758","29711.838","111944.88"
"68","F8","10","39966.27","20998.418","80739.13"
"69","F9","10","40067.742","19162.998","74134.2"
"70","F10","10","84300.94","29167.096","92921.875"
"71","F11","10","109624.414","34158.746","107828.86"
"72","F12","10","101330.6","33815.414","102104.65"
"73","G1","10","98723.78","39982.137","143305.47"
"74","G2","10","82488.25","31064.828","106532.92"
"75","G3","10","74670.24","27759.387","94909.85"
"76","G4","10","54984.03","26468.162","100633.42"
"77","G5","10","53600.703","24895.682","92167.35"
"78","G6","10","56632.34","25727.95","95834.99"
"79","G7","10","71275.28","34933.832","129921.59"
"80","G8","10","66816.42","29661.643","105832.1"
"81","G9","10","46149.51","19912.52","74409.77"
"82","G10","10","62238.684","26384.635","92263.39"
"83","G11","10","68587.04","27706.602","96804.34"
"84","G12","10","71588.7","28662.67","105036.586"
"85","H1","10","59860.098","30574.19","126397.29"
"86","H2","10","53762.65","26975.418","107568.09"
"87","H3","10","57570.555","27065.617","102451.16"
"88","H4","10","31951.898","23825.08","96746.875"
"89","H5","10","33440.207","24598.883","102516.53"
"90","H6","10","27664.633","19034.535","82773.15"
"91","H7","10","119345.53","37372.254","115712.89"
"92","H8","10","77657.72","26045.312","83036.18"
"93","H9","10","72698.71","23876.25","76745.695"
"94","H10","10","38609.613","23647.594","99902.42"
"95","H11","10","34889.85","25497.635","112769.086"
"96","H12","10","35959.47","19519.95","101778.67"
"1","A1","11","244762.8","63663.86","145235.89"
"2","A2","11","219391.33","53885.03","121651.53"
"3","A3","11","220199.02","53607.242","116871.72"
"4","A4","11","193541.98","48005.02","116262.625"
"5","A5","11","208831.81","50428.164","109998.72"
"6","A6","11","206925.16","47660.258","101532.13"
"7","A7","11","109125.67","33538.137","109094.29"
"8","A8","11","119386.01","32392.754","92557.69"
"9","A9","11","131507.23","38667.93","114503.914"
"10","A10","11","88131.93","27646.197","83790.47"
"11","A11","11","161378.77","43269.645","116055.695"
"12","A12","11","131232.72","38002.844","101922.07"
"13","B1","11","177320.42","48873.477","130198.27"
"14","B2","11","223421.66","54078.594","124139.36"
"15","B3","11","199044.23","46141.355","108286.92"
"16","B4","11","127242.79","35435.46","108799.05"
"17","B5","11","134810.33","35635.168","99944.445"
"18","B6","11","128667.734","31050.451","82400.8"
"19","B7","11","164308.42","38154.11","95937.695"
"20","B8","11","141336.39","32212.123","85031.04"
"21","B9","11","176000.64","37990.547","88076.69"
"22","B10","11","149243.03","39566.25","108620.53"
"23","B11","11","145735.45","34251.855","89037.664"
"24","B12","11","158213.08","40970.22","92489.82"
"25","C1","11","96979.19","36415.61","125454.86"
"26","C2","11","142305.4","39022.156","108252.6"
"27","C3","11","126018.19","34873.95","100251.64"
"28","C4","11","163841.17","46248.312","139739.31"
"29","C5","11","165304.66","40740.793","111789.65"
"30","C6","11","176966.8","38158.32","95517.26"
"31","C7","11","98709.664","31309.24","101734.555"
"32","C8","11","109588.57","31800.387","94674.75"
"33","C9","11","104694.62","30326.357","88860.805"
"34","C10","11","212073.92","53250.49","139350.31"
"35","C11","11","157418.77","37179.46","85976.35"
"36","C12","11","180124.34","43345.473","90553.805"
"37","D1","11","189657.25","52779.348","138761.12"
"38","D2","11","243630.72","58119.477","136100.27"
"39","D3","11","203483.28","43713.2","97185.39"
"40","D4","11","152336.89","44467.31","136187.61"
"41","D5","11","147709.47","38856.906","112364.02"
"42","D6","11","101307.1","26335.059","77550.53"
"43","D7","11","158860.69","45454.47","134853.61"
"44","D8","11","167554.27","45024.26","129976.35"
"45","D9","11","161295.31","43342.137","121361.49"
"46","D10","11","206388.81","46648.18","109780.68"
"47","D11","11","198415.98","45374.105","100859.555"
"48","D12","11","164742.12","38686.45","79293.72"
"49","E1","11","161107.19","46011.84","138690.72"
"50","E2","11","181504.58","47230.28","127979.63"
"51","E3","11","137114.75","34205.227","88101.5"
"52","E4","11","177632.55","46432.74","128372.125"
"53","E5","11","142508.64","33921.5","89735.32"
"54","E6","11","157733.75","36797.055","95518.63"
"55","E7","11","139931.4","39984.164","120990.375"
"56","E8","11","114274.875","28644.295","78043.55"
"57","E9","11","108031.77","28414.924","77422.45"
"58","E10","11","175097.89","42249.07","103622.46"
"59","E11","11","171676.16","41756.586","100773.9"
"60","E12","11","158012.64","39608.836","86319.88"
"61","F1","11","190141.39","48702.117","126234.37"
"62","F2","11","187413.28","43413.97","102041.625"
"63","F3","11","187241.88","41193.797","96520.586"
"64","F4","11","139868.64","38048.387","111058.484"
"65","F5","11","163581.84","41706.07","113571.94"
"66","F6","11","169022.77","38671.02","98898.125"
"67","F7","11","108148.39","36291.95","115620.81"
"68","F8","11","80047.93","25588.33","83799.055"
"69","F9","11","84388.66","24881.617","76820.16"
"70","F10","11","205305.52","44644.5","96001.03"
"71","F11","11","261569.7","56614.6","111938.91"
"72","F12","11","248544.45","56241.027","105951.32"
"73","G1","11","244818.84","63840.418","149172.66"
"74","G2","11","200633.52","48332.715","109919.63"
"75","G3","11","183546.48","42880.426","98355.51"
"76","G4","11","107203.75","33710.05","106226.31"
"77","G5","11","106569.47","30968.254","95864.414"
"78","G6","11","116290.85","32770.855","100060.31"
"79","G7","11","171987.62","47797.273","135044.22"
"80","G8","11","157140.48","41770.47","109586.484"
"81","G9","11","113773.42","28964.97","77586.64"
"82","G10","11","157669.6","40569.863","95816.67"
"83","G11","11","170932.75","43586.188","100208.945"
"84","G12","11","184488.58","47945.64","108558.164"
"85","H1","11","106999.46","39072.8","131218.39"
"86","H2","11","106009.54","35045.71","110877.53"
"87","H3","11","125353.125","36882.88","106265.234"
"88","H4","11","46777.543","25732.104","101066.89"
"89","H5","11","48539.137","26123.154","106467.62"
"90","H6","11","37601.535","20303.586","86259.98"
"91","H7","11","298595.7","60059.773","119948.484"
"92","H8","11","203945.05","42595.508","86508.945"
"93","H9","11","185901.94","39505.867","79498.39"
"94","H10","11","59560.875","26626.568","104002.24"
"95","H11","11","53135.785","28125.05","117023.0"
"96","H12","11","53779.09","21925.727","104346.91"
"1","A1","11","101055.99","37414.082","139721.77"
"2","A2","11","87816.3","32388.871","117468.19"
"3","A3","11","82063.17","32404.627","113505.22"
"4","A4","11","77106.64","30586.625","111421.43"
"5","A5","11","69443.13","30885.836","106545.17"
"6","A6","11","67224.586","27803.133","99059.58"
"7","A7","11","52679.85","26613.73","105927.8"
"8","A8","11","58093.254","24437.426","89723.39"
"9","A9","11","57281.547","28066.95","110921.445"
"10","A10","11","41203.203","20444.6","81120.92"
"11","A11","11","71244.5","29609.844","112362.96"
"12","A12","11","59953.9","25129.414","98736.02"
"13","B1","11","77303.44","33174.258","126355.26"
"14","B2","11","95943.3","34841.586","119265.58"
"15","B3","11","84738.64","30702.828","104286.555"
"16","B4","11","64933.355","27808.684","104735.64"
"17","B5","11","69043.98","27483.572","96165.7"
"18","B6","11","56537.7","22860.473","79694.19"
"19","B7","11","76407.59","27392.68","92180.18"
"20","B8","11","65112.395","22942.148","81369.24"
"21","B9","11","79111.086","25334.633","84493.734"
"22","B10","11","70653.2","29301.56","104937.125"
"23","B11","11","70804.0","24330.064","86009.83"
"24","B12","11","67121.555","26039.852","90096.05"
"25","C1","11","45125.938","28541.197","120868.22"
"26","C2","11","71730.12","28809.598","104515.99"
"27","C3","11","59518.582","26367.498","96195.65"
"28","C4","11","81079.96","35796.434","135067.05"
"29","C5","11","76688.44","30122.025","107359.97"
"30","C6","11","75373.9","27039.275","92127.41"
"31","C7","11","51848.516","26175.688","98152.25"
"32","C8","11","58872.92","25265.889","91241.31"
"33","C9","11","50998.5","24019.277","85431.266"
"34","C10","11","92046.14","37475.94","134545.03"
"35","C11","11","70343.805","24195.883","83088.2"
"36","C12","11","80755.74","27153.523","88127.99"
"37","D1","11","87391.875","36558.805","132752.53"
"38","D2","11","106333.56","38864.438","130845.414"
"39","D3","11","91083.18","29850.928","93422.766"
"40","D4","11","79738.56","35138.58","130810.51"
"41","D5","11","70782.336","29934.277","104816.195"
"42","D6","11","48976.797","20041.523","73826.086"
"43","D7","11","73657.516","35980.293","129446.766"
"44","D8","11","73855.39","33568.61","125378.54"
"45","D9","11","66799.18","31120.154","115957.05"
"46","D10","11","94249.16","32205.69","106345.52"
"47","D11","11","87316.1","29845.0","97647.74"
"48","D12","11","72802.57","24612.55","76954.42"
"49","E1","11","82729.98","34974.17","132764.42"
"50","E2","11","88396.83","34639.84","123421.59"
"51","E3","11","61430.875","24116.424","84510.79"
"52","E4","11","81570.16","34335.45","122964.1"
"53","E5","11","60411.83","24744.889","86171.79"
"54","E6","11","65898.28","26417.111","91567.016"
"55","E7","11","66309.36","31793.578","116186.03"
"56","E8","11","53594.004","21599.752","75386.555"
"57","E9","11","47035.99","20831.031","75033.555"
"58","E10","11","71692.02","29332.104","99348.055"
"59","E11","11","69422.85","28036.777","96806.664"
"60","E12","11","65464.79","24794.805","83380.42"
"61","F1","11","92895.13","34094.35","120488.17"
"62","F2","11","87105.04","29367.309","98672.86"
"63","F3","11","88379.23","28658.95","93636.38"
"64","F4","11","64779.21","28908.3","106959.484"
"65","F5","11","73467.695","31095.39","109623.58"
"66","F6","11","78481.3","27985.883","95028.99"
"67","F7","11","55301.953","29726.521","112552.17"
"68","F8","11","40064.133","21019.379","80807.27"
"69","F9","11","41859.008","19641.416","74240.64"
"70","F10","11","85663.03","29356.867","92814.1"
"71","F11","11","110978.31","35161.45","107821.92"
"72","F12","11","104456.234","33026.125","102877.98"
"73","G1","11","98285.664","39750.973","143195.1"
"74","G2","11","81974.45","31263.314","106208.27"
"75","G3","11","74909.13","28208.492","94558.266"
"76","G4","11","55148.21","27034.72","100590.52"
"77","G5","11","53902.594","24896.912","92078.99"
"78","G6","11","55674.316","26059.81","96060.03"
"79","G7","11","72162.75","35055.07","129698.65"
"80","G8","11","66123.31","29697.842","106145.625"
"81","G9","11","45918.74","19975.52","74699.016"
"82","G10","11","61691.617","26650.58","92073.17"
"83","G11","11","68702.02","27988.254","96062.19"
"84","G12","11","71724.62","28451.309","104162.98"
"85","H1","11","58013.625","29952.957","126543.45"
"86","H2","11","53169.387","26416.422","107363.24"
"87","H3","11","58646.273","26858.082","102289.18"
"88","H4","11","31745.844","23584.697","97363.61"
"89","H5","11","32630.49","24919.064","102375.04"
"90","H6","11","26158.652","19510.223","83195.3"
"91","H7","11","121044.29","38161.39","115745.01"
"92","H8","11","77792.336","26885.395","83284.375"
"93","H9","11","73621.69","24308.377","76029.28"
"94","H10","11","38211.6","23914.242","99735.086"
"95","H11","11","34998.1","25432.191","113043.76"
"96","H12","11","34579.383","20283.393","101820.4"
"1","A1","12","243088.66","63504.355","145302.64"
"2","A2","12","221210.02","53823.734","121760.68"
"3","A3","12","221485.78","52949.516","117095.74"
"4","A4","12","195530.3","48646.324","115971.266"
"5","A5","12","206148.56","49871.63","109133.96"
"6","A6","12","209527.1","47965.09","102025.055"
"7","A7","12","110174.98","33698.69","108342.55"
"8","A8","12","119120.305","32227.338","92267.39"
"9","A9","12","131383.45","38393.992","114251.35"
"10","A10","12","88871.79","27388.512","83753.0"
"11","A11","12","159902.94","43249.312","115676.65"
"12","A12","12","129328.49","37092.062","101770.33"
"13","B1","12","176004.55","49424.812","130174.48"
"14","B2","12","225750.4","53723.184","123570.76"
"15","B3","12","200550.23","46365.16","107955.96"
"16","B4","12","128500.484","35646.312","108395.85"
"17","B5","12","137266.48","35488.43","100212.0"
"18","B6","12","128712.61","31025.49","82707.28"
"19","B7","12","166881.6","38240.688","95549.74"
"20","B8","12","141632.16","32347.307","84546.664"
"21","B9","12","178001.92","37929.535","87721.59"
"22","B10","12","151301.83","39854.06","108530.03"
"23","B11","12","146821.55","35193.77","88397.15"
"24","B12","12","160205.52","40999.746","92587.94"
"25","C1","12","95774.836","36587.562","124492.32"
"26","C2","12","143468.84","38779.035","108250.805"
"27","C3","12","128982.305","34976.06","100146.65"
"28","C4","12","165027.11","46310.973","139690.12"
"29","C5","12","166584.5","40710.203","111643.03"
"30","C6","12","178195.0","38499.527","95744.78"
"31","C7","12","99639.766","31432.318","101556.11"
"32","C8","12","109455.055","31717.768","94706.28"
"33","C9","12","106786.43","30167.117","88489.875"
"34","C10","12","213165.22","53730.418","139515.34"
"35","C11","12","158867.5","37072.035","85896.46"
"36","C12","12","181042.84","42658.715","90624.17"
"37","D1","12","190964.56","52375.98","137404.98"
"38","D2","12","246739.0","58021.934","135539.55"
"39","D3","12","206186.52","43513.234","97519.95"
"40","D4","12","155277.23","44802.746","135932.28"
"41","D5","12","150378.55","38922.09","112175.2"
"42","D6","12","102479.84","26194.688","77429.64"
"43","D7","12","160696.28","46094.0","134501.5"
"44","D8","12","168908.58","44883.133","130090.64"
"45","D9","12","162771.22","43194.46","121444.67"
"46","D10","12","209860.25","46760.773","110025.5"
"47","D11","12","200526.8","45528.414","100580.18"
"48","D12","12","167408.48","39204.344","79419.89"
"49","E1","12","161938.3","45976.836","138696.12"
"50","E2","12","185280.45","47799.74","127375.63"
"51","E3","12","137779.95","33714.836","87863.6"
"52","E4","12","178225.58","46038.176","128117.41"
