"Mouse_ID","Target","HI","deltaCtMmE_tissue","RT.Ct","Latitude","Longitude","Sex.x","Status.x","Body_weight","Spleen","ASP","SYP","HET","MART","CP","HD","HM","MM","TM","Eimeria_IL","Crypto_IL","Eimeria.presence.in.Caecum","Worms","Sex.y","GPS.latitude","GPS.longitude","Status.y","Eimeria.subspecies","BMI.BMI","NE","inf"
"AA_0524","CXCR3",0.8,-5.29,28.87,52.9148,13.9621,"female","adult",23.61,0.09,10,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5229148,139621,"adult","E. ferrisi",0.003192266089778,-4.30833333333333,TRUE
"AA_0524","GBP2",0.8,-5.29,30.7633333333333,52.9148,13.9621,"female","adult",23.61,0.09,10,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5229148,139621,"adult","E. ferrisi",0.003192266089778,-6.20166666666667,TRUE
"AA_0524","IL-12b",0.8,-5.29,28.4766666666667,52.9148,13.9621,"female","adult",23.61,0.09,10,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5229148,139621,"adult","E. ferrisi",0.003192266089778,-3.915,TRUE
"AA_0524","IL-6",0.8,-5.29,28.43,52.9148,13.9621,"female","adult",23.61,0.09,10,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5229148,139621,"adult","E. ferrisi",0.003192266089778,-3.86833333333333,TRUE
"AA_0524","IRG6",0.8,-5.29,25.93,52.9148,13.9621,"female","adult",23.61,0.09,10,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5229148,139621,"adult","E. ferrisi",0.003192266089778,-1.36833333333333,TRUE
"AA_0525","CXCR3",0.578947368,-1.53,27.88,52.9148,13.9621,"male","adult",15.39,0.07,29,13,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5229148,139621,"adult","E. ferrisi",0.00296875,-5.49333333333334,TRUE
"AA_0525","GBP2",0.578947368,-1.53,29.3566666666667,52.9148,13.9621,"male","adult",15.39,0.07,29,13,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5229148,139621,"adult","E. ferrisi",0.00296875,-6.97,TRUE
"AA_0525","IL-12b",0.578947368,-1.53,25.8733333333333,52.9148,13.9621,"male","adult",15.39,0.07,29,13,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5229148,139621,"adult","E. ferrisi",0.00296875,-3.48666666666667,TRUE
"AA_0525","IL-6",0.578947368,-1.53,28.42,52.9148,13.9621,"male","adult",15.39,0.07,29,13,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5229148,139621,"adult","E. ferrisi",0.00296875,-6.03333333333333,TRUE
"AA_0525","IRG6",0.578947368,-1.53,24.63,52.9148,13.9621,"male","adult",15.39,0.07,29,13,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5229148,139621,"adult","E. ferrisi",0.00296875,-2.24333333333334,TRUE
"AA_0526","CXCR3",0.789473684,-8.55,25.6633333333333,52.9148,13.9624,"male","adult",17.16,0.0326,8,0,10,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229148,139624,"adult","non infected",0.002552052349792,-5.12166666666667,FALSE
"AA_0526","GBP2",0.789473684,-8.55,27.9066666666667,52.9148,13.9624,"male","adult",17.16,0.0326,8,0,10,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229148,139624,"adult","non infected",0.002552052349792,-7.365,FALSE
"AA_0526","IL-12b",0.789473684,-8.55,24.59,52.9148,13.9624,"male","adult",17.16,0.0326,8,0,10,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229148,139624,"adult","non infected",0.002552052349792,-4.04833333333333,FALSE
"AA_0526","IL-6",0.789473684,-8.55,25.5533333333333,52.9148,13.9624,"male","adult",17.16,0.0326,8,0,10,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229148,139624,"adult","non infected",0.002552052349792,-5.01166666666667,FALSE
"AA_0526","IRG6",0.789473684,-8.55,23.0833333333333,52.9148,13.9624,"male","adult",17.16,0.0326,8,0,10,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229148,139624,"adult","non infected",0.002552052349792,-2.54166666666666,FALSE
"AA_0527","CXCR3",0.8,-7.02,28.21,52.9093,13.9932,"male","adult",11.82,0.0179,16,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229093,139932,"adult","non infected",0.002218052167386,-4.14166666666667,FALSE
"AA_0527","GBP2",0.8,-7.02,27.7333333333333,52.9093,13.9932,"male","adult",11.82,0.0179,16,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229093,139932,"adult","non infected",0.002218052167386,-3.665,FALSE
"AA_0527","IL-12b",0.8,-7.02,27.7966666666667,52.9093,13.9932,"male","adult",11.82,0.0179,16,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229093,139932,"adult","non infected",0.002218052167386,-3.72833333333333,FALSE
"AA_0527","IL-6",0.8,-7.02,28.5366666666667,52.9093,13.9932,"male","adult",11.82,0.0179,16,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229093,139932,"adult","non infected",0.002218052167386,-4.46833333333333,FALSE
"AA_0527","IRG6",0.8,-7.02,25.6966666666667,52.9093,13.9932,"male","adult",11.82,0.0179,16,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"M",5229093,139932,"adult","non infected",0.002218052167386,-1.62833333333333,FALSE
"AA_0528","CXCR3",0,-10.36,25.3966666666667,53.0332,13.2567,"female","adult",15.26,0.0342,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5330332,132567,"adult","non infected",0.002508218277449,-4.03666666666667,FALSE
"AA_0528","GBP2",0,-10.36,25.81,53.0332,13.2567,"female","adult",15.26,0.0342,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5330332,132567,"adult","non infected",0.002508218277449,-4.45,FALSE
"AA_0528","IL-12b",0,-10.36,25.26,53.0332,13.2567,"female","adult",15.26,0.0342,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5330332,132567,"adult","non infected",0.002508218277449,-3.9,FALSE
"AA_0528","IL-6",0,-10.36,NA,53.0332,13.2567,"female","adult",15.26,0.0342,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5330332,132567,"adult","non infected",0.002508218277449,NA,FALSE
"AA_0528","IRG6",0,-10.36,23.9433333333333,53.0332,13.2567,"female","adult",15.26,0.0342,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5330332,132567,"adult","non infected",0.002508218277449,-2.58333333333334,FALSE
"AA_0529","CXCR3",0.05,-10.38,25.01,53.0332,13.2567,"male","adult",13.11,0.0173,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330332,132567,"adult","non infected",0.002330666666667,-4.24,FALSE
"AA_0529","GBP2",0.05,-10.38,25.0233333333333,53.0332,13.2567,"male","adult",13.11,0.0173,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330332,132567,"adult","non infected",0.002330666666667,-4.25333333333333,FALSE
"AA_0529","IL-12b",0.05,-10.38,24.7366666666667,53.0332,13.2567,"male","adult",13.11,0.0173,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330332,132567,"adult","non infected",0.002330666666667,-3.96666666666667,FALSE
"AA_0529","IL-6",0.05,-10.38,25.2566666666667,53.0332,13.2567,"male","adult",13.11,0.0173,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330332,132567,"adult","non infected",0.002330666666667,-4.48666666666666,FALSE
"AA_0529","IRG6",0.05,-10.38,22.83,53.0332,13.2567,"male","adult",13.11,0.0173,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330332,132567,"adult","non infected",0.002330666666667,-2.06,FALSE
"AA_0530","CXCR3",0.4,1.29,25.5966666666667,53.0219,13.175,"male","adult",11.52,0.0082,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330219,131750,"adult","E. ferrisi",0.00225341092474,-8.66333333333333,TRUE
"AA_0530","GBP2",0.4,1.29,21.1466666666667,53.0219,13.175,"male","adult",11.52,0.0082,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330219,131750,"adult","E. ferrisi",0.00225341092474,-4.21333333333333,TRUE
"AA_0530","IL-12b",0.4,1.29,24.8766666666667,53.0219,13.175,"male","adult",11.52,0.0082,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330219,131750,"adult","E. ferrisi",0.00225341092474,-7.94333333333334,TRUE
"AA_0530","IL-6",0.4,1.29,23.5333333333333,53.0219,13.175,"male","adult",11.52,0.0082,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330219,131750,"adult","E. ferrisi",0.00225341092474,-6.6,TRUE
"AA_0530","IRG6",0.4,1.29,20.2633333333333,53.0219,13.175,"male","adult",11.52,0.0082,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330219,131750,"adult","E. ferrisi",0.00225341092474,-3.33,TRUE
"AA_0531","CXCR3",0,0.940000000000001,24.4033333333333,53.0219,13.175,"female","pregnant",20.52,0.0701,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"F",5330219,131750,"pregnant","E. ferrisi",0.00264979338843,-4.00166666666667,TRUE
"AA_0531","GBP2",0,0.940000000000001,26.5033333333333,53.0219,13.175,"female","pregnant",20.52,0.0701,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"F",5330219,131750,"pregnant","E. ferrisi",0.00264979338843,-6.10166666666667,TRUE
"AA_0531","IL-12b",0,0.940000000000001,22.7466666666667,53.0219,13.175,"female","pregnant",20.52,0.0701,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"F",5330219,131750,"pregnant","E. ferrisi",0.00264979338843,-2.345,TRUE
"AA_0531","IL-6",0,0.940000000000001,25.22,53.0219,13.175,"female","pregnant",20.52,0.0701,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"F",5330219,131750,"pregnant","E. ferrisi",0.00264979338843,-4.81833333333333,TRUE
"AA_0531","IRG6",0,0.940000000000001,22.59,53.0219,13.175,"female","pregnant",20.52,0.0701,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"F",5330219,131750,"pregnant","E. ferrisi",0.00264979338843,-2.18833333333333,TRUE
"AA_0532","CXCR3",0.1,-8.52,26.1033333333333,53.0219,13.175,"male","adult",15.62,0.0182,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330219,131750,"adult","non infected",0.002567389875082,-5.65166666666667,FALSE
"AA_0532","GBP2",0.1,-8.52,25.9333333333333,53.0219,13.175,"male","adult",15.62,0.0182,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330219,131750,"adult","non infected",0.002567389875082,-5.48166666666667,FALSE
"AA_0532","IL-12b",0.1,-8.52,24.2933333333333,53.0219,13.175,"male","adult",15.62,0.0182,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330219,131750,"adult","non infected",0.002567389875082,-3.84166666666667,FALSE
"AA_0532","IL-6",0.1,-8.52,25.5866666666667,53.0219,13.175,"male","adult",15.62,0.0182,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330219,131750,"adult","non infected",0.002567389875082,-5.135,FALSE
"AA_0532","IRG6",0.1,-8.52,23.0033333333333,53.0219,13.175,"male","adult",15.62,0.0182,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5330219,131750,"adult","non infected",0.002567389875082,-2.55166666666667,FALSE
"AA_0533","CXCR3",0,-8.55,28,52.9576,13.2821,"female","adult",20.41,0.0339,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5229576,132821,"adult","non infected",0.00251975308642,-4.65333333333333,FALSE
"AA_0533","GBP2",0,-8.55,31.92,52.9576,13.2821,"female","adult",20.41,0.0339,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5229576,132821,"adult","non infected",0.00251975308642,-8.57333333333333,FALSE
"AA_0533","IL-12b",0,-8.55,28.32,52.9576,13.2821,"female","adult",20.41,0.0339,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5229576,132821,"adult","non infected",0.00251975308642,-4.97333333333333,FALSE
"AA_0533","IL-6",0,-8.55,28.6833333333333,52.9576,13.2821,"female","adult",20.41,0.0339,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5229576,132821,"adult","non infected",0.00251975308642,-5.33666666666667,FALSE
"AA_0533","IRG6",0,-8.55,25.37,52.9576,13.2821,"female","adult",20.41,0.0339,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5229576,132821,"adult","non infected",0.00251975308642,-2.02333333333333,FALSE
"AA_0534","CXCR3",0.1,-7.49,28.0566666666667,52.9576,13.2821,"male","adult",21.02,0.0377,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.003126115407496,-5.53333333333333,FALSE
"AA_0534","GBP2",0.1,-7.49,31.91,52.9576,13.2821,"male","adult",21.02,0.0377,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.003126115407496,-9.38666666666667,FALSE
"AA_0534","IL-12b",0.1,-7.49,27.3933333333333,52.9576,13.2821,"male","adult",21.02,0.0377,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.003126115407496,-4.87,FALSE
"AA_0534","IL-6",0.1,-7.49,27.19,52.9576,13.2821,"male","adult",21.02,0.0377,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.003126115407496,-4.66666666666667,FALSE
"AA_0534","IRG6",0.1,-7.49,24.9333333333333,52.9576,13.2821,"male","adult",21.02,0.0377,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.003126115407496,-2.41,FALSE
"AA_0535","CXCR3",0.15,-9.2,26.6633333333333,52.9576,13.2821,"male","adult",16.83,0.0187,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.002696683223842,-5.275,FALSE
"AA_0535","GBP2",0.15,-9.2,28.98,52.9576,13.2821,"male","adult",16.83,0.0187,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.002696683223842,-7.59166666666667,FALSE
"AA_0535","IL-12b",0.15,-9.2,26.04,52.9576,13.2821,"male","adult",16.83,0.0187,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.002696683223842,-4.65166666666666,FALSE
"AA_0535","IL-6",0.15,-9.2,26.7966666666667,52.9576,13.2821,"male","adult",16.83,0.0187,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.002696683223842,-5.40833333333333,FALSE
"AA_0535","IRG6",0.15,-9.2,23.3166666666667,52.9576,13.2821,"male","adult",16.83,0.0187,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"M",5229576,132821,"adult","non infected",0.002696683223842,-1.92833333333333,FALSE
