# File Name: qPCR_eimeria_field_faeces_FW_27012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-27 02:45:26 PM UTC
# Run End Date/Time: 2022-01-27 04:06:06 PM UTC
# Run Duration: 80 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 02:47:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 02:47:27 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"3","A3","82","Eim","84.46958923339844","122081.1953125","20475.755859375"
"3","A3","83","Eim","84.77175903320312","114221.3984375","19496.53125"
"3","A3","84","Eim","85.07392883300781","105731.1796875","18351.33984375"
"3","A3","85","Eim","85.3760986328125","100449.09375","17014.373046875"
"3","A3","86","Eim","85.67826843261719","94794.8125","15576.591796875"
"3","A3","87","Eim","85.9804458618164","91940.421875","14191.1162109375"
"3","A3","88","Eim","86.2826156616211","87983.421875","12972.2421875"
"3","A3","89","Eim","86.58478546142578","86365.0234375","11978.578125"
"3","A3","90","Eim","86.88695526123047","81610.390625","11280.9423828125"
"3","A3","91","Eim","87.18913269042969","78578.140625","10820.294921875"
"3","A3","92","Eim","87.49130249023438","74827.828125","10512.365234375"
"3","A3","93","Eim","87.79347229003906","73271.109375","10270.748046875"
"3","A3","94","Eim","88.09564208984375","69140.6953125","10010.1953125"
"3","A3","95","Eim","88.39781188964844","67190.828125","9641.904296875"
"3","A3","96","Eim","88.69998168945312","62998.83203125","9080.705078125"
"3","A3","97","Eim","89.00215911865234","58261.98828125","8271.8388671875"
"3","A3","98","Eim","89.30432891845703","57410.9453125","7223.03271484375"
"3","A3","99","Eim","89.60650634765625","57742.578125","6016.13232421875"
"3","A3","100","Eim","89.90867614746094","57577.46875","4784.9736328125"
"3","A3","101","Eim","90.21084594726562","54284.328125","3669.884765625"
"3","A3","102","Eim","90.51301574707031","56222.40234375","2773.4931640625"
"3","A3","103","Eim","90.815185546875","56448.1015625","2136.740234375"
"3","A3","104","Eim","91.11735534667969","55639.3671875","1738.734375"
"3","A3","105","Eim","91.41952514648438","54092.3984375","1514.6298828125"
"3","A3","106","Eim","91.7217025756836","53908.21484375","1383.28125"
"3","A3","107","Eim","92.02387237548828","54288.875","1275.9228515625"
