# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"2","A2","64","Eim","79.02344512939453","85143.5546875","7118.869140625"
"2","A2","65","Eim","79.32550811767578","83013.0546875","7087.1923828125"
"2","A2","66","Eim","79.62757873535156","81046.0625","7084.359375"
"2","A2","67","Eim","79.92964172363281","78819.7578125","7100.888671875"
"2","A2","68","Eim","80.23170471191406","75692.46875","7137.8291015625"
"2","A2","69","Eim","80.53377532958984","73904.09375","7185.75537109375"
"2","A2","70","Eim","80.8358383178711","73091.46875","7216.38916015625"
"2","A2","71","Eim","81.13790893554688","68364.8359375","7187.7060546875"
"2","A2","72","Eim","81.43997192382812","66183.328125","7060.140625"
"2","A2","73","Eim","81.74203491210938","64172.515625","6816.21484375"
"2","A2","74","Eim","82.04409790039062","61288.8046875","6472.3544921875"
"2","A2","75","Eim","82.3461685180664","58840.90625","6075.0263671875"
"2","A2","76","Eim","82.64823150634766","58129.20703125","5681.6533203125"
"2","A2","77","Eim","82.95030212402344","57031.93359375","5336.0693359375"
"2","A2","78","Eim","83.25236511230469","55459.67578125","5052.05859375"
"2","A2","79","Eim","83.55442810058594","53072.67578125","4813.60009765625"
"2","A2","80","Eim","83.85649871826172","51406.65234375","4590.2109375"
"2","A2","81","Eim","84.15856170654297","50231.171875","4357.6826171875"
"2","A2","82","Eim","84.46063232421875","49244.2421875","4113.45556640625"
"2","A2","83","Eim","84.7626953125","46780.2421875","3880.56201171875"
"2","A2","84","Eim","85.06475830078125","46711.671875","3699.34326171875"
"2","A2","85","Eim","85.3668212890625","45525.75","3609.78662109375"
"2","A2","86","Eim","85.66889190673828","44723.1328125","3630.56396484375"
"2","A2","87","Eim","85.97095489501953","43639.69921875","3744.76904296875"
"2","A2","88","Eim","86.27302551269531","41009.27734375","3902.36328125"
"2","A2","89","Eim","86.57508850097656","40689.171875","4042.25439453125"
"2","A2","90","Eim","86.87715148925781","37194.31640625","4123.52294921875"
"2","A2","91","Eim","87.1792221069336","36383.73828125","4145.595703125"
"2","A2","92","Eim","87.48128509521484","36825.5390625","4141.09033203125"
"2","A2","93","Eim","87.78335571289062","35816.15625","4143.49853515625"
"2","A2","94","Eim","88.08541870117188","34238.2734375","4152.626953125"
"2","A2","95","Eim","88.38748168945312","30960.3359375","4125.0703125"
"2","A2","96","Eim","88.68954467773438","29112.041015625","3998.54638671875"
"2","A2","97","Eim","88.99161529541016","28221.029296875","3732.04541015625"
"2","A2","98","Eim","89.2936782836914","28257.833984375","3331.10595703125"
"2","A2","99","Eim","89.59574890136719","27586.6640625","2841.4775390625"
"2","A2","100","Eim","89.89781188964844","26423.16015625","2320.44677734375"
"2","A2","101","Eim","90.19987487792969","26928.74609375","1810.72412109375"
"2","A2","102","Eim","90.50193786621094","25854.22265625","1334.96240234375"
"2","A2","103","Eim","90.80400848388672","25019.732421875","908.7333984375"
"2","A2","104","Eim","91.1060791015625","26857.765625","554.71875"
"2","A2","105","Eim","91.40814208984375","26775.466796875","302.3369140625"
"2","A2","106","Eim","91.710205078125","28186.744140625","172.37255859375"
"2","A2","107","Eim","92.01226806640625","25740.158203125","160.56640625"
"2","A2","108","Eim","92.31433868408203","26190.611328125","235.30859375"
"2","A2","109","Eim","92.61640167236328","26292.15234375","351.8193359375"
"2","A2","110","Eim","92.91847229003906","26770.13671875","471.18212890625"
"2","A2","111","Eim","93.22053527832031","25362.21875","570.708984375"
"2","A2","112","Eim","93.52259826660156","25836.697265625","642.01953125"
"2","A2","113","Eim","93.82466125488281","25204.849609375","683.6630859375"
"2","A2","114","Eim","94.1267318725586","25550.9140625","696.4404296875"
"2","A2","115","Eim","94.42880249023438","23615.904296875","683.59326171875"
"2","A2","116","Eim","94.73086547851562","25431.3359375","652.44482421875"
"3","A3","1","Eim","59.99330139160156","501621.71875","5413.94287109375"
"3","A3","2","Eim","60.29536819458008","504727.96875","5647.244140625"
"3","A3","3","Eim","60.59743118286133","502213.65625","5932.8681640625"
"3","A3","4","Eim","60.899497985839844","499876.21875","6207.62841796875"
"3","A3","5","Eim","61.20156478881836","495587.34375","6449.314453125"
"3","A3","6","Eim","61.503631591796875","494254.46875","6660.48193359375"
"3","A3","7","Eim","61.805694580078125","493229.03125","6850.6748046875"
"3","A3","8","Eim","62.10776138305664","489767.0625","7024.8994140625"
"3","A3","9","Eim","62.409828186035156","487431.0625","7181.81494140625"
