# File Name: qPCR_eimeria_field_faeces_FW_28012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-28 02:33:23 PM UTC
# Run End Date/Time: 2022-01-28 03:54:21 PM UTC
# Run Duration: 80 minutes 58 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 03:12:47 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 03:13:03 PM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"13","B1","18","Eim","0.6163753271102905","0.0058288256170250675","AA954","false"
"13","B1","19","Eim","0.6164374351501465","0.002883055700143843","AA954","false"
"13","B1","20","Eim","0.617150604724884","5.883473181442101E-4","AA954","false"
"13","B1","21","Eim","0.6187852025032043","-7.84932860272659E-4","AA954","false"
"13","B1","22","Eim","0.6173672676086426","-0.005210745711571608","AA954","false"
"13","B1","23","Eim","0.6184581518173218","-0.007127739459629591","AA954","false"
"13","B1","24","Eim","0.6188328266143799","-0.009760942619308667","AA954","false"
"13","B1","25","Eim","0.6273067593574524","-0.004294887832973339","AA954","false"
"13","B1","26","Eim","0.6359924077987671","0.001382882651604177","AA954","false"
"13","B1","27","Eim","0.6504115462303162","0.012794143126416068","AA954","false"
"13","B1","28","Eim","0.6701405644416809","0.02951528338104363","AA954","false"
"13","B1","29","Eim","0.7000218629837036","0.056388703966329265","AA954","false"
"13","B1","30","Eim","0.7637727856636047","0.1171317486894932","AA954","false"
"13","B1","31","Eim","0.8787747025489807","0.22912578761813202","AA954","false"
"13","B1","32","Eim","1.0615836381912231","0.40892684530363727","AA954","false"
"13","B1","33","Eim","1.3514389991760254","0.6957743283317023","AA954","false"
"13","B1","34","Eim","1.762416958808899","1.1037444100078386","AA954","false"
"13","B1","35","Eim","2.2299885749816895","1.568308148223892","AA954","false"
"13","B1","36","Eim","2.6199889183044434","1.955300613589909","AA954","false"
"13","B1","37","Eim","2.8320696353912354","2.1643734527199636","AA954","false"
"13","B1","38","Eim","2.902247190475464","2.231543129847455","AA954","false"
"13","B1","39","Eim","2.9728033542633057","2.2990914156785593","AA954","false"
"13","B1","40","Eim","3.0453901290893555","2.3686703125478723","AA954","false"
"14","B2","1","Eim","0.5647830963134766","-0.01690095716078758","AA954","false"
"14","B2","2","Eim","0.5689685940742493","-0.015532365900725743","AA954","false"
"14","B2","3","Eim","0.5767133235931396","-0.010604542882546121","AA954","false"
"14","B2","4","Eim","0.5868172645568848","-0.0033175084195118726","AA954","false"
"14","B2","5","Eim","0.5907700061798096","-0.0021816732972978264","AA954","false"
"14","B2","6","Eim","0.5975474119186401","0.0017788259408219815","AA954","false"
"14","B2","7","Eim","0.6024954915046692","0.003909999026140165","AA954","false"
"14","B2","8","Eim","0.6028061509132385","0.001403751933998742","AA954","false"
"14","B2","9","Eim","0.6080179214477539","0.0037986159678033643","AA954","false"
"14","B2","10","Eim","0.6155461072921753","0.00850989531151388","AA954","false"
"14","B2","11","Eim","0.616930365562439","0.007077247081066795","AA954","false"
"14","B2","12","Eim","0.6129056811332703","2.356561511873351E-4","AA954","false"
"14","B2","13","Eim","0.6117029786109924","-0.0037839528718013665","AA954","false"
"14","B2","14","Eim","0.6150386929512024","-0.003265145032302164","AA954","false"
