"Mouse_ID","MC.Eimeria","delta_ct_cewe_MminusE","eimeriaSpecies","OPG","Sex","Latitude","Longitude","Year","HI"
"SK_3138",NA,NA,"Negative",0,"M",53.1406,13.7586,2015,0.894736842
"SK_3139",NA,NA,"Negative",0,"M",53.1406,13.7586,2015,0.9
"SK_3140",NA,NA,"E_falciformis",0,"F",53.1406,13.7586,2015,0.88
"SK_3141",NA,NA,"Negative",0,"F",53.0689,13.4286,2015,0.8
"SK_3142",NA,NA,"Negative",0,"M",53.0689,13.4286,2015,0.85
"SK_3143",NA,NA,"Negative",0,"M",53.1406,13.7586,2015,0.9
"SK_3144",NA,NA,"Negative",0,"F",53.0689,13.4286,2015,0.76
"SK_3145",NA,NA,"Negative",0,"F",53.0689,13.4286,2015,0.857142857
"SK_3146",NA,NA,"Negative",0,"M",52.7408,14.1611,2015,0.85
"SK_3147",NA,NA,"Negative",0,"M",53.1406,13.7586,2015,0.9
"SK_3148",NA,NA,"Negative",0,"F",53.2108,13.6506,2015,0.8
"SK_3149",NA,NA,"Negative",0,"F",53.2108,13.6506,2015,0.8
"SK_3150",NA,NA,"Negative",245098.039215686,"F",52.7969,13.3994,2015,0
"SK_3151",NA,NA,"E_ferrisi",10810810.8108108,"M",52.9156,13.4636,2015,0.1
"SK_3152",NA,NA,"Negative",0,"F",52.9008,13.1972,2015,0.32
"SK_3153",NA,NA,"Negative",NA,"F",52.497666,13.676085,2015,0.08
"SK_3153-1",NA,NA,NA,NA,"F",52.497666,13.676085,2015,0
"SK_3153-2",NA,NA,NA,NA,"F",52.497666,13.676085,2015,0
"SK_3153-3",NA,NA,NA,NA,"F",52.497666,13.676085,2015,0
"SK_3153-4",NA,NA,NA,NA,"F",52.497666,13.676085,2015,0
"SK_3153-5",NA,NA,NA,NA,"M",52.497666,13.676085,2015,0.142857143
"SK_3153-E1",NA,NA,NA,NA,"F",52.4978,13.6761,2015,0
"SK_3153-E2",NA,NA,NA,NA,"F",52.4978,13.6761,2015,0
"SK_3153-E3",NA,NA,NA,NA,"F",52.4978,13.6761,2015,0
"SK_3153-E4",NA,NA,NA,NA,"F",52.4978,13.6761,2015,0
"SK_3153-E5",NA,NA,NA,NA,"M",52.4978,13.6761,2015,0
"SK_3154",NA,NA,"Negative",0,"M",52.9217,13.5472,2015,0.1
"SK_3155",NA,NA,"Negative",0,"M",52.9217,13.5472,2015,0.1
"SK_3156",NA,NA,"Negative",0,"F",52.9217,13.5472,2015,0.16
"SK_3157",NA,NA,"Negative",0,"F",52.9217,13.5472,2015,0.086956522
"SK_3158",NA,NA,"Negative",0,"M",52.9217,13.5472,2015,0.2
"SK_3159",NA,NA,"Negative",0,"M",52.5689,13.9858,2015,0.9
"SK_3160",NA,NA,"Negative",0,"F",52.7408,14.1611,2015,0.92
"SK_3161",NA,NA,"Negative",0,"F",52.7408,14.1611,2015,0.96
"SK_3162",NA,NA,"Negative",0,"F",53.0689,13.4286,2015,0.88
"SK_3163",NA,NA,"Negative",NA,"M",52.6053,13.8756,2015,0.95
"SK_3164",NA,NA,"Negative",0,"M",52.6053,13.8756,2015,0.8
"SK_3165",NA,NA,"Negative",0,"F",52.6053,13.8756,2015,0.88
"SK_3166",NA,NA,"Negative",0,"F",52.6053,13.8756,2015,0.826086957
"SK_3167",NA,NA,"Negative",0,"M",52.6053,13.8756,2015,0.9
"SK_3168",NA,NA,"Negative",0,"F",52.733898,13.666418,2015,0
"SK_3169",NA,NA,"Negative",0,"F",52.733898,13.666418,2015,0
"SK_3170",NA,NA,"Negative",0,"F",52.733898,13.666418,2015,0.08
"SK_3171",NA,NA,"Negative",136612.021857924,"F",52.9156,13.4636,2015,0.08
"SK_3172",NA,NA,"Negative",75757.5757575758,"F",52.9008,13.1972,2015,0
"SK_3173",NA,NA,"Negative",0,"M",53.145,13.3775,2015,0.529411765
"SK_3175",NA,NA,"Negative",0,"F",52.9008,13.1972,2015,0.08
"SK_3176",NA,NA,"Negative",0,"F",52.6378,14.1833,2015,0.84
"SK_3177",NA,NA,"Negative",NA,"F",52.6378,14.1833,2015,0.88
"SK_3178",NA,NA,"Negative",0,"M",53.126703,13.843372,2015,0.9
"SK_3179",NA,NA,"Negative",0,"M",53.00394,13.97029,2015,0.6
"SK_3180",NA,NA,"Negative",0,"F",53.00394,13.97029,2015,0.76
"SK_3181",NA,NA,"Negative",0,"M",53.020251,14.035471,2015,0.85
"SK_3182",NA,NA,"Negative",40650.406504065,"M",53.00394,13.97029,2015,0.9
"SK_3183",NA,NA,"Negative",0,"M",52.8875,13.8119,2015,0.7
"SK_3184",NA,NA,"E_ferrisi",7440476.19047619,"M",52.8925,13.1278,2015,0.2
"SK_3185",NA,NA,"Negative",0,"M",52.8875,13.8119,2015,0.75
"SK_3186",NA,NA,"E_ferrisi",0,"M",53.00394,13.97029,2015,0.9
"SK_3187",NA,NA,"Negative",0,"M",52.3989,13.7581,2015,0.15
"SK_3188",NA,NA,"Negative",0,"F",53.2531,13.3067,2015,0.88
"SK_3189",NA,NA,"Negative",0,"M",53.2903,13.3306,2015,0.9
"SK_3190",NA,NA,"Negative",0,"M",53.2522,13.3047,2015,0.9
"SK_3191",NA,NA,"Negative",0,"M",53.2242,13.3122,2015,0.55
"SK_3192",NA,NA,"Negative",NA,"F",53.2242,13.3122,2015,0.88
"SK_3193",NA,NA,"Negative",NA,"F",53.24,13.1647,2015,0.72
"SK_3194",NA,NA,"Negative",NA,"M",52.8092,14.0569,2015,0.85
"SK_3195",NA,NA,"Negative",NA,"M",52.6372,13.0447,2015,0
"SK_3196",NA,NA,"Negative",NA,"F",52.8186,13.0208,2015,0
"SK_3197",NA,NA,"Negative",NA,"M",52.8186,13.0208,2015,0
"SK_3198",NA,NA,"Negative",NA,"F",52.8186,13.0208,2015,0
"SK_3199",NA,NA,"Negative",NA,"M",52.2225,13.6025,2015,0
"SK_3200",NA,NA,"Negative",NA,"M",52.2225,13.6025,2015,0
"SK_3201",NA,NA,"Negative",NA,"F",52.2225,13.6025,2015,0.08
"SK_3202",NA,NA,"Negative",NA,"F",52.2225,13.6025,2015,0
"SK_3203",NA,NA,"E_ferrisi",NA,"F",52.2225,13.6025,2015,0
"SK_3204",NA,NA,"Negative",NA,"M",52.2225,13.6025,2015,0
"SK_3205",NA,NA,"Negative",NA,"F",52.2225,13.6025,2015,0
"SK_3206",NA,NA,"Negative",NA,"F",52.2225,13.6025,2015,0
"SK_3207",NA,NA,"Negative",0,"M",52.273117,13.599425,2015,0
"SK_3208",NA,NA,"Negative",0,"M",52.273117,13.599425,2015,0.1
"SK_3209",NA,NA,"Negative",0,"F",52.273117,13.599425,2015,0.16
"SK_3210",NA,NA,"Negative",0,"F",52.2725,13.5992,2015,0
"SK_3211",NA,NA,"Negative",0,"M",52.2458,13.5994,2015,0
"SK_3212",NA,NA,"Negative",0,"M",52.5844,13.7881,2015,0
"SK_3213",NA,NA,"Negative",NA,"F",52.273117,13.599425,2015,0
"SK_3301",NA,NA,"Negative",NA,"F",49.67722222,12.245,2015,0.12
"SK_3302",NA,NA,"Negative",NA,"F",49.15277778,12.50277778,2015,0.782608696
"SK_3303",NA,NA,"Negative",NA,"F",49.42638889,12.59305556,2015,0.48
"SK_3304",NA,NA,"Negative",NA,"M",48.91333333,12.16,2015,0.55
"SK_3305",NA,NA,"Negative",NA,"M",48.97194444,12.2675,2015,0.894736842
"SK_3306",NA,NA,"Negative",NA,"M",48.8375,12.20944444,2015,0.789473684
"SK_3307",NA,NA,"Negative",NA,"M",48.85944444,12.05138889,2015,0.7
"SK_3308",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0
"SK_3309",NA,NA,"Negative",NA,"M",49.60444444,12.2875,2015,0
"SK_3310",NA,NA,"Negative",NA,"M",49.60444444,12.2875,2015,0
"SK_3311",NA,NA,"Negative",NA,"F",49.15277778,12.50277778,2015,0.68
"SK_3312",NA,NA,"Negative",NA,"F",48.91333333,12.16,2015,0.68
"SK_3313",NA,NA,"Negative",NA,"M",48.91833333,12.14916667,2015,0.7
"SK_3314",NA,NA,"Negative",NA,"F",49.15277778,12.50277778,2015,0.68
"SK_3315",NA,NA,"Negative",NA,"M",49.06,12.43194444,2015,0.65
"SK_3316",NA,NA,"Negative",NA,"F",49.36694444,12.52277778,2015,0.16
"SK_3317",NA,NA,"Negative",NA,"M",48.83361111,12.145,2015,0.7
"SK_3318",NA,NA,"Negative",NA,"M",49.34166667,12.54055556,2015,0.4
"SK_3319",NA,NA,"Negative",NA,"M",49.47777778,12.24555556,2015,0.25
"SK_3320",NA,NA,"Negative",NA,"M",49.39111111,12.51388889,2015,0.35
"SK_3321",NA,NA,"Negative",NA,"M",47.78833333,11.98388889,2015,0.3
"SK_3322",NA,NA,"Negative",NA,"M",49.39111111,12.51388889,2015,0.3
"SK_3323",NA,NA,"Negative",NA,"F",49.36194444,12.11777778,2015,0.12
"SK_3324",NA,NA,"Negative",NA,"M",48.89805556,12.43916667,2015,0.578947368
"SK_3325",NA,NA,"Negative",NA,"F",48.85194444,12.09333333,2015,0.64
"SK_3326",NA,NA,"Negative",NA,"M",48.88694444,12.16111111,2015,0.75
"SK_3327",NA,NA,"Negative",NA,"M",49.35166667,12.50555556,2015,0.6
"SK_3328",NA,NA,"Negative",NA,"F",49.13694444,12.02416667,2015,0.28
"SK_3329",NA,NA,"Negative",NA,"M",49.09194444,12.38444444,2015,0.55
"SK_3330",NA,NA,"Negative",NA,"M",49.09194444,12.38444444,2015,0.5
"SK_3331",NA,NA,"Negative",NA,"F",49.67722222,12.245,2015,0.130434783
"SK_3332",NA,NA,"Negative",NA,"F",49.26194444,12.60638889,2015,0.72
"SK_3334",NA,NA,"Negative",NA,"F",49.25083333,12.6325,2015,0.84
"SK_3335",NA,NA,"Negative",NA,"F",49.26194444,12.60638889,2015,0.64
"SK_3336",NA,NA,"Negative",NA,"F",49.26194444,12.60638889,2015,0.52
"SK_3337",NA,NA,"Negative",NA,"F",49.26194444,12.60638889,2015,0.6
"SK_3338",NA,NA,"Negative",NA,"F",49.26194444,12.60638889,2015,0.4
"SK_3339",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0
"SK_3340",NA,NA,"Negative",NA,"M",49.46361111,12.40694444,2015,0.25
"SK_3341",NA,NA,"Negative",NA,"M",48.88555556,12.23555556,2015,0.85
"SK_3342",NA,NA,"Negative",NA,"M",48.88555556,12.23555556,2015,0.75
"SK_3343",NA,NA,"Negative",NA,"F",49.16416667,12.52805556,2015,0.8
"SK_3344",NA,NA,"Negative",NA,"F",49.11444444,12.43555556,2015,0.52
"SK_3345",NA,NA,"Negative",NA,"F",49.11444444,12.43555556,2015,0.52
"SK_3346",NA,NA,"Negative",NA,"M",49.45472222,12.44916667,2015,0.2
"SK_3347",NA,NA,"Negative",NA,"F",49.44888889,12.3775,2015,0.12
"SK_3348",NA,NA,"Negative",NA,"F",48.97166667,12.31666667,2015,0.52
"SK_3349",NA,NA,"Negative",NA,"F",49.14472222,12.50194444,2015,0.56
"SK_3350",NA,NA,"Negative",NA,"F",52.8367,14.1189,2015,0.956521739
"SK_3351",NA,NA,"Negative",NA,"M",52.8367,14.1189,2015,0.928571429
"SK_3352",NA,NA,"Negative",NA,"M",52.8367,14.1189,2015,0.9375
"SK_3353",NA,NA,"Negative",NA,"M",52.8367,14.1189,2015,0.933333333
"SK_3354",NA,NA,"Negative",NA,"M",52.8367,14.1189,2015,0.944444444
"SK_3355",NA,NA,"Negative",NA,"M",52.8367,14.1189,2015,0.944444444
"SK_3356",NA,NA,"Negative",NA,"F",52.7914,14.1161,2015,0.84
"SK_3357",NA,NA,"Negative",NA,"M",52.773,14.066,2015,0.736842105
"SK_3358",NA,NA,"Negative",NA,"M",52.7667,14.0817,2015,1
"SK_3359",NA,NA,"Negative",NA,"M",52.6053,13.8756,2015,0.75
"SK_3360",NA,NA,"Negative",NA,"M",52.6053,13.8756,2015,0.95
"SK_3361",NA,NA,"Negative",NA,"F",53.0478,13.4458,2015,0.8
"SK_3362",NA,NA,"Negative",NA,"F",52.6053,13.8756,2015,0.92
"SK_3363",NA,NA,"Negative",NA,"M",52.6053,13.8756,2015,0.9
"SK_3364",NA,NA,"Negative",NA,"F",52.7547,14.1206,2015,0.8
"SK_3365",NA,NA,"Negative",NA,"M",52.6053,13.8756,2015,0.9
"SK_3366",NA,NA,"Negative",NA,"F",53.0689,13.4286,2015,0.869565217
"SK_3367",NA,NA,"Negative",NA,"M",53.1406,13.7586,2015,0.9
"SK_3368",NA,NA,"Negative",NA,"F",53.2108,13.6506,2015,0.76
"SK_3369",NA,NA,"Negative",NA,"F",52.733898,13.666418,2015,0.04
"SK_3370",NA,NA,"Negative",NA,"F",52.9156,13.4636,2015,0.12
"SK_3371",NA,NA,"Negative",NA,"F",53.0689,13.4286,2015,0.8
"SK_3372",NA,NA,"Negative",NA,"F",52.6053,13.8756,2015,0.88
"SK_3373",NA,NA,"Negative",NA,"F",52.733898,13.666418,2015,0.12
"SK_3374",NA,NA,"Negative",NA,"F",52.6053,13.8756,2015,0.8
"SK_3375",NA,NA,"Negative",NA,"F",52.733898,13.666418,2015,0.08
"SK_3376",NA,NA,"Negative",NA,"M",52.6378,14.1833,2015,0.75
"SK_3377",NA,NA,"Negative",NA,"F",53.00394,13.97029,2015,0.76
"SK_3378",NA,NA,"Negative",NA,"F",52.2225,13.6025,2015,0
"SK_3379",NA,NA,"Negative",NA,"F",52.2225,13.6025,2015,0.12
"SK_3380",NA,NA,"Negative",NA,"M",48.88555556,12.23555556,2015,0.85
"SK_3381",NA,NA,"Negative",NA,"M",48.88555556,12.23555556,2015,0.8
"SK_3382",NA,NA,"Negative",NA,"F",48.88555556,12.23555556,2015,0.76
"SK_3383",NA,NA,"Negative",NA,"F",48.88555556,12.23555556,2015,0.72
"SK_3384",NA,NA,"Negative",NA,"F",48.88555556,12.23555556,2015,0.8
"SK_3385",NA,NA,"Negative",NA,"F",48.88555556,12.23555556,2015,0.76
"SK_3386",NA,NA,"Negative",NA,"F",48.88472222,12.23611111,2015,0.84
"SK_3387",NA,NA,"Negative",NA,"M",48.96777778,12.34805556,2015,0.8
"SK_3388",NA,NA,"Negative",NA,"M",48.96777778,12.34805556,2015,0.789473684
"SK_3389",NA,NA,"Negative",NA,"M",49.44666667,12.2325,2015,0.25
"SK_3390",NA,NA,"Negative",NA,"M",49.44666667,12.2325,2015,0.3
"SK_3391",NA,NA,"Negative",NA,"F",49.44666667,12.2325,2015,0.2
"SK_3392",NA,NA,"Negative",NA,"M",49.34472222,12.58083333,2015,0.55
"SK_3393",NA,NA,"Negative",NA,"M",49.34472222,12.58083333,2015,0.55
"SK_3394",NA,NA,"Negative",NA,"F",49.36194444,12.11777778,2015,0.04
"SK_3395",NA,NA,"Negative",NA,"F",49.36194444,12.11777778,2015,0
"SK_3396",NA,NA,"Negative",NA,"M",49.11444444,12.43555556,2015,0.6
"SK_3397",NA,NA,"Negative",NA,"M",49.11444444,12.43555556,2015,0.473684211
"SK_3398",NA,NA,"Negative",NA,"F",49.11444444,12.43555556,2015,0.56
"SK_3399",NA,NA,"Negative",NA,"F",49.1275,12.51277778,2015,0.125
"SK_3400",NA,NA,"Negative",NA,"M",48.94972222,12.31055556,2015,0.85
"SK_3401",NA,NA,"Negative",NA,"F",49.16416667,12.52805556,2015,0.56
"SK_3402",NA,NA,"Negative",NA,"F",49.46361111,12.40694444,2015,0.08
"SK_3403",NA,NA,"Negative",NA,"M",49.14472222,12.50194444,2015,0.5
"SK_3404",NA,NA,"Negative",NA,"F",49.1275,12.51277778,2015,0.88
"SK_3405",NA,NA,"Negative",NA,"F",49.1275,12.51277778,2015,0.88
"SK_3406",NA,NA,"Negative",NA,"M",48.97166667,12.31666667,2015,0.8
"SK_3407",NA,NA,"Negative",NA,"F",48.97166667,12.31666667,2015,0.56
"SK_3408",NA,NA,"Negative",NA,"M",49.98472222,12.31083333,2015,0.75
"SK_3409",NA,NA,"Negative",NA,"M",49.09194444,12.38444444,2015,0.65
"SK_3410",NA,NA,"Negative",NA,"M",49.45472222,12.44916667,2015,0.2
"SK_3411",NA,NA,"Negative",NA,"F",49.45472222,12.44916667,2015,0.16
"SK_3412",NA,NA,"Negative",NA,"M",49.44888889,12.3775,2015,0.894736842
"SK_3413",NA,NA,"Negative",NA,"M",49.65444444,12.32611111,2015,0
"SK_3414",NA,NA,"Negative",NA,"M",49.65444444,12.32611111,2015,0.125
"SK_3415",NA,NA,"Negative",NA,"F",49.65444444,12.32611111,2015,0
"SK_3416",NA,NA,"Negative",NA,"M",49.65388889,12.32777778,2015,0.125
"SK_3418",NA,NA,"Negative",NA,"F",49.65388889,12.32777778,2015,0
"SK_3419",NA,NA,"Negative",NA,"M",49.60444444,12.2875,2015,0.05
"SK_3420",NA,NA,"Negative",NA,"M",49.60444444,12.2875,2015,0
"SK_3421",NA,NA,"Negative",NA,"M",49.60444444,12.2875,2015,0.05
"SK_3422",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0.08
"SK_3423",NA,NA,"Negative",NA,"M",49.60444444,12.2875,2015,0.105263158
"SK_3424",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0.043478261
"SK_3425",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0.12
"SK_3426",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0.04
"SK_3427",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0
"SK_3428",NA,NA,"Negative",NA,"F",49.60444444,12.2875,2015,0
"SK_3429",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0
"SK_3430",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0.125
"SK_3431",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0.25
"SK_3432",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0.125
"SK_3433",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0.125
"SK_3434",NA,NA,"Negative",NA,"F",49.38805556,12.18055556,2015,0
"SK_3435",NA,NA,"Negative",NA,"F",49.38805556,12.18055556,2015,0
"SK_3436",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0.125
"SK_3437",NA,NA,"Negative",NA,"F",49.38805556,12.18055556,2015,0
"SK_3438",NA,NA,"Negative",NA,"F",49.38805556,12.18055556,2015,0
"SK_3439",NA,NA,"Negative",NA,"F",49.38805556,12.18055556,2015,0.173913043
"SK_3440",NA,NA,"Negative",NA,"M",49.67722222,12.245,2015,0.15
"SK_3441",NA,NA,"Negative",NA,"M",49.67722222,12.245,2015,0
"SK_3442",NA,NA,"Negative",NA,"M",49.67722222,12.245,2015,0.125
"SK_3443",NA,NA,"Negative",NA,"M",49.67722222,12.245,2015,0
"SK_3444",NA,NA,"Negative",NA,"F",49.67722222,12.245,2015,0.076923077
"SK_3445",NA,NA,"Negative",NA,"F",49.67722222,12.245,2015,0
"SK_3446",NA,NA,"Negative",NA,"M",49.50444444,12.27305556,2015,0.166666667
"SK_3447",NA,NA,"Negative",NA,"M",49.50444444,12.27305556,2015,0.105263158
"SK_3448",NA,NA,"Negative",NA,"M",49.50444444,12.27305556,2015,0.15
"SK_3449",NA,NA,"Negative",NA,"F",49.50444444,12.27305556,2015,0.12
"SK_3450",NA,NA,"Negative",NA,"F",49.50444444,12.27305556,2015,0.12
"SK_3451",NA,NA,"Negative",NA,"F",49.50444444,12.27305556,2015,0.12
"SK_3452",NA,NA,"Negative",NA,"M",49.47777778,12.24555556,2015,0
"SK_3453",NA,NA,"Negative",NA,"M",49.47777778,12.24555556,2015,0
"SK_3454",NA,NA,"Negative",NA,"M",49.47777778,12.24555556,2015,0.125
"SK_3455",NA,NA,"Negative",NA,"F",49.47777778,12.24555556,2015,0
"SK_3456",NA,NA,"Negative",NA,"F",49.47777778,12.24555556,2015,0.076923077
"SK_3457",NA,NA,"Negative",NA,"F",49.47777778,12.24555556,2015,0.076923077
"SK_3458",NA,NA,"Negative",NA,"M",48.09305556,12.43472222,2015,0.75
"SK_3459",NA,NA,"Negative",NA,"M",48.09305556,12.43472222,2015,0.85
"SK_3460",NA,NA,"Negative",NA,"F",48.09305556,12.43472222,2015,0.92
"SK_3463",NA,NA,"Negative",NA,"M",53.8792,14.7003,2015,0.9
"SK_3464",NA,NA,"Negative",NA,"M",53.8792,14.7003,2015,0.857142857142857
"SK_3465",NA,NA,"Negative",NA,"M",53.8792,14.7003,2015,0.95
"SK_3466",NA,NA,"Negative",NA,"M",53.8792,14.7003,2015,0.8
"SK_3467",NA,NA,"Negative",NA,"F",53.8792,14.7003,2015,0.96
"SK_3468",NA,NA,"Negative",NA,"F",53.8792,14.7003,2015,0.956521739130435
"SK_3472",NA,NA,"Negative",NA,"M",53.8422,14.6275,2015,0.75
"SK_3473",NA,NA,"Negative",NA,"M",53.8422,14.6275,2015,0.75
"SK_3474",NA,NA,"Negative",NA,"M",53.9992,15.1511,2015,1
"SK_3475",NA,NA,"Negative",NA,"F",53.9992,15.1511,2015,1
"SK_3476",NA,NA,"Negative",NA,"F",53.9406,14.6125,2015,0.769230769230769
"SK_3477",NA,NA,"Negative",NA,"F",53.9406,14.6125,2015,0.769230769230769
"SK_3478",NA,NA,"Negative",NA,"F",53.9406,14.6125,2015,0.769230769230769
"SK_3479",NA,NA,"Negative",NA,"M",48.88472222,12.23611111,2015,0.85
"SK_3480",NA,NA,"Negative",NA,"M",48.88472222,12.23611111,2015,0.8
"SK_3481",NA,NA,"Negative",NA,"F",48.88472222,12.23611111,2015,0.84
"SK_3482",NA,NA,"Negative",NA,"F",48.88472222,12.23611111,2015,0.76
"SK_3483",NA,NA,"Negative",NA,"M",49.1275,12.51277778,2015,0.75
"SK_3484",NA,NA,"Negative",NA,"M",49.1275,12.51277778,2015,0.647058824
"SK_3485",NA,NA,"Negative",NA,"M",49.1275,12.51277778,2015,0.789473684
"SK_3486",NA,NA,"Negative",NA,"F",49.1275,12.51277778,2015,0.652173913
"SK_3487",NA,NA,"Negative",NA,"F",49.1275,12.51277778,2015,0.695652174
"SK_3488",NA,NA,"Negative",NA,"M",49.38805556,12.18055556,2015,0
"SK_3489",NA,NA,"Negative",NA,"F",49.38805556,12.18055556,2015,0
"SK_3490",NA,NA,NA,NA,"M",49.65444444,12.32611111,2015,0
"SK_3491",NA,NA,NA,NA,"M",49.65444444,12.32611111,2015,0.125
"SK_3492",NA,NA,NA,NA,"F",49.65444444,12.32611111,2015,0
"SK_3493",NA,NA,NA,NA,"F",49.65388889,12.32777778,2015,0
"SK_3894",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.894736842105263
"SK_3895",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.9
"SK_3896",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.888888888888889
"SK_3897",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.947368421052632
"SK_3898",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.95
"SK_3899",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.833333333333333
"SK_3900",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.789473684210526
"SK_3901",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.75
"SK_3902",NA,NA,NA,NA,"M",53.9403,11.6072,2017,0.65
"SK_3903",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.956521739130435
"SK_3904",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.956521739130435
"SK_3905",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.952380952380952
"SK_3906",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.956521739130435
"SK_3907",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.869565217391304
"SK_3908",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.952380952380952
"SK_3909",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.869565217391304
"SK_3910",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.72
"SK_3911",NA,NA,NA,NA,"F",53.9403,11.6072,2017,0.91304347826087
"SK_3912",NA,NA,NA,NA,"M",53.8444,11.4811,2017,0.85
"SK_3913",NA,NA,NA,NA,"F",53.8444,11.4811,2017,0.842105263157895
"SK_4057",NA,NA,NA,NA,"M",52.4108,13.5183,2017,0
"SK_4058",NA,NA,NA,NA,"M",52.8186,13.0208,2017,0.25
"SK_4059",NA,NA,NA,NA,"F",52.8186,13.0208,2017,0.111111111
"SK_4060",NA,NA,NA,NA,"F",52.8186,13.0208,2017,0.25
"SK_803",NA,NA,NA,NA,"F",52.4636,15.0778,2010,1
"SK_804",NA,NA,NA,NA,"M",52.4636,15.0778,2010,0.947368421052632
"SK_805",NA,NA,NA,NA,"M",52.4386,15.2875,2010,1
"SK_806",NA,NA,NA,NA,"M",52.4386,15.2875,2010,1
"SK_807",NA,NA,NA,NA,"M",52.4656,15.0053,2010,1
"SK_808",NA,NA,NA,NA,"F",52.4656,15.0053,2010,1
"SK_809",NA,NA,NA,NA,"M",53.4481,15.0647,2010,0.933333333333333
"SK_810",NA,NA,NA,NA,"M",53.4506,15.0633,2010,0.933333333333333
"SK_820",NA,NA,NA,NA,"M",53.6103,14.8547,2010,1
"SK_821",NA,NA,NA,NA,"F",53.6103,14.8547,2010,0.952380952380952
"SK_822",NA,NA,NA,NA,"F",53.4911,14.9233,2010,0.92
"SK_823",NA,NA,NA,NA,"F",53.4911,14.9233,2010,0.92
"SK_824",NA,NA,NA,NA,"F",53.4428,13.7681,2010,0.909090909090909
"SK_825",NA,NA,NA,NA,"M",52.5675,13.9675,2010,1
"SK_838",NA,NA,NA,NA,"M",53.425,14.1556,2010,1
"SK_839",NA,NA,NA,NA,"M",52.5675,13.9675,2010,1
"SK_840",NA,NA,NA,NA,"M",52.5675,13.9675,2010,1
"SK_841",NA,NA,NA,NA,"F",52.5675,13.9675,2010,0.947368421052632
"SK_842",NA,NA,NA,NA,"F",52.5675,13.9675,2010,0.947368421052632
"SK_843",NA,NA,NA,NA,"M",53.4428,13.7681,2010,0.857142857142857
"SK_844",NA,NA,NA,NA,"M",53.4428,13.7681,2010,0.75
"SK_845",NA,NA,NA,NA,"F",53.4428,13.7681,2010,0.769230769230769
"SK_846",NA,NA,NA,NA,"M",53.4428,13.7681,2010,0.857142857142857
"SK_848",NA,NA,NA,NA,"M",53.4428,13.7681,2010,0.941176470588235
"SK_849",NA,NA,NA,NA,"F",53.4428,13.7681,2010,0.952380952380952
"SK_850",NA,NA,NA,NA,"M",53.3511,13.8875,2010,0.875
"SK_851",NA,NA,NA,NA,"F",53.3511,13.8875,2010,1
"SK_880",NA,NA,NA,NA,"M",51.7564,11.7411,2010,0
"SK_881",NA,NA,NA,NA,"M",51.7564,11.7411,2010,0
"SK_882",NA,NA,NA,NA,"M",51.7564,11.7411,2010,0.125
"SK_883",NA,NA,NA,NA,"M",51.7564,11.7411,2010,0.15
"SK_884",NA,NA,NA,NA,"M",52.8197,11.9878,2010,0
"SK_885",NA,NA,NA,NA,"F",52.8197,11.9878,2010,0
"SK_886",NA,NA,NA,NA,"F",52.8197,11.9878,2010,0
"SK_887",NA,NA,NA,NA,"F",52.8197,11.9878,2010,0
"SK_888",NA,NA,NA,NA,"F",52.8197,11.9878,2010,0
"SK_889",NA,NA,NA,NA,"F",53.4736,11.9942,2010,0.0526315789473684
"SK_890",NA,NA,NA,NA,"F",53.4736,11.9942,2010,0.0769230769230769
"SK_891",NA,NA,NA,NA,"F",53.4736,11.9942,2010,0.153846153846154
"SK_892",NA,NA,NA,NA,"F",53.4736,11.9942,2010,0.0909090909090909
"SK_893",NA,NA,NA,NA,"F",53.4736,11.9942,2010,0
"SK_894",NA,NA,NA,NA,"M",53.4736,11.9942,2010,0
