Mouse_ID;Transect;State;Address;Code;Latitude;Longitude;Sex;Status;Species;Year;Trap_date;Dissection_date;Dissectors;Ectoparasites;Body_weight;Body_length;Tail_length;Spleen;Left_Testis;Right_Testis;Left_epididymis;Seminal_vesicles;Left_ovarium;Right_ovarium;Total;Embryo_left;Embryo_right;Feces;Worms_presence;HM;HD;CP;Cysticercus;Mesocestoides;MM;TM;Heterakis_spumosa;SYP;ASP;Heligmosomoides_polygurus;Notes
AA_0477;HZ_BR;Germany;Wildpark Johanism?hle W1;NA;52.017.078;13.530.131;female;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;24. Jun;96;91;95;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;50;0;0;40;0;0;
AA_0478;HZ_BR;Germany;Wildpark Johanism?hle W1;NA;52.017.078;13.530.131;male;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;17.66;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;0;0;0;80;0;0;
AA_0479;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;female;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;19.79;90;84;69;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;3;0;0;0;2;0;
AA_0480;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;male;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;TRUE;18.52;83;68;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;0;0;0;0;0;2;0;0;0;0;0;
AA_0481;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;male;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;Dez 89;73;45;54;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;0;0;0;40;0;0;
AA_0482;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;female;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;28.6;98;84;0.2;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;4;0;0;45;0;0;
AA_0483;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;NA;NA;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;18.31;86;75;0.07;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;1;0;0;45;15;0;
AA_0484;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;male;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;23.79;90;80;86;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;1;0;0;0;0;0;
AA_0485;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;male;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;17.92;81;87;29;NA;NA;NA;NA;NA;NA;NA;0;0;NA;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0486;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;male;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;20.48;85;36;79;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;0;0;0;35;0;0;
AA_0487;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;female;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;14.54;82;77;83;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;0;0;0;6;0;0;
AA_0488;HZ_BR;Germany;Wildpark Johanism?hle W2;NA;52.015.121;13.528.597;female;adult;Pet mus musculus;2017;27.09.2017;28.09.2017;German;FALSE;16.55;84;79;42;NA;NA;NA;NA;NA;NA;NA;0;0;NA;TRUE;0;0;0;0;0;0;0;0;48;0;0;
AA_0489;HZ_BR;Germany;Feldweg 5 23972 Dorf Mecklenburg;NA;5.384.506;114.812;female;pregnant;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;20.85;84;64;56;NA;NA;NA;NA;NA;NA;NA;0;0;786;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0490;HZ_BR;Germany;Feldweg 5 23972 Dorf Mecklenburg;NA;5.384.506;114.812;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;17.5;83;56;0.03;NA;NA;NA;NA;NA;NA;NA;NA;NA;825;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0491;HZ_BR;Germany;Feldweg 5 23972 Dorf Mecklenburg;NA;5.384.506;114.812;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;17.79;81;15;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;863;TRUE;0;0;0;0;0;0;0;0;0;10;0;
AA_0492;HZ_BR;Germany;Feldweg 5 23972 Dorf Mecklenburg;NA;5.384.506;114.812;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;NA;NA;NA;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
AA_0493;HZ_BR;Germany;Feldweg 5 23972 Dorf Mecklenburg;NA;5.384.506;114.812;male;young;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;NA;NA;NA;0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
AA_0494;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;NA;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;NA;NA;NA;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
AA_0495;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;NA;NA;NA;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
AA_0496;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;female;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;TRUE;15992;83;65;28;NA;NA;NA;NA;NA;NA;NA;0;0;726;TRUE;0;0;0;0;0;0;0;2;0;33;0;Mesentery not taken
AA_0497;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;13985;80;62;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;651;TRUE;0;0;0;0;0;0;0;10;0;284;0;
AA_0498;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;16541;85;60;48;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.52;TRUE;0;0;0;0;0;0;0;0;0;28;0;
AA_0499;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;14472;78;52;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;471;TRUE;0;0;0;0;0;0;0;0;0;110;0;
AA_0500;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;16246;83;58;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;737;TRUE;0;0;0;0;0;0;0;0;86;118;0;
AA_0501;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;NA;NA;Mus musculus;2017;05.10.2017;06.10.2017;German;TRUE;14056;75;51;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;698;TRUE;0;0;0;0;0;0;0;11;0;0;0;
AA_0502;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;TRUE;13849;77;61;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.23;TRUE;0;0;0;0;0;0;0;0;0;5;0;
AA_0503;HZ_BR;Germany;Zum Gutshof 10 23974 Neuburg;NA;5.394.049;116.069;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;TRUE;16746;85;65;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;1117;TRUE;0;0;0;0;0;0;0;0;144;0;0;
AA_0504;HZ_BR;Germany;Grabow h?fe Kapstrasse;NA;53.567.821;1.259.032;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;13938;80;68;52;NA;NA;NA;NA;NA;NA;NA;NA;NA;295;TRUE;0;0;0;0;0;0;0;0;3;0;0;
AA_0505;HZ_BR;Germany;Grabow h?fe Kapstrasse;NA;53.567.821;1.259.032;female;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;16174;86;65;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;392;TRUE;0;0;0;0;0;0;52;0;0;0;0;
AA_0506;HZ_BR;Germany;Grabow h?fe Kapstrasse;NA;53.567.821;1.259.032;female;pregnant;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;24152;91;72;98;NA;NA;NA;NA;NA;NA;NA;4;2;428;TRUE;0;0;0;0;0;4;0;0;120;0;0;
AA_0507;HZ_BR;Germany;Grabow h?fe Kapstrasse;NA;53.567.821;1.259.032;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;NA;NA;NA;NA;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
AA_0508;HZ_BR;Germany;Grabow h?fe Kapstrasse;NA;53.567.821;1.259.032;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;NA;NA;NA;NA;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
AA_0509;HZ_BR;Germany;gross b?belin dorfstrasse 18295;NA;536.395;1.238.819;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;0.01377;76;NA;73;NA;NA;NA;NA;NA;NA;NA;NA;NA;155;TRUE;0;0;0;0;0;0;0;0;3;0;0;
AA_0510;HZ_BR;Germany;gross b?belin dorfstrasse 18295;NA;536.395;1.238.819;NA;young;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;8011;65;64;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;204;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0511;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;male;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;18058;91;72;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;506;TRUE;0;0;0;0;0;0;0;0;6;0;0;
AA_0512;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;female;adult;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;17791;84;72;42;NA;NA;NA;NA;NA;NA;NA;NA;NA;643;TRUE;0;0;0;0;0;0;0;0;41;0;0;
AA_0513;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;female;young;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;11358;68;62;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.849 BUT same cage as 514 and 515;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0514;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;male;young;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;7338;60;55;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;With 513 and 515;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0515;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;NA;NA;Mus musculus;2017;05.10.2017;06.10.2017;German;FALSE;7449;64;64;0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;With 513 and 514;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0516;HZ_BR;Germany;Kirschallee 3, 03205 Mlode;NA;51.775.877;13.957.539;female;pregnant;Mus musculus;2017;24.10.2017;25.10.2017;German;FALSE;19. Apr;83;76;36;NA;NA;NA;NA;NA;NA;NA;1;0;1131;TRUE;0;0;0;0;0;0;0;0;8;0;0;
AA_0517;HZ_BR;Germany;Kirschallee 3, 03205 Mlode;NA;51.775.877;13.957.539;male;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;FALSE;15936;82;79;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;891;TRUE;0;0;0;0;0;0;0;0;18;0;0;
AA_0518;HZ_BR;Germany;Kemmener Dorfstrasse 1, 03205 Kemmen;NA;51.733.743;13.912.772;male;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;FALSE;7357;60;59;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;131;FALSE;0;0;0;0;0;0;0;0;0;0;0;
AA_0519;HZ_BR;Germany;Pießig 27, 03249 Sonnewalde;NA;51.676.761;13.679.507;male;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;TRUE;17045;75;89;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;389;TRUE;0;0;0;0;0;0;48;0;0;0;0;
AA_0520;HZ_BR;Germany;Pießig 27, 03249 Sonnewalde;NA;51.676.761;13.679.507;female;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;TRUE;20143;85;85;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;316;TRUE;0;0;0;0;0;0;2;0;0;1;0;
AA_0521;HZ_BR;Germany;Pießig 27, 03249 Sonnewalde;NA;51.676.761;13.679.507;female;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;FALSE;12845;71;76;0.03;NA;NA;NA;NA;NA;NA;NA;NA;NA;272;TRUE;0;0;0;0;0;0;0;0;14;25;0;
AA_0522;HZ_BR;Germany;Pießig 27, 03249 Sonnewalde;NA;51.676.761;13.679.507;female;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;FALSE;15129;81;80;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;558;TRUE;0;0;0;0;0;0;0;0;35;0;0;
AA_0523;HZ_BR;Germany;Pießig 27, 03249 Sonnewalde;NA;51.676.761;13.679.507;male;adult;Mus musculus;2017;24.10.2017;25.10.2017;German;FALSE;12405;72;79;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;308;TRUE;0;0;0;0;0;0;0;0;0;93;0;
ZZ_0001;HZ_BR;Germany;Wriezenerstrasse 6 16269 wriezen;FRANK6;526.703;140.589;male;adult;apodemus;2017;11.09.2017;12.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; / / SI /;NA;0.75;FALSE;0;0;0;0;0;0;3;0;9;0;10;
ZZ_0002;HZ_BR;Germany;Mühlenstrasse 23 15345 alt-landsberg wesenthal;NA;52.593.745;13.833.525;male;young;rattus norvegicus;2017;11.09.2017;11.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0003;HZ_BR;Germany;Kastanienweg 7 15345 Prädikow;NA;526.242.788;140.101.667;female;adult;bank vole;2017;11.09.2017;12.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jan 19;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0004;HZ_BR;Germany;forstrasse joachimsthal 3;NA;52.994.574;13.684.043;female;adult;bank vole;2017;11.09.2017;12.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.83;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0005;HZ_BR;Germany;lanke wandlitzer strasse 16;NA;52.757.551;13.523.808;female;adult;apodemus flaviolis;2017;12.09.2017;13.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.05;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0006;HZ_BR;Germany;lanke wandlitzer strasse 16;NA;52.757.551;13.523.808;female;adult;feldmaus;2017;12.09.2017;13.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.22;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0007;HZ_BR;Germany;lanke wandlitzer strasse 16;NA;52.757.551;13.523.808;NA;adult;apodemus;2017;12.09.2017;13.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.11;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0008;HZ_BR;Germany;lanke wandlitzer strasse 16;NA;52.757.551;13.523.808;NA;adult;feldmaus;2017;12.09.2017;13.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.11;FALSE;0;0;0;0;0;0;0;0;0;0;0;NA
ZZ_0009;HZ_BR;Germany;lanke wandlitzer strasse 16;NA;52.757.551;13.523.808;NA;adult;bank vole;2017;12.09.2017;13.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.35;TRUE;0;0;0;0;0;0;0;0;19;0;0;NA
ZZ_0010;HZ_BR;Germany;lanke wandlitzer strasse 16;NA;52.757.551;13.523.808;NA;adult;bank vole;2017;12.09.2017;13.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.03;TRUE;0;0;0;0;0;0;0;0;21;0;0;NA
ZZ_0011;HZ_BR;Germany;Erste-kolonie 39;NA;51.830.746;14.076.701;NA;adult;apodemus;2017;12.09.2017;13.09.2017;German;TRUE;28.51;96.75;100.89;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.87;TRUE;0;0;5;0;0;0;0;0;0;0;0;NA
ZZ_0012;HZ_BR;Germany;Haus am See 23 Briesensee;NA;51.960.206;1.401.867;male;adult;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.16;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0013;HZ_BR;Germany;Haus am See 23 Briesensee;NA;51.960.206;1.401.867;male;young;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.42;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0014;HZ_BR;Germany;GROSSV1;NA;53.005.087;13.560.222;male;NA;microtus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.14;TRUE;0;0;1;0;0;0;1;0;0;0;0;
ZZ_0015;HZ_BR;Germany;Weesow Siedlungstrasse 14;NA;NA;NA;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37;TRUE;0;0;0;0;0;0;5;0;0;0;0;
ZZ_0016;HZ_BR;Germany;Spreehagenstr. 1 15754 Heidesee;NA;52.269.419;13.834.069;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.39;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0017;HZ_BR;Germany;Spreehagenstr. 1 15754 Heidesee;NA;52.269.419;13.834.069;female;NA;bank vole;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.76;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0018;HZ_BR;Germany;Spreehagenstr. 1 15754 Heidesee;NA;52.269.419;13.834.069;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.84;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0019;HZ_BR;Germany;Grünthal Biesenthaler strasse 1;NA;NA;NA;female;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.13;TRUE;0;1;0;0;0;0;0;0;0;0;0;
ZZ_0020;HZ_BR;Germany;Grünthal Biesenthaler strasse 1;NA;NA;NA;female;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.55;TRUE;0;2;0;0;0;0;0;0;0;0;0;
ZZ_0021;HZ_BR;Germany;Grünthal Biesenthaler strasse 1;NA;NA;NA;female;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jan 48;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0022;HZ_BR;Germany;FLIE8;NA;NA;NA;male;NA;microtus bank vole;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.03;TRUE;0;0;0;0;0;0;0;0;0;6;0;
ZZ_0023;HZ_BR;Germany;Grünthal Biesenthaler strasse 1;NA;NA;NA;male;young;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.35;TRUE;0;1;0;0;0;0;0;0;0;0;0;
ZZ_0024;HZ_BR;Germany;Haus am See 23 Briesensee;NA;51.560.206;1.401.867;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;01. Jun;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0025;HZ_BR;Germany;GROSSV1;NA;53.005.087;13.560.222;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.09;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0026;HZ_BR;Germany;GROSSV1;NA;53.005.087;13.560.222;female;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.41;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0027;HZ_BR;Germany;Haus am See 23 Briesensee;NA;51.560.206;1.401.867;male;young;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.21;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0028;HZ_BR;Germany;Weesow Siedlungstrasse 14;NA;NA;NA;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.24;TRUE;0;0;0;0;0;0;5;0;0;0;0;
ZZ_0029;HZ_BR;Germany;Haus am See 23 Briesensee;NA;51.960.206;1.401.867;male;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0030;HZ_BR;Germany;Waldstrasse 1;NA;51.974.531;14.054.357;female;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.57;TRUE;0;0;6;0;0;0;0;0;0;0;0;
ZZ_0031;HZ_BR;Germany;Haus am See 23 Briesensee;NA;51.960.206;1.401.867;male;young;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.22;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0032;HZ_BR;Germany;GROSSV1;NA;53.005.087;13.560.222;NA;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.44;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0033;HZ_BR;Germany;Weesow Siedlungstrasse 14;NA;NA;NA;NA;NA;apodemus;2017;14.09.2017;15.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.95;TRUE;0;2;0;0;0;0;3;0;0;0;0;
ZZ_0034;HZ_BR;Germany;Ringenwalderstr 31;NA;53.033.482;13.711.559;NA;pregnant;apodemus;2017;15.09.2017;16.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.79;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0035;HZ_BR;Germany;Rieplos berghof 2 15859 Rieplos (Storkow);NA;52.276.343;13.897.624;NA;NA;apodemus;2017;15.09.2017;16.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.31;TRUE;0;3;0;0;0;0;0;0;0;0;0;
ZZ_0036;HZ_BR;Germany;Pappelwerder 1 Papp1;NA;NA;NA;male;NA;apodemus;2017;16.09.2017;17.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.68;TRUE;0;5;0;0;0;0;0;0;0;0;0;
ZZ_0037;HZ_BR;Germany;Nauener Chaussee 23, 16766 Kremmen, Germany;NA;52.729.722;129.925;male;young;apodemus;2017;16.09.2017;17.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.82 but mixed with ZZ_0038;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0038;HZ_BR;Germany;Nauener Chaussee 23, 16766 Kremmen, Germany;NA;52.729.722;129.925;female;adult;apodemus;2017;16.09.2017;17.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.82 but mixed with ZZ_0037;TRUE;0;2;0;0;0;0;0;0;0;0;0;
ZZ_0039;HZ_BR;Germany;Nauener Chaussee 23, 16766 Kremmen, Germany;NA;52.729.722;129.925;female;adult;apodemus;2017;16.09.2017;17.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;01. Aug;TRUE;8;0;0;0;0;0;0;0;0;0;0;
ZZ_0040;HZ_BR;Germany;Nauener Chaussee 23, 16766 Kremmen, Germany;NA;52.729.722;129.925;NA;NA;NA;2017;16.09.2017;17.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;0;20;0;0;0;0;0;0;0;0;0;
ZZ_0041;HZ_BR;Germany;alte dorfstrasse 2;NA;NA;NA;female;adult;bank vole;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;0;0;0;0;0;0;0;0;0;0;5;
