"","Mouse_ID","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Death","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Notes","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","Ticks","eimeriaSpecies","MC.Eimeria","delta_ct_cewe_MminusE","Ct.Eimeria","Ct.Mus","IL.12","IRG6","CXCR3","IL-6","GBP2","IFNy","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IL17A_CD4","IFNy_CD8","Position","Ct_mean","Oocyst_Predict","COCE","CEWE","ILWE","CECE","COWE","SICE","Aspiculuris_sp","Taenia_sp","Hymenolepis_sp"
"321","AA_0365","M",13.9578,52.7714,2017,"d","m","m","m","m","d","m","m","100","100","100","100","70","80/100","mm","dd","dd","dd","mm","dm",14,0.55,NA,"16/09/17",0.0306,0,NA,NA,"",0,0,"Birkenweg 16 16259 Dannenberg","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.12,73.7,FALSE,0.0116,0.08,NA,NA,NA,0.0412,0.0472,0.0528,70.01,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"322","AA_0366","M",13.4864,53.1275,2017,"m","m","m","m",NA,"d","m","m","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",13,0.947368421,NA,"16/09/17",0.0187,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",NA,NA,NA,0,0,"Alice","March2018",70,71,81,57,78,65,66,79,70.875,0.1,21477272.7272727,8,"mus",11.88,71.9,FALSE,0.0105,0.33,NA,NA,NA,0.0047,0.0694,0.0726,68.31,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"323","AA_0367","F",13.9578,52.7714,2017,"d",NA,"mm","mm","mm","dm","mm","dm","100","95","100","100/120","90","100","mm","mm","dd","dm","mm","dd",13,0.68,NA,"16/09/17",0.0567,0,NA,NA,"",0,0,"Birkenweg 16 16259 Dannenberg","post partum",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.87,82.73,FALSE,NA,0.06,NA,0.0061,0.0043,NA,NA,NA,73.19,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"324","AA_0368","F",13.4864,53.1275,2017,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.92,NA,"16/09/17",0.0476,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.53,88.37,FALSE,NA,0.51,NA,0.0057,0.0064,NA,NA,NA,74.11,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73,133,NA,NA,NA,NA,NA,NA,0,0,0
"325","AA_0369","M",13.4864,53.1275,2017,"m","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.95,NA,"16/09/17",0.0558,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.97,84.51,TRUE,0.0147,0.75,NA,NA,NA,0.0596,0.0658,0.0673,74.11,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.73,7742,NA,NA,NA,NA,NA,NA,0,0,0
"326","AA_0370","F",13.8767,52.2089,2017,"d",NA,"mm","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.08,NA,"16/09/17",147,0,NA,NA,"",0,0,"Seeweg 6, 15859 Storkow (Mark), Germany","pregnant",2,5,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",20.34,84.42,TRUE,NA,0.73,NA,NA,NA,NA,NA,NA,83.35,"15-09-17",NA,NA,TRUE,-12.48,NA,NA,-3.9575,-2.0175,-3.2475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"327","AA_0371","F",13.9578,52.7714,2017,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","100","120","90","80","mm","mm","dd","mm","mm","mm",13,0.8,NA,"16/09/17",0.0481,0,NA,NA,"",0,0,"Birkenweg 16 16259 Dannenberg","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.96,74.4,FALSE,NA,0.29,NA,0.0025,0.0019,NA,NA,NA,72.8,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.37,1295,NA,NA,NA,NA,NA,NA,0,0,0
"328","AA_0372","F",13.4864,53.1275,2017,NA,NA,NA,NA,NA,NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",6,1,NA,"16/09/17",0.0263,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",12.91,76.76,FALSE,NA,0.03,NA,0.0023,0.0024,NA,NA,NA,71.6,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.07,806,NA,NA,NA,NA,NA,NA,0,0,0
"329","AA_0373","F",13.8975,52.2761,2017,"d",NA,"mm","dd","dd","dd","dd","dd","94","95","100","100/120","100","100","dd","mm","dd","dm","dd","dd",13,0.2,NA,"16/09/17",0.0287,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,1,0,0,0,0.125,0.1,16233.7662337662,8,"DyM",21.69,91.3,FALSE,NA,0.77,NA,0.0105,0.0073,NA,NA,NA,86.15,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"330","AA_0374","M",14.1808,52.0747,2017,"m","m","m","d","d","d","d","d","100","95/100","100/125","120","70","100","mm","dm","dm","mm","mm","dd",14,0.55,NA,"16/09/17",0.0246,0,NA,NA,"",0,0,"Sawaller dorfstrasse 10 15848","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.4,77.68,FALSE,0.0124,0.22,NA,NA,NA,0.0725,0.0406,0.0419,79.36,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75,1001,NA,NA,NA,NA,NA,NA,0,0,0
"331","AA_0375","M",14.1808,52.0747,2017,"m","m","m",NA,"d",NA,NA,NA,"100","95","100/125","120","70","100","mm","mm","dm","mm","mm","dd",10,0.75,NA,"16/09/17",0.0305,0,NA,NA,"",0,0,"Sawaller dorfstrasse 10 15848","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.8,81.48,FALSE,0.0164,0.19,NA,NA,NA,0.0861,46,48,NA,"15-09-17",NA,NA,FALSE,-12.34,NA,NA,-4.755,-3.035,-4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,1358,NA,NA,NA,NA,NA,NA,0,0,0
"332","AA_0376","F",13.4864,53.1275,2017,"m",NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",12,0.913043478,NA,"16/09/17",0.0319,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.72,84.36,FALSE,NA,0.65,NA,0.0042,0.0032,NA,NA,NA,78.88,"15-09-17",NA,NA,TRUE,-10.3,NA,NA,-4.4025,-3.0825,-4.6425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75,1001,NA,NA,NA,NA,NA,NA,0,0,0
"333","AA_0377","F",13.8975,52.2761,2017,"d",NA,"mm","dd","dd","dm","dd","dd","94","95/100","100","100","90","80/100","dd","dm","dd","dd","mm","dm",13,0.28,NA,"16/09/17",0.0452,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","pregnant",4,5,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",22.69,88.89,FALSE,NA,0.36,NA,NA,NA,NA,NA,NA,79.37,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"334","AA_0378","M",13.8975,52.2761,2017,"d","m","m","d",NA,"d","d","d","94","100","100","100","100","80/100","dd","dd","dd","dd","dd","dm",12,0.111111111,NA,"16/09/17",0.0456,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",20.77,87.96,FALSE,0.0209,0.28,NA,NA,NA,0.1232,0.0612,0.0623,71.88,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"335","AA_0379","M",13.8975,52.2761,2017,"d","m","m","d","m","d","d","d","94","100","100","100/120","100","80","dd","dd","dd","dm","dd","mm",14,0.3,NA,"16/09/17",0.0168,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",16.54,80.22,FALSE,0.0133,0.01,NA,NA,NA,0.0088,0.0621,0.0638,76.33,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"336","AA_0380","F",13.4864,53.1275,2017,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,0.92,NA,"16/09/17",0.0406,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.27,83.7,FALSE,NA,0.2,NA,0.0034,0.0021,NA,NA,NA,78.01,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42,2465,NA,NA,NA,NA,NA,NA,0,0,0
"337","AA_0381","M",13.8975,52.2761,2017,"d","m","m","d","m","d","d","d","94","95/100","100","100/120","90","100","dd","dm","dd","dm","mm","dd",14,0.35,NA,"16/09/17",24,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",13.07,73.4,FALSE,0.0034,0.06,NA,NA,NA,NA,15,0.0162,76.44,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0
"338","AA_0382","F",13.8975,52.2761,2017,"d",NA,"mm","dd","mm","dd","dd","dd","100","95/100","100/125","100","90/100","80","mm","dm","dm","dd","dm","mm",13,0.44,NA,"16/09/17",0.0769,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",0,0,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",24.14,92.59,FALSE,NA,0.92,NA,NA,NA,NA,NA,NA,81.16,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
"339","AA_0383","M",13.8975,52.2761,2017,"d","m","m","d",NA,"d","d","d","100","95","100","100","100","80","mm","mm","dd","dd","dd","mm",13,0.421052632,NA,"16/09/17",0.0267,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",17.35,77.4,FALSE,0.0218,0.56,NA,NA,NA,0.1403,0.0775,0.0785,69.3,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"340","AA_0384","F",13.8975,52.2761,2017,"d",NA,"mm","dd","dd","dd","dd","dd","100","95","100","100","100","100","mm","mm","dd","dd","dd","dd",13,0.24,NA,"16/09/17",0.0331,0,NA,NA,"white spot on belly",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","pregnant",4,1,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",16.61,79.55,FALSE,NA,0.33,NA,NA,NA,NA,NA,NA,74.26,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"341","AA_0385","M",13.8975,52.2761,2017,"d","m","m","d","d","d","d","d","100","95/100","100","100","100","80","mm","dm","dd","dd","dd","mm",14,0.35,NA,"16/09/17",0.0356,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",15.42,78.95,FALSE,0.0147,0.29,NA,NA,NA,0.0193,72,0.0718,70.3,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"342","AA_0386","M",13.8975,52.2761,2017,"d","m","m","d","m","d","d","d","100","95/100","100","100","100","80","mm","dm","dd","dd","dd","mm",14,0.4,NA,"16/09/17",0.0118,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",9.09,64.49,FALSE,NA,0.32,NA,NA,NA,NA,0.0121,0.0081,58.53,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"343","AA_0387","F",13.8975,52.2761,2017,"d",NA,"mm","dd","mm","dd","dd","dd","94","95","100","100","100","80","dd","mm","dd","dd","dd","mm",13,0.32,NA,"16/09/17",0.0242,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","pregnant",5,5,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",18.33,80.84,FALSE,NA,0.78,NA,NA,NA,NA,NA,NA,86.96,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"344","AA_0388","M",14.1808,52.0747,2017,"m","m","m","d","d","d","d","d","100","95","125","100","70/100","80","mm","mm","mm","dd","dm","mm",14,0.6,NA,"16/09/17",0.0339,0,NA,NA,"",0,0,"Sawaller dorfstrasse 10 15848","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.03,81.28,FALSE,0.0168,0.05,NA,NA,NA,0.0417,0.0417,0.0439,76.11,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.72,134,NA,NA,NA,NA,NA,NA,0,0,0
"345","AA_0389","M",14.1442,52.0172,2017,"d","m","m","m","m","m","m","m","94","95","125","120","100","100","dd","mm","mm","mm","dd","dd",14,0.65,NA,"16/09/17",33,0,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.33,81.51,FALSE,0.0209,0.25,NA,NA,NA,0.1044,0.0594,0.0644,75.03,"15-09-17",NA,NA,TRUE,-10.2766666666667,NA,NA,-4.9925,-3.0775,-4.9975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0
"346","AA_0390","M",13.8975,52.2761,2017,"d","m","m","d","d","d","d","d","94","95/100","100","100","100","80","dd","dm","dd","dd","dd","mm",14,0.25,NA,"16/09/17",0.0252,0,NA,NA,"",0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",15.94,80.19,FALSE,NA,0.86,NA,NA,NA,NA,0.0107,0.0113,71.35,"15-09-17",NA,NA,FALSE,-7.77,NA,NA,-4.955,-3.315,-2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"347","AA_0391","M",14.1808,52.0747,2017,"m","m","m","d",NA,"m","m","m","100","95","125","120","70","100","mm","mm","mm","mm","mm","dd",12,0.833333333,NA,"16/09/17",0.0321,0,NA,NA,"",0,0,"Sawaller dorfstrasse 10 15848","adult",NA,NA,TRUE,0,1,"Alice","March2018",0,0,0,1,1,0,0,0,0.25,0.1,27173.9130434783,8,"mus",18.73,79.98,FALSE,0.0248,0.92,NA,NA,NA,131,0.0596,0.0637,70.91,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"348","AA_0392","F",14.1442,52.0172,2017,"d",NA,"mm","mm",NA,"dm","mm","mm",NA,"95","100","120","70/100","100",NA,"mm","dd","mm","dm","dd",11,0.666666667,NA,"16/09/17",0.0281,0,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","young",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",10.94,71.93,FALSE,NA,0.06,NA,0.0015,0.0021,NA,NA,NA,68.93,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"349","AA_0393","F",14.1442,52.0172,2017,"d",NA,"mm","mm","mm","mm","mm","mm",NA,"95","100/125","120","70/100","80",NA,"mm","dm","mm","dm","mm",12,0.869565217,NA,"16/09/17",49,9,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","post partum",0,0,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",19.03,85.09,FALSE,NA,0.13,NA,NA,NA,NA,NA,NA,75.59,"15-09-17",NA,NA,FALSE,-14.115,NA,NA,-4.5,-2.055,-3.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92,230,NA,NA,NA,NA,NA,NA,6,0,0
"350","AA_0394","F",14.1808,52.0747,2017,"m",NA,"mm","dm","dd","dm","mm","mm","94/100","95/100","100/125","120","70","100","dm","dm","dm","mm","mm","dd",13,0.64,NA,"16/09/17",0.0275,0,NA,NA,"",0,0,"Sawaller dorfstrasse 10 15848","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.82,83.2,FALSE,NA,0.6,NA,0.0034,3,NA,NA,NA,78.85,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.32,1340,NA,NA,NA,NA,NA,NA,0,0,0
"351","AA_0395","F",14.1442,52.0172,2017,"d",NA,"mm","mm",NA,"mm","mm","mm","100","95","125","120","100","80","mm","mm","mm","mm","dd","mm",12,0.869565217,NA,"16/09/17",0.01,0,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",7.98,62.51,FALSE,NA,0.06,NA,NA,NA,NA,NA,NA,58.21,"15-09-17",NA,NA,FALSE,-12.765,NA,NA,-4.12,-2.655,-5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"352","AA_0396","F",14.1442,52.0172,2017,"d",NA,"mm",NA,"dd","mm","mm","mm","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",12,0.826086957,NA,"16/09/17",0.05,1,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",0,0,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.89,77.14,FALSE,NA,0.01,NA,NA,NA,NA,NA,NA,71.84,"15-09-17",NA,NA,TRUE,-4.79,NA,NA,-6.1075,-2.9575,-4.6825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"353","AA_0397","M",14.1442,52.0172,2017,"d","m","m","m","m","m","m","m","94","95","125","120","100","80","dd","mm","mm","mm","dd","mm",14,0.75,NA,"16/09/17",0.03,4,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,TRUE,0,0,"Alice","March2018",12,13,20,10,7,16,10,10,12.25,0.1,61250000,8,"mus",9.09,65.73,FALSE,NA,0.02,NA,NA,NA,NA,NA,NA,58.12,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"354","AA_0398","F",13.4864,53.1275,2017,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,0.92,NA,"16/09/17",0.01,0,NA,NA,"",0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",11.06,68.72,FALSE,NA,0.18,NA,NA,NA,NA,NA,NA,62.18,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0
"355","AA_0399","F",14.1442,52.0172,2017,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","100","80","mm","mm","mm","mm","dd","mm",13,0.88,NA,"16/09/17",0.07,0,NA,NA,"",0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",0,0,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.73,85.83,TRUE,NA,0.28,NA,NA,NA,NA,NA,NA,42.77,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,1555,NA,NA,NA,NA,NA,NA,4,0,0
"356","AA_0400","F",14.1736,52.0892,2017,"m",NA,"mm","mm","mm","dm","dm","dm","100","95/100","125","120","70/90","80","mm","dm","mm","mm","mm","mm",13,0.84,NA,"16/09/17",0.01,0,NA,NA,"",0,0,"Beeskower strasse 6 ","young",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",8.63,64.55,FALSE,NA,0.3,NA,NA,NA,NA,NA,NA,47.5,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"357","AA_0401","F",14.1808,52.0747,2017,"m",NA,"mm","mm","mm","mm","mm","mm","100","95","100/125","120",NA,"100","mm","mm","dm","mm",NA,"dd",12,0.869565217,NA,"16/09/17",0.02,0,NA,NA,"",1,0,"Sawaller dorfstrasse 10 15848","adult",0,0,TRUE,0,1,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",14.04,75.24,TRUE,NA,0.27,NA,NA,NA,NA,NA,NA,67.14,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49,1194,NA,NA,NA,NA,NA,NA,0,0,0
