"","Mouse_ID","Ct.Eimeria","MC.Eimeria","Ct.Mus","delta","EXP_type","IFNy","Position","pop","counts"
"230","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","Treg",1.42
"231","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","Div_Treg",33.3
"232","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","CD4",16
"233","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","Div_Th1",10
"234","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","IL17A_CD4",6.67
"235","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","Div_Th17",1.59
"236","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","Act_CD8",15.2
"237","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","IFNy_CD4",10.8
"238","AA_0699",30.76,FALSE,21.69,-9.07,"wild",31.6287217547885,"mLN","Treg17",33.3
"239","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Div_Th17",15
"240","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Th1",5.54
"241","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Div_Act_CD8",40.4
"242","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","CD4",24.8
"243","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Div_Th1",56.4
"244","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","IL17A_CD4",1.87
"245","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Treg",6.64
"246","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Act_CD8",16.5
"247","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Th17",2.62
"248","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Div_Treg",31
"249","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","IFNy_CD8",2
"250","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","CD8",13
"251","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","IFNy_CD4",1.58
"252","AA_0700",32.84,TRUE,23.45,-9.39,"wild",NA,"mLN","Treg17",4.43
"253","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","IFNy_CD8",2.63
"254","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","IL17A_CD4",4.73
"255","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Div_Th17",12
"256","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Th17",2.33
"257","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","CD4",53
"258","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Div_Treg",27.8
"259","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Treg",4.94
"260","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Th1",2.89
"261","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","CD8",16
"262","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Div_Th1",54.3
"263","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Div_Act_CD8",17.3
"264","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","IFNy_CD4",3.27
"265","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Act_CD8",28.1
"266","AA_0701",33.03,TRUE,24.0933333333333,-8.93666666666667,"wild",NA,"mLN","Treg17",6.94
"267","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","IFNy_CD4",5.03
"268","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","IL17A_CD4",2.34
"269","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Th17",1.31
"270","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Div_Th17",16.1
"271","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","IFNy_CD8",15.4
"272","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Th1",12.4
"273","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Div_Act_CD8",39.2
"274","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Div_Th1",44.4
"275","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Treg",3.62
"276","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","CD8",14.8
"277","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Act_CD8",49.4
"278","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","CD4",22.7
"279","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Treg17",7.74
"280","AA_0704",32.93,FALSE,23.52,-9.41,"wild",133.679258760397,"mLN","Div_Treg",26.2
"281","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","IL17A_CD4",0.98
"282","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Div_Th1",28.6
"283","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Div_Th17",13.2
"284","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Div_Treg",38.5
"285","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Div_Act_CD8",6.54
"286","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","IFNy_CD4",4.66
"287","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","CD8",13.1
"288","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Th17",6.31
"289","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Th1",2.68
"290","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Treg17",10.9
"291","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","IFNy_CD8",5.88
"292","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","CD4",37.9
"293","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Treg",3.46
"294","AA_0705",34.44,FALSE,22.72,-11.72,"wild",21.4613032713458,"mLN","Act_CD8",19.3
"295","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Th1",2.13
"296","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","IFNy_CD4",0.74
"297","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","IL17A_CD4",1.48
"298","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Act_CD8",9.25
"299","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","IFNy_CD8",0.65
"300","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Div_Act_CD8",17
"301","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","CD8",22.3
"302","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Div_Treg",18.6
"303","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Div_Th1",38.4
"304","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","CD4",49.8
"305","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Treg",6.51
"306","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Th17",3.14
"307","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Treg17",4.3
"308","AA_0706",34.1566666666667,FALSE,23.4833333333333,-10.6733333333333,"wild",35.0842022081647,"mLN","Div_Th17",6.35
"309","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","IFNy_CD8",0
"310","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Div_Act_CD8",26.8
"311","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","CD8",19.6
"312","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Act_CD8",15.2
"313","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Treg",6.28
"314","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","IL17A_CD4",1.49
"315","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Div_Th1",20
"316","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Treg17",14.5
"317","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Th1",6.07
"318","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","IFNy_CD4",7.46
"319","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","CD4",39.2
"320","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Div_Th17",6.74
"321","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Th17",8.04
"322","AA_0708",32.6733333333333,FALSE,21.7433333333333,-10.93,"wild",NA,"mLN","Div_Treg",23.3
"323","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Div_Treg",13.9
"324","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","CD4",55.8
"325","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Treg17",9.36
"326","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Act_CD8",10.4
"327","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","IL17A_CD4",0.23
"328","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Div_Th1",10.8
"329","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Treg",4.67
"330","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Th1",3.05
"331","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Div_Th17",3.58
"332","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","CD8",16
"333","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","IFNy_CD8",11.9
"334","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Div_Act_CD8",15.1
"335","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","Th17",3.34
"336","AA_0709",33.4233333333333,FALSE,22.87,-10.5533333333333,"wild",16.3952304651993,"mLN","IFNy_CD4",1.66
"337","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","IL17A_CD4",0.22
"338","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Div_Th17",28.1
"339","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Act_CD8",5.09
"340","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Div_Th1",60.2
"341","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","IFNy_CD4",2.03
"342","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Th17",1.49
"343","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","IFNy_CD8",6.59
"344","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Div_Act_CD8",64.6
"345","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Treg17",15
"346","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Th1",4.15
"347","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","CD8",25.6
"348","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","CD4",47.3
"349","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Treg",4.47
"350","AA_0715",34.0966666666667,FALSE,23.68,-10.4166666666667,"wild",30.7142601406632,"mLN","Div_Treg",34.6
"351","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Div_Act_CD8",56.3
"352","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Act_CD8",7.12
"353","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Div_Th17",58.8
"354","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Treg17",6.57
"355","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Div_Th1",63.9
"356","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","IFNy_CD8",8.25
"357","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Treg",7.13
"358","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","IFNy_CD4",0.66
"359","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","IL17A_CD4",0.45
"360","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","CD4",57.6
"361","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Th1",2.55
"362","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","CD8",17.5
"363","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Div_Treg",32.3
"364","AA_0717",34.1333333333333,FALSE,23.0266666666667,-11.1066666666667,"wild",29.3065307802482,"mLN","Th17",1.6
"365","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Div_Th1",70.2
"366","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Div_Act_CD8",47.2
"367","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","IL17A_CD4",0.72
"368","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","CD8",14.8
"369","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Act_CD8",5.44
"370","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Th1",0.85
"371","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","IFNy_CD4",0.13
"372","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","IFNy_CD8",1.61
"373","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Treg17",15.6
"374","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","CD4",50.8
"375","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Th17",2.97
"376","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Div_Th17",19.3
"377","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Div_Treg",32.8
"378","AA_0719",31.8366666666667,TRUE,22.7966666666667,-9.04,"wild",5.35792013692603,"mLN","Treg",8.19
"379","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Act_CD8",7.34
"380","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","CD4",27.5
"381","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","IFNy_CD4",0.048
"382","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Div_Th17",11.3
"383","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","CD8",14.4
"384","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Div_Treg",44.3
"385","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","IFNy_CD8",1.01
"386","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Div_Act_CD8",39.1
"387","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Treg17",4.03
"388","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Th1",1.93
"389","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Th17",0.87
"390","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Treg",9.53
"391","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","IL17A_CD4",0.8
"392","AA_0721",32.6566666666667,TRUE,23.52,-9.13666666666667,"wild",17.8763763167597,"mLN","Div_Th1",64.8
"393","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","IL17A_CD4",0.88
"394","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Th17",1.76
"395","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Act_CD8",23
"396","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Div_Th17",13.3
"397","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","CD4",41.3
"398","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","CD8",18
"399","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Div_Th1",62
"400","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Div_Treg",59.6
"401","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Div_Act_CD8",64.3
"402","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","IFNy_CD8",5.01
"403","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Th1",3.11
"404","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Treg",5.92
"405","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","IFNy_CD4",0.39
"406","AA_0722",31.2466666666667,TRUE,24.4133333333333,-6.83333333333333,"wild",26.8490499753658,"mLN","Treg17",17.1
"407","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","IFNy_CD8",0.83
"408","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Div_Th17",25.7
"409","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Treg",4.72
"410","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Div_Treg",50.8
"411","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Act_CD8",16.1
"412","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","IFNy_CD4",0.16
"413","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Th17",0.83
"414","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Treg17",11.2
"415","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Th1",2.17
"416","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Div_Act_CD8",62.1
"417","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","IL17A_CD4",0.13
"418","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","CD4",49.3
"419","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","CD8",20.7
"420","AA_0723",32.37,FALSE,24.3766666666667,-7.99333333333334,"wild",3.84097665990173,"mLN","Div_Th1",66.3
"421","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","IL17A_CD4",0.087
"422","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Act_CD8",7.82
"423","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","CD8",11.7
"424","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","IFNy_CD8",0.091
"425","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Div_Th17",8.1
"426","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","IFNy_CD4",0.16
"427","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Treg",9.38
"428","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","CD4",36.6
"429","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Div_Act_CD8",33.4
"430","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Div_Th1",70.4
"431","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Th1",1.22
"432","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Treg17",4.78
"433","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Th17",2.08
"434","AA_0725",32.68,FALSE,22.4633333333333,-10.2166666666667,"wild",21.8675246208082,"mLN","Div_Treg",28
"435","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","IFNy_CD4",0.34
"436","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","IFNy_CD8",3.74
"437","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Div_Th17",7.96
"438","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Treg17",5.63
"439","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Th1",0.86
"440","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","CD8",10.6
"441","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Div_Treg",13.2
"442","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","CD4",64.9
"443","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Act_CD8",6.86
"444","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Div_Act_CD8",29.9
"445","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","IL17A_CD4",0.17
"446","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Div_Th1",37.4
"447","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Treg",5.34
"448","AA_0726",32.0966666666667,FALSE,22.5633333333333,-9.53333333333333,"wild",NA,"mLN","Th17",1.52
"449","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","IFNy_CD8",0.77
"450","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","CD8",12.1
"451","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Act_CD8",7.38
"452","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Div_Treg",44.7
"453","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Div_Th17",13.6
"454","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Th17",0.55
"455","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","IL17A_CD4",0.14
"456","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","IFNy_CD4",0.11
"457","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Div_Th1",82.8
"458","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Treg17",9.49
"459","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Div_Act_CD8",39.2
"460","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Treg",3.5
"461","AA_0728",31.8666666666667,TRUE,23.0966666666667,-8.77,"wild",NA,"mLN","Th1",0.49
