# File Name: qPCR_eimeria_field_faeces_JK_09022022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 10:37:01 AM UTC
# Run End Date/Time: 2022-02-09 11:58:09 AM UTC
# Run Duration: 81 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:51:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:52:30 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"5","A5","8","54622.348","30716.873","120559.984"
"6","A6","8","61827.37","33241.33","129183.76"
"7","A7","8","64338.223","34662.992","144289.77"
"8","A8","8","64251.434","31957.01","127432.484"
"9","A9","8","58427.676","29388.984","118467.32"
"10","A10","8","36316.414","23134.826","103748.01"
"11","A11","8","50018.168","25450.887","109469.62"
"12","A12","8","53214.184","26874.838","117172.64"
"13","B1","8","76628.414","40473.098","176904.3"
"14","B2","8","82232.664","37053.27","146043.03"
"15","B3","8","76882.875","31825.693","121303.85"
"16","B4","8","74101.97","35976.066","144063.56"
"17","B5","8","72827.13","30416.521","111607.27"
"18","B6","8","75418.17","32606.336","121035.516"
"19","B7","8","71975.555","36392.168","142018.84"
"20","B8","8","58927.18","24223.695","94699.875"
"21","B9","8","68805.62","27780.49","104430.54"
"22","B10","8","41431.734","29242.914","127356.58"
"23","B11","8","48920.797","22745.443","97337.74"
"24","B12","8","38993.414","25709.27","117279.79"
"25","C1","8","72788.28","40675.754","175273.02"
"26","C2","8","90947.6","39584.473","148333.17"
"27","C3","8","85666.56","37791.367","136665.78"
"28","C4","8","76475.93","39310.574","156801.77"
"29","C5","8","68297.08","30884.762","112673.95"
"30","C6","8","75859.2","33710.336","125716.24"
"31","C7","8","73955.44","36447.39","142115.89"
"32","C8","8","65258.246","28284.953","103766.8"
"33","C9","8","70705.22","31023.375","113357.56"
"34","C10","8","47607.383","36454.04","156244.28"
"35","C11","8","40105.816","22807.096","97573.43"
"36","C12","8","37410.598","23527.715","101918.234"
"37","D1","8","70986.43","38791.203","163162.56"
"38","D2","8","66313.08","34459.547","137843.11"
"39","D3","8","85124.1","39871.746","149832.62"
"40","D4","8","71976.27","41841.473","168795.33"
"41","D5","8","51884.504","29395.041","114169.44"
"42","D6","8","38773.902","21489.95","86827.69"
"43","D7","8","87419.46","37115.78","134542.34"
"44","D8","8","53625.32","24205.168","92937.59"
"45","D9","8","76536.57","30064.604","101563.56"
"46","D10","8","71438.73","36606.586","136266.94"
"47","D11","8","50529.316","23802.0","92247.39"
"48","D12","8","47184.668","24051.734","93321.016"
"49","E1","8","90117.51","42445.094","174768.97"
"50","E2","8","87479.02","40973.367","157112.39"
"51","E3","8","61913.63","27891.703","105255.9"
"52","E4","8","71728.52","36100.035","137933.05"
"53","E5","8","73918.98","35681.273","135760.14"
"54","E6","8","69072.34","30596.672","113320.58"
"55","E7","8","69604.06","34455.56","132638.9"
"56","E8","8","51056.35","23533.232","87937.17"
"57","E9","8","53476.082","27393.158","105625.91"
"58","E10","8","64357.28","38440.16","150901.58"
"59","E11","8","55019.047","28990.3","114269.8"
"60","E12","8","56830.664","27587.584","105657.234"
"61","F1","8","89398.47","40391.38","164997.22"
"62","F2","8","79682.2","34720.016","137041.53"
"63","F3","8","69879.96","33410.5","125792.03"
"64","F4","8","59025.938","36505.984","152294.69"
"65","F5","8","58191.508","32926.684","128832.164"
"66","F6","8","64970.31","29554.994","112199.086"
"67","F7","8","70897.625","39625.26","153268.67"
"68","F8","8","56237.04","28850.36","111125.76"
"69","F9","8","56597.387","26799.51","103012.83"
"70","F10","8","57316.223","28750.42","113332.62"
"71","F11","8","64902.562","30035.592","115885.305"
"72","F12","8","60369.656","25155.094","96651.61"
"73","G1","8","63231.207","36041.43","164435.12"
"74","G2","8","64258.195","36545.74","152616.81"
"75","G3","8","56328.117","32977.44","130260.336"
"76","G4","8","73817.69","38913.953","153015.08"
"77","G5","8","76510.17","34304.266","126150.414"
"78","G6","8","66941.195","32134.994","118375.766"
"79","G7","8","57438.016","33796.246","133135.6"
"80","G8","8","69749.734","34934.613","130331.01"
"81","G9","8","55185.793","25424.555","97907.91"
"82","G10","8","65411.082","33577.1","130602.35"
"83","G11","8","59197.8","28783.113","109465.99"
"84","G12","8","76247.7","33633.574","131153.44"
"85","H1","8","65932.64","38190.434","170375.7"
"86","H2","8","59237.836","33900.992","136223.8"
"87","H3","8","79846.984","36251.473","135547.48"
"88","H4","8","64647.51","37134.66","146128.11"
"89","H5","8","72171.086","36568.457","136344.27"
"90","H6","8","69234.76","32100.018","119340.25"
"91","H7","8","61529.38","36793.43","145694.6"
"92","H8","8","58166.887","32387.39","125720.164"
"93","H9","8","44335.453","24581.566","100625.6"
"94","H10","8","31176.807","24603.469","111676.97"
"95","H11","8","29384.4","23873.41","111587.984"
"96","H12","8","27225.537","20898.307","112017.13"
"1","A1","9","112852.09","43196.188","179602.38"
"2","A2","9","110891.586","40606.934","154332.11"
"3","A3","9","159786.22","50018.5","160719.6"
"4","A4","9","123800.25","41533.19","140027.36"
"5","A5","9","142527.16","42134.07","124482.836"
"6","A6","9","160257.36","45406.67","132919.28"
"7","A7","9","133278.61","43534.254","148861.8"
"8","A8","9","134178.92","41215.91","131232.0"
"9","A9","9","136654.16","40785.79","124284.805"
"10","A10","9","68197.73","27302.475","104864.42"
"11","A11","9","103091.78","33341.62","114115.26"
"12","A12","9","100945.08","34688.727","120974.36"
"13","B1","9","155578.08","53313.363","184453.22"
"14","B2","9","181740.47","51567.22","151662.52"
"15","B3","9","181795.61","47209.566","125783.34"
"16","B4","9","150182.92","47173.684","152516.7"
"17","B5","9","150506.98","40491.586","115761.35"
"18","B6","9","180433.45","46019.656","125515.32"
"19","B7","9","136571.52","43853.72","147228.44"
"20","B8","9","119699.35","32448.074","98986.54"
"21","B9","9","152106.1","38644.477","108305.99"
"22","B10","9","71139.97","33366.375","131376.61"
"23","B11","9","90563.53","28980.688","100767.445"
"24","B12","9","89181.1","34510.8","122003.0"
"25","C1","9","171216.2","56967.25","182735.9"
"26","C2","9","205296.39","56400.387","154842.31"
"27","C3","9","207869.45","53365.6","142426.94"
"28","C4","9","152290.11","48993.496","162434.28"
"29","C5","9","157727.72","41035.95","116452.04"
"30","C6","9","183049.78","46671.15","130198.99"
"31","C7","9","153588.88","46684.84","147303.86"
"32","C8","9","140315.47","37199.953","107813.74"
"33","C9","9","160990.14","42327.207","117094.24"
"34","C10","9","87170.734","41152.664","159288.67"
"35","C11","9","72812.875","27355.902","101281.555"
"36","C12","9","76307.33","29491.277","104337.51"
"37","D1","9","130085.79","47441.23","169608.33"
"38","D2","9","140910.48","44497.777","139444.48"
"39","D3","9","189728.56","53395.535","156216.8"
"40","D4","9","124791.14","48323.27","175891.11"
"41","D5","9","97947.36","34868.67","118580.35"
"42","D6","9","78822.234","26440.715","90123.12"
"43","D7","9","157965.11","45373.51","139867.92"
"44","D8","9","119967.195","32759.318","96762.15"
"45","D9","9","162087.2","41607.09","105845.0"
"46","D10","9","160954.84","47806.758","141409.72"
"47","D11","9","113923.36","32884.5","95932.72"
"48","D12","9","113645.05","34145.207","97246.32"
"49","E1","9","190461.58","58158.277","181815.56"
"50","E2","9","186415.75","54111.47","157759.94"
"51","E3","9","145251.6","39002.97","109554.984"
"52","E4","9","153878.14","46681.484","143376.83"
"53","E5","9","168406.88","46920.785","140916.5"
"54","E6","9","164691.12","41926.023","117800.54"
"55","E7","9","146423.7","43514.844","138112.36"
"56","E8","9","111739.99","31066.76","92541.07"
"57","E9","9","133754.31","37718.938","109571.3"
"58","E10","9","130151.65","45719.617","153565.9"
"59","E11","9","127879.7","39106.72","116759.41"
"60","E12","9","132258.75","39209.918","109593.98"
"61","F1","9","176122.3","54361.184","172458.84"
"62","F2","9","159131.92","45718.688","142469.72"
"63","F3","9","148123.83","42502.61","127645.73"
"64","F4","9","113566.84","44130.79","158708.88"
"65","F5","9","123071.99","41649.7","134987.92"
"66","F6","9","140954.36","39341.49","116488.46"
"67","F7","9","145765.8","48053.824","159384.33"
"68","F8","9","125057.8","36573.625","115635.81"
"69","F9","9","134054.8","36484.93","105426.94"
"70","F10","9","126885.93","38214.92","117813.17"
"71","F11","9","145626.53","41698.492","119000.734"
"72","F12","9","132058.22","36748.973","99643.59"
"73","G1","9","139456.89","50085.594","170709.23"
"74","G2","9","153316.44","51453.01","158855.7"
"75","G3","9","148716.12","45787.01","135869.16"
"76","G4","9","148022.73","48365.508","158689.12"
"77","G5","9","174710.6","46149.246","131841.5"
"78","G6","9","152331.06","41880.76","123149.49"
"79","G7","9","120916.484","41788.8","138786.38"
"80","G8","9","154442.36","45008.49","135611.94"
"81","G9","9","135242.16","36217.36","102218.93"
"82","G10","9","138458.33","43456.156","135907.55"
"83","G11","9","133424.47","38977.324","111797.18"
"84","G12","9","178413.61","49468.67","136149.14"
"85","H1","9","135084.36","50452.383","173844.73"
"86","H2","9","135354.3","43863.258","138063.06"
"87","H3","9","191133.78","51804.387","141106.36"
"88","H4","9","150477.62","49419.71","152291.19"
"89","H5","9","174455.73","49582.902","141041.39"
"90","H6","9","173798.28","45924.547","124180.664"
"91","H7","9","141893.17","47149.664","151962.05"
"92","H8","9","153627.2","45113.105","130511.19"
"93","H9","9","124542.42","36150.492","104471.28"
"94","H10","9","46623.367","26721.018","115300.59"
"95","H11","9","43097.273","25755.857","115715.05"
"96","H12","9","42887.44","22586.723","113684.67"
"1","A1","9","67228.18","36524.97","173764.94"
"2","A2","9","57700.44","33051.645","151244.31"
"3","A3","9","70317.71","37175.523","150372.2"
"4","A4","9","66065.266","33191.055","135917.78"
"5","A5","9","56242.074","31161.383","120284.47"
"6","A6","9","62055.67","32855.973","129171.8"
"7","A7","9","66103.21","34799.51","144007.25"
"8","A8","9","66169.84","32277.762","127240.93"
"9","A9","9","60080.324","29767.3","117912.78"
"10","A10","9","37576.234","23546.91","103970.266"
"11","A11","9","52513.184","25985.021","109961.94"
"12","A12","9","54363.86","27045.502","117378.96"
"13","B1","9","77329.41","40722.758","176885.55"
"14","B2","9","82884.12","36794.164","146120.61"
"15","B3","9","80100.47","32484.312","121179.664"
"16","B4","9","73390.33","36346.508","143993.48"
"17","B5","9","71318.39","30053.541","111473.71"
"18","B6","9","76134.93","33337.395","121664.086"
"19","B7","9","72134.97","36196.363","142277.11"
"20","B8","9","59053.605","24531.242","94554.04"
"21","B9","9","68702.49","27912.002","104590.375"
"22","B10","9","40872.53","28975.51","128051.805"
"23","B11","9","48651.086","23169.822","97133.15"
"24","B12","9","38762.133","25925.254","117870.37"
"25","C1","9","74453.445","41248.137","175302.28"
"26","C2","9","93945.94","39247.973","148531.52"
"27","C3","9","88124.195","37275.6","136701.42"
"28","C4","9","78025.92","38872.5","156946.03"
"29","C5","9","70068.77","30357.363","112643.82"
"30","C6","9","76239.0","33876.293","125662.68"
"31","C7","9","73724.7","36322.414","142280.14"
"32","C8","9","66043.05","28242.627","104453.234"
"33","C9","9","70849.17","31349.71","113968.54"
"34","C10","9","48416.785","36334.43","156975.78"
"35","C11","9","40634.098","22684.162","98148.734"
"36","C12","9","38779.418","22629.223","102150.09"
"37","D1","9","70666.59","38726.164","163384.3"
"38","D2","9","68088.586","35182.234","137897.97"
"39","D3","9","85882.98","40408.215","149659.94"
"40","D4","9","71468.23","41758.527","168681.16"
"41","D5","9","52792.29","29442.371","114399.9"
"42","D6","9","39262.965","21727.953","87093.26"
"43","D7","9","89012.54","37403.773","134535.06"
"44","D8","9","52490.785","25012.545","93099.73"
"45","D9","9","78445.45","30550.08","101663.55"
"46","D10","9","73729.1","36520.41","136503.42"
"47","D11","9","51897.406","24112.328","92201.93"
"48","D12","9","47722.145","24188.572","93743.01"
"49","E1","9","90515.79","42435.23","174329.6"
"50","E2","9","88077.95","40485.26","158187.16"
"51","E3","9","61222.895","27996.219","105077.93"
"52","E4","9","72909.12","35927.426","137823.53"
"53","E5","9","73399.945","35448.855","135807.06"
"54","E6","9","70198.23","30732.678","112944.83"
"55","E7","9","70110.93","34225.043","133124.84"
"56","E8","9","50385.97","23423.295","88120.625"
"57","E9","9","53004.48","27369.56","105605.43"
"58","E10","9","63930.0","37909.656","150891.27"
"59","E11","9","55842.402","29070.99","113702.1"
"60","E12","9","57801.297","27629.676","106078.83"
"61","F1","9","90624.71","41329.43","164776.52"
"62","F2","9","79881.13","35134.23","136745.55"
"63","F3","9","70659.09","32999.227","125892.766"
"64","F4","9","59263.14","36565.01","152252.1"
"65","F5","9","58020.316","32841.605","128938.34"
"66","F6","9","65200.953","29949.795","112200.4"
"67","F7","9","71169.6","39786.246","153300.55"
"68","F8","9","55615.582","28658.611","111418.46"
"69","F9","9","57713.53","26866.803","103483.125"
"70","F10","9","58014.73","29319.533","113353.664"
"71","F11","9","65283.332","31103.31","116223.7"
"72","F12","9","58881.688","25504.248","96330.06"
"73","G1","9","63384.92","36521.1","164160.19"
"74","G2","9","64271.23","36630.703","152930.27"
"75","G3","9","56413.035","32941.508","130391.016"
"76","G4","9","74432.48","38521.457","152474.53"
"77","G5","9","78278.3","34429.64","126264.76"
"78","G6","9","68970.21","31603.793","118797.836"
"79","G7","9","59077.746","33597.594","133330.36"
"80","G8","9","69856.53","34990.484","130448.2"
"81","G9","9","56742.97","25561.262","97928.18"
"82","G10","9","65074.63","33286.82","130319.76"
"83","G11","9","61451.914","28756.643","109630.67"
"84","G12","9","76720.76","34537.062","131145.0"
"85","H1","9","67161.24","39811.574","170355.62"
"86","H2","9","58354.355","33891.793","135956.75"
"87","H3","9","81484.99","36359.125","135468.83"
"88","H4","9","65451.89","37179.49","146132.55"
"89","H5","9","72511.03","36128.824","135885.58"
"90","H6","9","70356.76","31935.258","119309.32"
"91","H7","9","62040.13","36539.8","146016.86"
"92","H8","9","58465.258","31974.88","125889.055"
"93","H9","9","45114.86","24404.682","100315.305"
"94","H10","9","30980.402","24741.666","111721.73"
"95","H11","9","29882.61","24027.115","111224.51"
"96","H12","9","28245.174","21049.59","111760.125"
"1","A1","10","112382.78","42776.832","179646.33"
"2","A2","10","111821.445","40398.246","154315.69"
"3","A3","10","160094.39","50017.812","161085.48"
"4","A4","10","125211.875","41697.11","140646.36"
"5","A5","10","141780.67","42731.508","124913.9"
"6","A6","10","162036.1","45576.574","133316.48"
"7","A7","10","133891.34","43378.47","148917.44"
"8","A8","10","133832.25","40753.37","131920.94"
"9","A9","10","137483.84","40380.105","124398.53"
"10","A10","10","67671.17","27368.953","105188.21"
"11","A11","10","102946.59","33962.88","113953.75"
"12","A12","10","102035.31","34144.258","121123.11"
"13","B1","10","153374.36","52613.453","183540.61"
"14","B2","10","181612.64","51673.04","152145.05"
"15","B3","10","183152.78","47249.1","126213.49"
"16","B4","10","149543.92","47034.51","152676.39"
"17","B5","10","150746.38","40060.07","115965.64"
"18","B6","10","181108.81","45713.82","125749.8"
"19","B7","10","135978.55","43850.617","147402.67"
"20","B8","10","121398.85","31928.252","99062.75"
"21","B9","10","153941.7","38595.703","108618.89"
"22","B10","10","71121.43","33253.324","132037.61"
"23","B11","10","89786.555","29430.643","101023.55"
"24","B12","10","88679.12","34236.11","122352.46"
"25","C1","10","171566.69","56833.098","182100.12"
"26","C2","10","207460.2","56713.95","155002.22"
"27","C3","10","207125.75","53901.65","142253.4"
"28","C4","10","152698.4","49136.234","162323.55"
"29","C5","10","157539.86","41208.598","116977.625"
"30","C6","10","183960.66","46606.188","130172.16"
"31","C7","10","153999.36","46438.09","147489.64"
"32","C8","10","140165.16","37080.047","107983.875"
"33","C9","10","161525.55","42353.227","117508.92"
"34","C10","10","86819.11","40886.816","159324.73"
"35","C11","10","71701.305","27030.66","101315.96"
"36","C12","10","76060.64","29146.885","104276.98"
"37","D1","10","130141.06","47362.703","169503.86"
"38","D2","10","142658.61","44259.254","140422.89"
"39","D3","10","191228.69","53078.082","156164.39"
"40","D4","10","124614.945","48396.94","175788.55"
"41","D5","10","99227.13","35179.55","118724.21"
"42","D6","10","78479.375","26406.69","90577.73"
"43","D7","10","157354.1","45070.152","139543.3"
"44","D8","10","125699.32","34328.668","103060.03"
"45","D9","10","163796.11","41732.13","106018.26"
"46","D10","10","162445.52","47730.77","141478.36"
"47","D11","10","114370.35","33003.387","95799.305"
"48","D12","10","114423.18","34601.266","97372.664"
"49","E1","10","191554.66","58251.414","182271.27"
"50","E2","10","189668.67","54407.05","158302.22"
"51","E3","10","146525.08","38826.867","110000.97"
"52","E4","10","155639.95","47081.5","143601.34"
"53","E5","10","168401.72","47041.39","141036.98"
"54","E6","10","165365.06","41953.465","117787.99"
"55","E7","10","146597.25","42710.7","138529.92"
"56","E8","10","112076.6","30654.887","92872.445"
"57","E9","10","134593.03","37542.66","109798.44"
"58","E10","10","129843.53","45739.633","153850.03"
"59","E11","10","128332.414","38818.277","117050.28"
"60","E12","10","134638.45","38925.027","110194.23"
"61","F1","10","177065.45","53851.094","172452.98"
"62","F2","10","161309.69","45705.82","142091.19"
"63","F3","10","150832.3","42443.848","127579.2"
"64","F4","10","113154.22","42982.84","159125.38"
"65","F5","10","122957.516","41194.098","135510.72"
"66","F6","10","140772.98","38957.914","116589.805"
"67","F7","10","145846.0","47718.418","159374.6"
"68","F8","10","124593.64","36178.953","115549.55"
"69","F9","10","134456.03","35826.24","105711.9"
"70","F10","10","127455.945","38129.94","117419.25"
"71","F11","10","146996.62","41962.39","119151.766"
"72","F12","10","131657.72","37390.93","100037.586"
"73","G1","10","138493.95","50877.42","171133.55"
"74","G2","10","154098.62","51334.945","159110.62"
"75","G3","10","147324.1","46704.977","135920.42"
"76","G4","10","147513.08","48485.176","158523.27"
"77","G5","10","175213.67","46385.523","132097.64"
"78","G6","10","154028.11","41248.734","122778.445"
"79","G7","10","121843.11","41593.023","138904.69"
"80","G8","10","153869.81","45212.637","135759.34"
"81","G9","10","134865.02","35923.812","102053.78"
"82","G10","10","139104.81","43262.324","136025.78"
"83","G11","10","133575.2","39668.023","111690.93"
"84","G12","10","178279.2","49751.723","136219.38"
"85","H1","10","137034.4","50321.793","174118.64"
"86","H2","10","135595.23","44789.555","137901.44"
"87","H3","10","191693.3","51626.395","140811.03"
"88","H4","10","150316.97","49085.523","151954.6"
"89","H5","10","175370.2","49916.723","140971.98"
"90","H6","10","175242.6","45314.35","124371.62"
"91","H7","10","143006.45","47247.426","152102.7"
"92","H8","10","153874.61","45168.168","131046.9"
"93","H9","10","124691.586","36248.12","104208.63"
"94","H10","10","45960.527","26813.754","114895.31"
"95","H11","10","43315.668","25827.795","116271.76"
"96","H12","10","42198.598","22448.883","114547.58"
"1","A1","10","66982.22","35888.91","173388.95"
"2","A2","10","57067.863","32905.16","151649.2"
"3","A3","10","72649.79","37478.203","150327.83"
"4","A4","10","66973.57","33446.285","136399.56"
"5","A5","10","56969.04","31025.295","120345.84"
"6","A6","10","62593.336","33046.637","128586.23"
"7","A7","10","65605.74","34957.3","143613.69"
"8","A8","10","66992.56","31567.773","127178.45"
"9","A9","10","60909.656","29593.107","118129.45"
"10","A10","10","37447.305","23639.717","103886.39"
"11","A11","10","52933.29","25616.3","109244.67"
"12","A12","10","53101.367","27276.918","116774.24"
"13","B1","10","79009.945","40792.67","177035.3"
"14","B2","10","84233.06","37116.305","146590.64"
"15","B3","10","79720.555","32427.2","121395.86"
"16","B4","10","74654.695","36420.164","144020.34"
"17","B5","10","74132.766","30165.447","112030.21"
"18","B6","10","76810.01","32811.305","121217.48"
"19","B7","10","74169.62","36757.938","142087.25"
"20","B8","10","59187.082","24742.615","95139.93"
"21","B9","10","70841.21","27737.725","104819.87"
"22","B10","10","40628.48","29269.416","127598.016"
"23","B11","10","49265.754","22866.8","97465.73"
"24","B12","10","39312.688","26410.441","118339.69"
"25","C1","10","75844.41","41147.27","174900.05"
"26","C2","10","94067.39","39254.438","148759.05"
"27","C3","10","88764.72","36965.723","136597.27"
"28","C4","10","78576.71","39992.625","156920.2"
"29","C5","10","69640.945","30413.133","112916.88"
"30","C6","10","77346.7","33726.7","125746.99"
"31","C7","10","73946.68","36702.215","142211.39"
"32","C8","10","66397.0","28621.69","103700.95"
"33","C9","10","71070.45","31235.035","113614.56"
"34","C10","10","47568.11","36288.47","156391.86"
"35","C11","10","39837.188","22554.44","98091.96"
"36","C12","10","37287.633","22986.27","101956.81"
"37","D1","10","70837.36","38801.86","163286.42"
"38","D2","10","69326.61","34843.38","137836.77"
"39","D3","10","87386.39","39860.01","149795.17"
"40","D4","10","72987.68","42162.992","168767.14"
"41","D5","10","53058.984","29701.807","114196.086"
"42","D6","10","39891.02","21686.977","87017.64"
"43","D7","10","89843.2","37092.473","134367.03"
"44","D8","10","55470.27","25580.854","97769.93"
"45","D9","10","79127.63","30497.621","102054.33"
"46","D10","10","74695.68","36522.94","136394.67"
"47","D11","10","52776.2","24593.885","92447.21"
"48","D12","10","48609.727","23941.236","93918.01"
"49","E1","10","90329.0","42557.55","174113.61"
"50","E2","10","89319.47","41496.93","158544.8"
"51","E3","10","62354.324","28001.209","105278.2"
"52","E4","10","72819.77","36409.46","138304.19"
"53","E5","10","75502.27","35512.79","136220.28"
"54","E6","10","70699.9","31362.102","112952.27"
"55","E7","10","70818.75","34587.59","133260.6"
"56","E8","10","51009.652","23433.793","87977.64"
"57","E9","10","53328.043","27788.201","105970.836"
"58","E10","10","64461.01","38567.625","152093.44"
"59","E11","10","56479.555","29802.012","114302.266"
"60","E12","10","58731.887","28378.79","105729.734"
"61","F1","10","89729.57","41039.47","165451.02"
"62","F2","10","80328.21","35457.848","136738.14"
"63","F3","10","70813.69","33516.543","125999.08"
"64","F4","10","58437.246","36318.246","152444.56"
"65","F5","10","58556.695","33244.367","129353.67"
"66","F6","10","65489.094","30213.137","112233.28"
"67","F7","10","71184.98","39753.395","153539.83"
"68","F8","10","55961.01","28830.309","111363.1"
"69","F9","10","57647.387","27288.746","103600.91"
"70","F10","10","59002.742","29599.809","113116.875"
"71","F11","10","66673.03","30519.625","115936.57"
"72","F12","10","60016.133","25089.291","96457.09"
"73","G1","10","61069.703","36930.582","163694.81"
"74","G2","10","63191.145","36350.227","152710.39"
"75","G3","10","57022.81","32059.328","130317.65"
"76","G4","10","74852.21","39627.05","152940.45"
"77","G5","10","79098.125","33872.64","126640.05"
"78","G6","10","67696.875","31207.006","118926.25"
"79","G7","10","58460.9","33522.45","133301.9"
"80","G8","10","69974.22","34889.73","130651.98"
"81","G9","10","56386.652","25530.266","98347.95"
"82","G10","10","66594.22","33419.484","130710.79"
"83","G11","10","61857.61","29154.63","110279.055"
"84","G12","10","77748.79","33212.223","131015.64"
"85","H1","10","67359.05","39282.16","170651.25"
"86","H2","10","61160.043","33301.13","136355.61"
"87","H3","10","83546.46","36206.242","135743.69"
"88","H4","10","66528.086","37470.348","146346.61"
"89","H5","10","74019.59","36136.34","136473.78"
"90","H6","10","72221.06","31680.23","119563.5"
"91","H7","10","64501.75","36443.715","145876.78"
"92","H8","10","58787.42","32528.379","126024.016"
"93","H9","10","46229.812","24434.533","100499.59"
"94","H10","10","30996.975","24604.42","111978.125"
"95","H11","10","30221.555","24232.838","111595.03"
"96","H12","10","27461.926","20350.057","112130.62"
"1","A1","11","113583.3","43290.883","180098.92"
"2","A2","11","113266.13","40428.37","154756.86"
"3","A3","11","160809.66","50594.2","160739.66"
"4","A4","11","126933.13","42055.17","140755.42"
"5","A5","11","144136.06","42620.797","124079.414"
"6","A6","11","164214.36","45541.79","132899.77"
"7","A7","11","134365.36","43846.707","149093.69"
"8","A8","11","136163.47","40837.074","131619.33"
"9","A9","11","139122.2","40672.91","124054.86"
"10","A10","11","68118.83","27684.76","104695.94"
"11","A11","11","106046.93","33810.617","113539.3"
"12","A12","11","100721.17","34695.27","120961.41"
"13","B1","11","155482.97","52722.195","183828.02"
"14","B2","11","181057.16","52159.28","151481.38"
"15","B3","11","186407.02","47581.14","126038.234"
"16","B4","11","150705.1","46855.92","152521.61"
"17","B5","11","151891.19","39783.14","115268.484"
"18","B6","11","182587.77","46322.664","125581.49"
"19","B7","11","139210.64","44167.26","146919.89"
"20","B8","11","122093.11","32910.918","98648.55"
"21","B9","11","154190.02","38644.07","108084.02"
"22","B10","11","71185.82","32966.355","131809.36"
"23","B11","11","90690.34","28974.525","100662.78"
"24","B12","11","88484.26","34306.36","121541.69"
"25","C1","11","174984.27","56738.457","183035.14"
"26","C2","11","208763.9","56482.742","154707.75"
"27","C3","11","209622.47","53520.355","142651.88"
"28","C4","11","154384.3","48966.14","162760.78"
"29","C5","11","159420.1","41291.883","117023.71"
"30","C6","11","184444.6","46376.086","129911.09"
"31","C7","11","155463.95","46225.504","147621.78"
"32","C8","11","140731.2","37570.562","107775.7"
"33","C9","11","162135.56","42599.6","117866.07"
"34","C10","11","86641.85","41121.08","159496.98"
"35","C11","11","72706.19","27443.777","101607.76"
"36","C12","11","76034.3","29310.031","104363.81"
"37","D1","11","131396.92","47562.78","169730.66"
"38","D2","11","143421.78","44999.35","140884.08"
"39","D3","11","192616.98","53018.746","156414.36"
"40","D4","11","124940.75","48483.074","176242.42"
"41","D5","11","98549.266","34863.84","118874.85"
"42","D6","11","79041.5","26428.445","90463.39"
"43","D7","11","158789.61","45193.445","139488.19"
"44","D8","11","125485.15","34129.52","103213.19"
"45","D9","11","165312.84","41761.37","105919.36"
"46","D10","11","161849.5","47542.23","141266.16"
"47","D11","11","114585.59","33169.047","95814.805"
"48","D12","11","115117.805","34756.81","97216.18"
"49","E1","11","192147.42","58113.48","182587.45"
"50","E2","11","192178.27","54651.355","159304.33"
"51","E3","11","146393.3","38888.74","109817.266"
"52","E4","11","155652.6","46013.74","143761.45"
"53","E5","11","169279.33","46814.215","141075.7"
"54","E6","11","165423.47","42153.93","117447.336"
"55","E7","11","146140.84","42541.555","137927.61"
"56","E8","11","112486.91","30606.592","92816.6"
"57","E9","11","135966.27","37409.84","109931.53"
"58","E10","11","131592.83","45945.973","154425.7"
"59","E11","11","130185.18","38751.594","117438.99"
"60","E12","11","134303.62","39548.605","110087.45"
"61","F1","11","177684.28","54045.086","172249.66"
"62","F2","11","163416.22","45970.53","141980.6"
"63","F3","11","151299.86","42697.664","127876.516"
"64","F4","11","112048.21","43654.387","159146.67"
"65","F5","11","123579.73","41253.82","134796.23"
"66","F6","11","141330.58","38657.117","116716.65"
"67","F7","11","146845.45","47822.05","159297.83"
"68","F8","11","125767.805","36320.918","115552.266"
"69","F9","11","135634.0","36322.984","105705.945"
"70","F10","11","128012.6","38336.293","117748.98"
"71","F11","11","148577.17","42070.35","119272.33"
"72","F12","11","132947.4","37186.684","100203.21"
"73","G1","11","139094.61","50654.203","170810.3"
"74","G2","11","152461.03","51008.99","159340.05"
"75","G3","11","146776.72","46155.082","135974.84"
"76","G4","11","149888.27","48374.504","158511.06"
"77","G5","11","177151.88","46664.98","131861.77"
"78","G6","11","154968.03","41666.23","123093.95"
"79","G7","11","120863.53","42236.324","138875.67"
"80","G8","11","155333.08","44605.91","135995.72"
"81","G9","11","135899.62","35872.496","102071.27"
"82","G10","11","140885.9","43786.28","135685.45"
"83","G11","11","136482.31","39271.047","111946.71"
"84","G12","11","178731.5","50054.113","136321.08"
"85","H1","11","139831.89","50007.574","174504.94"
"86","H2","11","136928.03","45681.5","138186.22"
