"Transect","Mouse_ID","Sex","Longitude","Latitude","Year","Body_weight","Cysticercus","Trichuris_muris","Aspiculuris_tetraptera","Syphacia_obvelata","Flea","Dissection","Capture","Mastophorus_muris","Hymenolepis_microstoma","Heterakis_spumosa","Mesocestoides","Catenotaenia_pusilla","Body_length","Tail_length","mtBamH","Zfy2","Y","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","HI_NLoci","HI","Dist0","REGion","SRY1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","Dist","Hymenolepis","Oxyurids","Mix_Syphacia_Aspiculuris","State","Status","Species","Dissectors","Embryo_left","Embryo_right","Feces_weight","Hymenolepis_diminiuta","Heligmosomoides_polygurus"
"HZ_CZ","SK_2874","F",13.0538888889,49.9944444444,2014,13.12,NA,NA,NA,NA,"0",14-09-25,14-09-25,NA,NA,NA,NA,NA,75.2,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.0673065154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2875","F",13.0538888889,49.9944444444,2014,14.33,NA,NA,NA,NA,"0",14-09-25,14-09-25,NA,NA,NA,NA,NA,77.8,73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.0673065154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2876","F",11.72,49.8825,2014,12.91,NA,NA,NA,NA,"0",14-09-27,14-09-26,NA,NA,NA,NA,NA,73.3,77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2877","F",11.72,49.8825,2014,18.18,NA,NA,NA,NA,"0",14-09-27,14-09-26,NA,NA,NA,NA,NA,84.2,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2878","F",12.4544444444,50.1058333333,2014,13.28,NA,NA,NA,NA,"0",14-09-27,14-09-27,NA,NA,NA,NA,NA,75,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2879","F",12.4544444444,50.1058333333,2014,14.78,NA,NA,NA,NA,"0",14-09-27,14-09-27,NA,NA,NA,NA,NA,76.7,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2880","F",12.4544444444,50.1058333333,2014,16.89,NA,NA,NA,NA,"0",14-09-27,14-09-27,NA,NA,NA,NA,NA,79.3,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2881","F",12.4544444444,50.1058333333,2014,17.83,NA,NA,NA,NA,"0",14-09-27,14-09-27,NA,NA,NA,NA,NA,77.3,72.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2882","M",12.4544444444,50.1058333333,2014,15.88,NA,NA,NA,NA,"0",14-09-27,14-09-27,NA,NA,NA,NA,NA,74.3,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2883","M",12.4544444444,50.1058333333,2014,16,NA,NA,NA,NA,"0",14-09-27,14-09-27,NA,NA,NA,NA,NA,78,72.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2885","F",12.5308333333,50.1513888889,2014,18.01,NA,NA,NA,NA,"0",14-09-28,14-09-28,NA,NA,NA,NA,NA,78.8,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8909830141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2886","F",12.4583333333,50.1588888889,2014,19.42,NA,NA,NA,NA,"0",14-09-28,14-09-28,NA,NA,NA,NA,NA,85.6,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7909244456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2887","F",12.4583333333,50.1588888889,2014,12.8,NA,NA,NA,NA,"na",14-09-28,14-09-28,NA,NA,NA,NA,NA,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7909244456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2888","F",12.4583333333,50.1588888889,2014,17.24,NA,NA,NA,NA,"na",14-09-28,14-09-28,NA,NA,NA,NA,NA,80.7,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7909244456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_CZ","SK_2889","F",12.4583333333,50.1588888889,2014,8.06,NA,NA,NA,NA,"na",14-09-28,14-09-28,NA,NA,NA,NA,NA,63.5,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7909244456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2951","M",12.2875,49.60444444,2015,11.88,NA,NA,NA,NA,"0",15-09-22,15-09-21,NA,NA,NA,NA,NA,74,73,"d","d","d","d","d","d","d","d","d","94/100","100","100","100","100","100","HI 14",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2952","M",12.2875,49.60444444,2015,21.38,NA,NA,NA,NA,NA,15-09-23,15-09-22,NA,NA,NA,NA,NA,81.7,81.5,"m","d","d","d","d","d","d","d","m","94","100","125","100","70/100","100","HI 14",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2953","F",12.2875,49.60444444,2015,23.88,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,88.2,83.5,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,"100","100","100","90","100","HI 12",0.086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2954","M",12.2875,49.60444444,2015,18.41,NA,NA,NA,NA,"6",15-09-23,15-09-22,NA,NA,NA,NA,NA,81.9,81.3,"d","d","d","d","d","d","d","d","d","94","100","100","100","100","100","HI 14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2955","F",12.245,49.67722222,2015,20.56,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,86.3,89.8,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2956","F",12.245,49.67722222,2015,6.67,NA,NA,NA,NA,"1",15-09-23,15-09-22,NA,NA,NA,NA,NA,58.8,66.7,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2957","F",12.245,49.67722222,2015,19.93,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,89.8,88.9,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100","HI 13",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2958","M",12.3261111111,49.6544444444,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2959","F",12.3277777778,49.6538888889,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2960","F",12.3261111111,49.6544444444,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2961","M",12.3261111111,49.6544444444,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2962","F",12.23888889,49.64388889,2015,13.61,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,77.7,85.7,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2963","F",12.29972222,49.58611111,2015,15.73,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,76.5,80.3,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","m/m","94","95","125","100","100","100","HI 13",0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2964","F",12.29972222,49.58611111,2015,19.38,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,83.9,83.8,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/m","94","95/100","100","100","100","100","HI 13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2965","F",12.31666667,48.97166667,2015,21.48,NA,NA,NA,NA,"0",15-09-23,15-09-22,NA,NA,NA,NA,NA,88.1,78.6,"d",NA,NA,"m/m","m/m","d/d","m/m","d/m","m/m","100","95","125","100/120","100","100","HI 13",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2966","F",12.29972222,49.58611111,2015,15.25,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,76.4,79.4,"d",NA,NA,"d/d","d/d","d/d","d/d",NA,"m/m","94","100","125","100","100","100","HI 12",0.173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2967","M",12.57888889,49.43777778,2015,17.21,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,75.3,88.1,"d","m","m","d","d","d","d","d","m",NA,NA,"100/125","100","100","100","HI 12",0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2968","F",12.43194444,49.06,2015,11.45,NA,NA,NA,NA,"1",15-09-24,15-09-23,NA,NA,NA,NA,NA,67.2,NA,"d",NA,NA,"m/m","m/m","d/d","m/m","m/m","m/m","100","95","125","120","90/100","80","HI 13",0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2969","M",12.42027778,49.10166667,2015,15.4,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,79.2,76.5,"m","m",NA,"m","m","d","d","d","m","94/100","95","100","120","100","100","HI 14",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2970","F",12.50277778,49.15277778,2015,16.96,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,"m/m","m/m","m/m","d/d","m/m","m/m","100","95","125","120","70/100","80","HI 13",0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2971","F",12.50277778,49.15277778,2015,15.09,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,77.5,79.6,"d",NA,NA,"m/m","m/m","m/m","d/m","m/m","d/m","100","95/100","100/125","120","100","80","HI 13",0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2972","M",12.50277778,49.15277778,2015,11.8,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,71.3,71.3,"d","m",NA,"m","m",NA,"d","m","m","94","95","125","120","90/100","100","HI 13",0.631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2973","M",12.50277778,49.15277778,2015,13,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,72.9,72.4,"d","m",NA,"m","m",NA,"m","d","d","100","95/100","125","120","90","80","HI 13",0.789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2974","F",12.38361111,49.06638889,2015,6.87,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,60.1,55.1,"d",NA,NA,"d/m","d/d",NA,"d/d","m/m","d/d",NA,"95","100","100/120","100","100","HI 11",0.285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2975","M",12.38361111,49.06638889,2015,12.43,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,76.5,71.6,"d","m",NA,"m","d","m","d","m","d","94","95","100","100/120","100","80","HI 14",0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2976","M",12.38361111,49.06638889,2015,17.86,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,88.7,85.5,"d","m",NA,"m","d",NA,"d","m","d","94","95","100/125","100","100","80","HI 13",0.421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2977","F",12.2675,48.97194444,2015,15.62,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,76.5,75.1,"d",NA,NA,"m/m","m/m","m/m","d/d","m/m","m/m","94/100","95","125","120","100","80","HI 13",0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2978","F",12.2675,48.97194444,2015,17.72,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,81.6,76.3,"d",NA,NA,"m/m","m/m","m/m","d/d","m/m","m/m","100","95","125","120","100","80","HI 13",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2979","M",12.20944444,48.8375,2015,17.64,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,85.9,72.5,"m","m",NA,"m","m","m","d","m","m","94","95","125","120","90/100","80","HI 14",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2980","F",12.20944444,48.8375,2015,17.56,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,78,70.9,"m",NA,NA,"m/m","m/m",NA,"d/m","m/m","m/m","100","95/100","125","120","90/100","100","HI 12",0.782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2981","M",12.20944444,48.8375,2015,15.54,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,83.1,73.5,"m","m",NA,"m","m",NA,"d","m","m","100","95/100","125","120","90","80","HI 13",0.894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2982","M",12.20944444,48.8375,2015,17.53,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,86.5,80.4,"m","m",NA,"m","m",NA,"d",NA,"m","94/100","95","125","120","70/100","80/100","HI 12",0.777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2983","F",12.05138889,48.85944444,2015,18.4,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,86.3,81.9,"d",NA,NA,"m/m",NA,"m/m","d/m","m/m","d/m","94","100","125","120","70/100","80","HI 12",0.652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2984","M",12.2875,49.60444444,2015,13.68,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,75.2,77.1,"d","d","d","d","d","d","d","d","d","94","100","100","100","100","100","HI 14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2985","F",12.2875,49.60444444,2015,22.8,NA,NA,NA,NA,"1",15-09-24,15-09-23,NA,NA,NA,NA,NA,91.8,85.3,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2986","M",12.46305556,49.05083333,2015,17.01,NA,NA,NA,NA,"0",15-09-25,15-09-24,NA,NA,NA,NA,NA,85.3,78.2,"m","m","m","m","d","d","d","d","d","100","95","125","100/120","90","80","HI 14",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2987","F",12.50277778,49.15277778,2015,21.43,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,89.1,82.7,"d",NA,NA,"m/m","m/m","m/m","d/m","d/m","d/m","100","95/100","125","120","90","80/100","HI 13",0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2988","F",12.2875,49.60444444,2015,21.95,NA,NA,NA,NA,"4",15-09-24,15-09-23,NA,NA,NA,NA,NA,89.6,84.3,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2989","F",12.2875,49.60444444,2015,23,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,91,85.9,"d",NA,NA,"d/d","d/d",NA,"d/d","d/d","d/d","94","100","100","100","100","100","HI 12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2990","F",12.2875,49.60444444,2015,25.75,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,91.3,89.8,"d",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2991","M",12.245,49.67722222,2015,19.51,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,84.6,92.1,"m","d","d","d",NA,NA,"d","d",NA,"94","100","100","100","100","100","HI 11",0.058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2992","M",12.245,49.67722222,2015,21.79,NA,NA,NA,NA,"4",15-09-24,15-09-23,NA,NA,NA,NA,NA,88.7,88.7,"d","d","d","d","d","d","d","d","d","94","100","100","100","100","100","HI 14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2993","F",12.245,49.67722222,2015,23.39,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,90,94.1,"m",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100","HI 13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2994","F",12.245,49.67722222,2015,14.67,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,80.3,91.1,"m",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","95/100","100/125","100","100","100","HI 13",0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2995","M",12.245,49.67722222,2015,6.74,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,56.8,67.7,"d","d","d","d","d",NA,"d","d","d","94","100","100","100","100","100","HI 13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2996","F",12.245,49.67722222,2015,12.86,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,73.7,84.9,"m",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","90/100","100","HI 13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2997","F",12.245,49.67722222,2015,13.39,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,76.5,84.5,"m",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100","HI 13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2998","F",12.245,49.67722222,2015,16.91,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,83.5,85.5,"m",NA,NA,"d/d","d/d","d/d","d/d","d/d","d/d","100","100","100/125","100","100","100","HI 13",0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_2999","M",12.24555556,49.47777778,2015,14.2,NA,NA,NA,NA,"0",15-09-24,15-09-23,NA,NA,NA,NA,NA,71.9,81.2,"d","d","d","d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,"HI 8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_3000","F",12.50277778,49.15277778,2015,16.24,NA,NA,NA,NA,"0",15-09-25,15-09-24,NA,NA,NA,NA,NA,76.4,NA,"d",NA,NA,"d/m","m/m","m/m","d/d","m/m","d/m","100","100","125","100/120","90","80","HI 13",0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_3001","F",12.38361111,49.06638889,2015,19.38,NA,NA,NA,NA,"0",15-09-25,15-09-24,NA,NA,NA,NA,NA,92.2,89.8,"d",NA,NA,"m/m","d/d","m/m","d/d","m/m","m/m","94","95/100","100","100","90/100","80","HI 13",0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BAV","SK_3002","F",12.38361111,49.06638889,2015,10.24,NA,NA,NA,NA,"0",15-09-25,15-09-24,NA,NA,NA,NA,NA,71.6,69.8,"d",NA,NA,"d/m","d/m","m/m","d/d","m/m","d/m","94","95","100/125","120","100","80","HI 13",0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
