"Latitude","Longitude","Year","Number_mus_caught","People","Address","Date_set","Time_set","Number_traps_set","Date_collect","Time_collect","Number_rodents_caught"
52.601445,14.02333,2017,0,"Julia, Sabrina, Nico, Tabea","Mittelstraße 2, 15377 Oberbarnim, Germany","13/09/17","14:15:00",10,"14/09/17","13:45:00","0"
52.682556,14.007385,2017,1,"Julia, Sabrina, Nico, Tabea","Hauptstraße 58, 15345 Prötzel, Germany","13/09/17","??",18,"14/09/17","10:15:00","1"
52.569492,13.99056,2017,1,"Julia, Sabrina, Nico, Tabea","Alt-Ruhlsdorf 14, 15344 Strausberg, Germany","13/09/17","14:30:00",28,"14/09/17","12:30:00","1"
52.7667,14.0817,2017,1,"Julia, Sabrina, Nico, Tabea","Alte Heerstraße 29, 16259 Bad Freienwalde (Oder), Germany","13/09/17","12:00:00",10,"14/09/17","15:37:00","1"
53.033482,13.711559,2017,0,"Lukas, Sascha","Ringenwalder Str. 31, 16247 Friedrichswalde","14/09/17","16:16:00",39,"15/09/17","16:25:00","1"
53.060033,13.71412,2017,0,"Lukas, Sascha","Templiner Str. 22, 17268 Temmen-Ringenwalde, Germany","14/09/17","16:30:00",8,"15/09/17","16:25:00","0"
53.160968,13.809477,2017,0,"Lina, Saskia","Ackerstraße 4, 17268 Flieth-Stegelitz, Germany","14/09/17","14:40:00",8,"15/09/17","11:35:00","0"
52.771519,13.957859,2017,3,"Julia, Sabrina, Nico, Tabea","Birkenweg 16, 16259 Falkenberg, Germany","14/09/17","11:00:00",30,"15/09/17","11:00:00","3"
53.127386,13.486372,2017,9,"Lukas, Sascha","Lychener Str. 28, 17268 Templin","14/09/17","17:30:00",40,"15/09/17","12:30:00","9"
52.484796,13.693432,2017,0,"Robin, Cem, Sükrü","Neuenhagener Chaussee, 15566 Schöneiche bei Berlin, Germany","14/09/17","11:30:00",15,"15/09/17","12:00:00","0"
52.276343,13.897624,2017,17,"Yasmin, Mert","Berghof 2, 15859 Storkow (Mark), Germany","14/09/17","13:15:00",23,"15/09/17","11:15:00","18"
52.191564,13.878763,2017,0,"Yasmin, Mert","Schweriner Dorfstraße 25, 15859 Storkow (Mark)","14/09/17","17:55:00",24,"15/09/17","13:00:00","0"
52.205485,13.842119,2017,0,"Yasmin, Mert","Selchower Str. 4A, 15754 Heidesee, Germany","14/09/17","15:00:00",12,"15/09/17","12:15:00","0"
52.209057,13.876947,2017,1,"Yasmin, Mert","Seeweg 6, 15859 Storkow (Mark), Germany","14/09/17","18:30:00",10,"15/09/17","12:22:00","1"
52.088692,14.139438,2017,0,"Emanuel, Tabea","Rocher 3, 15848 Tauche, Germany","14/09/17","??",16,"15/09/17","??","0"
52.041125,14.181527,2017,0,"Emanuel, Tabea","Zauer Dorfstraße 37, 15913 Schwielochsee, Germany","14/09/17","??",18,"15/09/17","??","0"
52.089399,14.173623,2017,5,"Emanuel, Tabea","Beeskower Str. 6, 15848 Tauche, Germany","14/09/17","??",28,"15/09/17","??","5"
52.01705,14.144171,2017,10,"Emanuel, Tabea","Guhlen 29, 15913 Schwielochsee, Germany","14/09/17","??",33,"15/09/17","??","10"
52.074772,14.180929,2017,15,"Emanuel, Tabea","Sawaller Dorfstraße 10, 15848 Tauche, Germany","14/09/17","??",25,"15/09/17","??","15"
52.158247,14.020282,2017,0,"Emanuel, Sven","Limsdorfer Dorfstraße 8, 15859 Storkow (Mark), Germany","15/09/17","??",23,"16/09/17","??","0"
52.173734,14.075887,2017,1,"Emanuel, Sven","Lindenstraße 19, 15848 Beeskow, Germany","15/09/17","??",24,"16/09/17","??","1"
52.087884,14.26037,2017,9,"Lina, Erik, Anna","Friedländer Ausbau, 15848 Friedland, Germany","15/09/17","13:30:00",38,"16/09/17","13:00:00","9"
52.043945,14.270012,2017,4,"Lina, Erik, Anna","Schadow 5, 15848 Friedland, Germany","15/09/17","14:45:00",20,"16/09/17","16:00:00","4"
52.075919,14.22802,2017,0,"Lina, Erik, Anna","Niewisch 6, 15848 Friedland, Germany","15/09/17","14:19:00",30,"16/09/17","14:30:00","0"
52.075081,14.227153,2017,1,"Lina, Erik, Anna","Niewisch 25, 15848 Friedland, Germany","15/09/17","15:20:00",29,"16/09/17","15:00:00","1"
52.68668,14.277127,2017,10,"Julia, Sabrina, Nico, Tabea","Großbarnim 7, 15320 Neutrebbin, Germany","15/09/17","12:00:00",40,"16/09/17","10:40:00","10"
52.729722,12.9925,2017,0,"Gregor, Svea","Nauener Chaussee 23, 16766 Kremmen, Germany","15/09/17","14:00:00",12,"16/09/17","11:00:00","4"
52.493842,13.669139,2017,8,"Sükrü, Robin","Pappelweg 5, 15366 Hoppegarten, Germany","15/09/17","13:00:00",20,"16/09/17","13:00:00","9"
53.237406,13.64217,2017,2,"Sascha, Lukas","Dorfstraße 28, 17268 Boitzenburger Land, Germany","15/09/17","14:37:00",24,"16/09/17","17:13:00","3"
52.8192,13.0208,2017,3,"Gregor, Svea","Lindener Weg 95A, 16766 Kremmen, Germany","15/09/17","12:50:00",25,"16/09/17","11:45:00","3"
53.2108,13.6506,2017,5,"Sascha, Lukas","Pappelwerder 1, 17268 Mittenwalde, Germany","15/09/17","15:15:00",20,"16/09/17","17:30:00","6"
52.650636,14.321503,2017,3,"Julia, Sabrina, Nico, Tabea","Wriezener Str. 38, 15324 Letschin, Germany","15/09/17","15:00:00",19,"16/09/17","12:15:00","3"
52.682237,14.272369,2017,4,"Julia, Sabrina, Nico, Tabea","Kleinbarnim 28, 15320 Neutrebbin, Germany","15/09/17","13:00:00",34,"16/09/17","11:17:00","4"
52.484796,13.693432,2017,0,"Sükrü, Robin","Neuenhagener Chaussee, 15566 Schöneiche bei Berlin, Germany","15/09/17","12:00:00",12,"16/09/17","18:00:00","0"
52.569376,13.761209,2017,0,"Sükrü, Robin","Waldkante 3, 15345 Altlandsberg, Germany","15/09/17","13:24:00",24,"16/09/17","17:00:00","0"
52.636319,13.634449,2017,0,"Sükrü, Robin","Helenenauer Weg 10, 16321 Bernau bei Berlin, Germany","15/09/17","17:00:00",26,"16/09/17","??","0"
52.81361,13.0161,2017,0,"Gregor, Svea","Beetzer Dorfstraße 125, 16766 Kremmen, Germany","15/09/17","12:00:00",14,"16/09/17","12:30:00","0"
52.410749,13.518458,2017,1,"Julia, Yasmin, Saskia","Lettberger Str. 94, 12355 Berlin, Germany","15/09/17","17:00:00",29,"16/09/17","11:30:00","1"
52.292235,14.023081,2017,0,"Julia, Saskia","Marienhöhe 3, 15526 Bad Saarow, Germany","15/09/17","13:30:00",8,"17/09/17","13:45:00","0"
52.681686,14.273052,2017,0,"Julia, Sabrina, Nico, Tabea","Kleinbarnim 25, 15320 Neutrebbin, Germany","16/09/17","??",10,"15/09/17","??","0"
52.735889,13.934092,2017,0,"Nico, Emanuel","Sonnenallee 1, 16259 Höhenland, Germany","16/09/17","18:23:00",19,"17/09/17","09:45:00","1"
52.895058,13.259343,2017,0,"Lukas, Sascha","Parkweg 1, 16775 Löwenberger Land, Germany","16/09/17","15:53:00",19,"17/09/17","11:55:00","1"
53.042812,13.17139,2017,0,"Lukas, Sascha","Alte Dorfstraße 2, 16775 Gransee, Germany","16/09/17","13:43:00",33,"17/09/17","13:45:00","9"
52.493864,13.670403,2017,0,"Robin, Cem, Sükrü","Pappelweg 3/4, 15366 Hoppegarten, Germany","16/09/17","13:00:00",39,"17/09/17","13:00:00","1"
52.9936,13.3047,2017,4,"Lukas, Sascha","Mildenberger Str. 1, 16792 Zehdenick, Germany","16/09/17","12:00:00",25,"17/09/17","13:45:00","4"
52.771897,13.892763,2017,0,"Nico, Emanuel","Dorfstraße 11, 16259 Falkenberg, Germany","16/09/17","17:23:00",43,"17/09/17","10:30:00","2"
52.676301,14.286033,2017,0,"Julia, Sabrina, Nico, Tabea","Großbarnim 20, 15320 Neutrebbin, Germany","16/09/17","12:00:00",24,"17/09/17","11:30:00","0"
52.644218,14.231345,2017,0,"Julia, Sabrina, Nico, Tabea","Neufriedland 16, 15320 Neuhardenberg, Germany","16/09/17","12:40:00",15,"17/09/17","12:05:00","0"
52.693382,14.165996,2017,0,"Julia, Sabrina, Nico, Tabea","Am Alten Kanal 2, 16269 Bliesdorf, Germany","16/09/17","13:10:00",28,"17/09/17","11:45:00","0"
52.206576,14.090782,2017,0,"Julia, Saskia","Ahrensdorfer Str. 20B, 15848 Rietz-Neuendorf, Germany","16/09/17","15:57:00",12,"17/09/17","14:00:00","0"
52.208286,14.087547,2017,0,"Julia, Saskia","Ahrensdorfer Str. 26, 15848 Rietz-Neuendorf, Germany","16/09/17","15:45:00",10,"17/09/17","14:15:00","0"
52.22625,13.903883,2017,0,"Alice, Clément, Emanuel","Wochowseer Dorfstraße 3, 15859 Storkow (Mark), Germany","26/09/17","10:00:00",26,"27/09/17","10:00:00","1"
52.194689,13.917837,2017,0,"Alice, Clément, Emanuel","Bugker dorfstrasse 7, 15859 Storkow (Mark), Germany","26/09/17","11:00:00",22,"27/09/17","10:48:00","0"
51.944782,13.92511,2017,0,"Alice, Clément, Emanuel","Three Oak Ranch, Briesener Zergoweg, Lübben, Germany","26/09/17","13:00:00",24,"27/09/17","13:00:00","2"
51.923354,13.89899,2017,0,"Alice, Clément, Emanuel","Podeckaweg 1, 15907 Lübben (Spreewald), Germany","26/09/17","13:30:00",25,"27/09/17","12:00:00","0"
52.017078,13.530131,2017,7,"Alice, Clément, Emanuel","Wildpark Johannismühle 1, Johannismühle 2, 15837 Baruth/Mark, Germany","26/09/17","14:00:00",15,"27/09/17","15:00:00","7"
52.015121,13.528597,2017,10,"Alice, Clément, Emanuel","Wildpark Johannismühle 2, Johannismühle 2, 15837 Baruth/Mark, Germany","26/09/17","14:00:00",57,"27/09/17","15:00:00","10"
51.959192,13.670926,2017,1,"Alice, Clément, Emanuel","Chris Corner Ranch, Gersdorf 30, 15938 Golßen, Germany","26/09/17","15:30:00",23,"27/09/17","16:30:00","1"
51.908938,13.859796,2017,0,"Francisca, Victor","Neuendorfer Dorfstraße 4, 15907 Lübben (Spreewald), Germany","23/10/17","10:00:00",24,"24/10/17","07:45:00","0"
51.775877,13.957539,2017,2,"Francisca, Victor","Kirschallee 3, 03205 Mlode, Germany","23/10/17","11:08:00",37,"24/10/17","09:30:00","3"
51.733743,13.912772,2017,1,"Francisca, Victor","Kemmener Dorfstrasse 1, 03205 Kemmen, Germany","23/10/17","11:45:00",31,"24/10/17","10:20:00","1"
51.676761,13.679507,2017,5,"Francisca, Victor","Pießig 27, 03249 Sonnewalde, Germany","23/10/17","14:00:00",14,"24/10/17","11:15:00","5"
51.715924,13.376654,2017,0,"Francisca, Victor","Am Mühlberg 10, 04936 Schlieben, Germany","23/10/17","15:00:00",24,"24/10/17","12:15:00","0"
51.793806,13.418519,2017,0,"Francisca, Victor","Schiebener weg 5, 04936 Lebusa, Germany","23/10/17","16:00:00",24,"24/10/17","13:20:00","0"
51.803368,13.681565,2017,0,"Francisca, Victor","Schemel Landwirtschaft, 15926 Heideblick ","23/10/17","17:00:00",9,"24/10/17","08:45:00","0"
51.817511,13.69827,2017,0,"Francisca, Victor","Schemel Landwirtschaft (2), Goßmar 20, 15926 Goßmar, Germany","23/10/17","17:30:00",6,"24/10/17","08:30:00","0"
52.683379,13.732729,2017,0,"Sven, Lukas, Lina, Saskia","Hauptstr. 26, 16356 Werneuchen, Germany","10/09/17","12:52:00",10,"11/09/17","13:00:00","NA (“keiner da”)"
52.900833,13.197222,2017,0,"Sascha, Lukas","Häsener Weg 9, 16775 Löwenberger Land, Germany","16/09/17","15:21:00",26,"17/09/17","12:05:00","4"
52.483255,13.703637,2017,0,"Sükrü, Cem, Robin","Dorfaue 26, 15566 Schöneiche bei Berlin, Germany","16/09/17","15:09:00",31,"17/09/17","10:17:00","0"
52.983191,13.304484,2017,0,"Sascha, Lukas","Badinger Chaussee 1, 16792 Zehdenick, Germany","16/09/17","12:49:00",17,"17/09/17","13:57:00","0"
52.636889,13.635054,2017,0,"Lorenzo, Alice, Francisca","Helenenauer Weg 10, 16321 Bernau bei Berlin, Germany","18/10/17","08:00:00",34,"19/10/17",NA,"3"
52.593137,13.696524,2017,0,"Lorenzo, Alice, Francisca","Dorfstraße 41A, 16356 Werneuchen, Germany","18/10/17","09:00:00",40,"19/10/17","09:30:00","0"
52.58066,13.69555,2017,0,"Lorenzo, Alice, Francisca","Paulshof, 15345 Altlandsberg, Germany","18/10/17","14:30:00",25,"19/10/17","10:00:00","1"
52.651008,13.72303,2017,0,"Lorenzo, Alice, Francisca","Weesower Dorfstraße 5, 16356 Werneuchen, Germany","18/10/17","13:00:00",36,"19/10/17","10:30:00","0"
52.649442,13.720338,2017,0,"Lorenzo, Alice, Francisca","Weesower Dorfstraße 17, 16356 Werneuchen, Germany","18/10/17","13:20:00",48,"19/10/17","10:45:00","2"
52.610754,13.908386,2017,0,"Lorenzo, Alice, Francisca","Alt-wilkendorf 24 16345 Altlandsberg","18/10/17","10:00:00",45,"19/10/17","11:30:00","5"
52.776968,13.641412,2017,0,"Lorenzo, Alice, Francisca","Kirschallee 10, 16359 Biesenthal, Germany","18/10/17","11:30:00",26,"19/10/17","12:30:00","2"
53.84506,11.4812,2017,5,"Emanuel","Feldweg 5, 23972 Dorf Meckelnburg","04/10/17","17:00:00",21,"05/10/17","05:30:00","5"
53.94049,11.6069,2017,10,"Emanuel","Zum Gutshof 10, 23974 Neuburg","04/10/17","16:42:00",16,"05/10/17","07:00:00","10"
53.91909,11.2138,2017,0,"Emanuel","Dorfallee, 18292 Warnow, Deutschland ","04/10/17","18:30:00",13,"05/10/17","09:00:00","1"
53.8321,11.3749,2017,0,"Emanuel","Saunstorfer Weg 1, 23996 Bobitz, Deutschland","04/10/17","17:42:00",28,"05/10/17","09:30:00","0"
53.61532,11.6945,2017,0,"Emanuel","Crivitzer Chaussee 25, 19089 Demen, Deutschland ","04/10/17","14:45:00",48,"05/10/17","11:00:00","2"
53.67768,11.8673,2017,0,"Emanuel","Dorfstraße 38, Dabel, Germany","04/10/17","15:15:00",24,"05/10/17","12:00:00","1"
53.6395,12.38819,2017,2,"Emanuel","Dorfstarße 18292 Dobbin-Linstow, Germany","04/10/17","16:00:00",48,"05/10/17","13:00:00","2"
53.51885,12.4464,2017,6,"Emanuel","Im Bauerndorf 12, 17214 Silz, Germany","04/10/17","12:15:00",24,"05/10/17","12:15:00","12"
53.567821,12.59032,2017,9,"Emanuel","Kap-Straße Grabowhöfe","04/10/17","10:30:00",28,"05/10/17","15:00:00","9"
53.50829,12.78542,2017,0,"Emanuel","Federower Str. 11, 17192 Kargow, Germany","04/10/17","11:15:00",42,"05/10/17","16:00:00","0"
53.4159,12.5872,2017,0,"Emanuel","Lindenallee 36, 17207 Gotthun, Germany","04/10/17","09:00:00",41,"05/10/17","17:00:00","1"
53.4178,12.59209,2017,0,"Emanuel","Reitweg 3, 17207 Gotthun, Germany","04/10/17","08:30:00",24,"05/10/17","17:20:00","0"
