Year ,Transect ,Code ,ID_mouse ,Worms_presence ,Intestinal_content_sample ,Intestinal_content_DNA ,Cecum_content_sample ,Cecum_content_DNA ,Colon_content_sample ,Colon_content_DNA ,Ap5_PCR,18S_PCR,COI_PCR,SSU_PCR,LSU_PCR,ORF470_PCR
2014,HZ_BR ,BEETZ ,SK2837,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,BEETZ ,SK2838,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FRFE11 ,SK2839,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FRFE11 ,SK2840,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FRFE11 ,SK2841,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FRFE11 ,SK2842,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FRFE11 ,SK2843,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,DANE22 ,SK2844,TRUE,0,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,NEUR14 ,SK2845,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,NEUR14 ,SK2846,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,DANE22 ,SK2847,FALSE,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA
2014,HZ_BR ,DANE22 ,SK2848,FALSE,1,1,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA
2014,HZ_BR ,NEUR14 ,SK2849,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,ZACK20 ,SK2850,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_CZ ,KVET3 ,SK2851,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,KAC2 ,SK2852,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,CHOT1 ,SK2853,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,CHOT1 ,SK2854,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,KAC2 ,SK2855,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,VRB7 ,SK2856,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,VRB7 ,SK2857,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,NEPO1 ,SK2858,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,NEB3 ,SK2859,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,NEB3 ,SK2860,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,NEB3 ,SK2861,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,NEPO1 ,SK2862,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,VRBI4 ,SK2863,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,KVET3 ,SK2864,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,DODV ,SK2865,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,DODV ,SK2866,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,JIND5 ,SK2867,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,CHOT1 ,SK2868,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,VER15 ,SK2869,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,DODV ,SK2870,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,BLAZI ,SK2871,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,NEBFP ,SK2872,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,BLAZI ,SK2873,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,BEZ1 ,SK2874,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,BEZ1 ,SK2875,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,SEYB ,SK2876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,SEYB ,SK2877,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,LOUZ ,SK2878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,LOUZ ,SK2879,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,LOUZ ,SK2880,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,LOUZ ,SK2881,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,LOUZ ,SK2882,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,LOUZ ,SK2883,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,CHL161 ,SK2884,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,CHL161 ,SK2885,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,MIL64 ,SK2886,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,MIL64 ,SK2887,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,MIL64 ,SK2888,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_CZ ,MIL64 ,SK2889,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,BRUNN3 ,SK2890,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,JOACH ,SK2891,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,DANE22 ,SK2892,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,DANE22 ,SK2893,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,NEUR14 ,SK2894,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,ZACK20 ,SK2895,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,SCHM1 ,SK2896,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2897,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2898,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2899,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,AHDF7 ,SK2900,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,HZ_BR ,NEUR14 ,SK2905,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,ZACK20 ,SK2906,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,ZACK20 ,SK2907,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,RUDN21 ,SK2908,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FLIE28 ,SK2909,FALSE,0,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,FLIE28 ,SK2910,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,JOACH ,SK2911,TRUE,1,1,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA
2014,HZ_BR ,JOACH ,SK2912,TRUE,1,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2913,FALSE,1,1,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2914,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2915,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,HOWZ30 ,SK2916,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,NEULO9 ,SK2917,TRUE,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA
2014,HZ_BR ,NEULO9 ,SK2918,FALSE,1,1,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA
2014,HZ_BR ,NEULO9 ,SK2919,FALSE,1,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA
2014,HZ_BR ,NEULO9 ,SK2920,FALSE,1,1,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA
2014,HZ_BR ,NEULO9 ,SK2921,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,BOECK ,SK2922,TRUE,1,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,SCHM1 ,SK2923,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA
2014,HZ_BR ,TEMM ,SK2924,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,LUEB21 ,SK2925,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,ZEHL21 ,SK2926,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,STEG1 ,SK2927,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,STEG1 ,SK2928,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,STEG1 ,SK2929,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,AHDF7 ,SK2930,TRUE,1,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,AHDF7 ,SK2931,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,STEG1 ,SK2932,FALSE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,AHDF7 ,SK2933,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,AHDF7 ,SK2934,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2014,HZ_BR ,NETEM7 ,SK2935,TRUE,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2951,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,TRUE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2952,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2953,FALSE,NA,NA,NA,NA,1,0,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2954,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2955,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2956,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2957,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERT3A ,SK2958,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,HZ_BAV ,OBERT3B ,SK2959,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,HZ_BAV ,OBERT3A ,SK2960,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,HZ_BAV ,OBERT3A ,SK2961,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,HZ_BAV ,OEDE ,SK2962,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERN8 ,SK2963,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERN8 ,SK2964,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GEISL7 ,SK2965,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERN8 ,SK2966,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,TIEF28 ,SK2967,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ZUM16 ,SK2968,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GFALL9 ,SK2969,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,KLESS2 ,SK2970,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,KLESS2 ,SK2971,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,KLESS2 ,SK2972,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,KLESS2 ,SK2973,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK2974,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK2975,FALSE,NA,NA,NA,NA,1,1,TRUE,TRUE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK2976,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,NEUALL ,SK2977,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,NEUALL ,SK2978,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ZAIT36 ,SK2979,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ZAIT36 ,SK2980,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ZAIT36 ,SK2981,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ZAIT36 ,SK2982,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,UNSCHH ,SK2983,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2984,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2985,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,EITEN8 ,SK2986,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,KLESS2 ,SK2987,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2988,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2989,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK2990,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2991,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2992,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2993,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2994,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2995,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2996,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,HZ_BAV ,LETZ ,SK2998,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,TRUE,NA,NA,NA
2015,HZ_BAV ,TAUCH6 ,SK2999,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,KLESS2 ,SK3000,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3001,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3002,FALSE,NA,NA,NA,NA,0,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3003,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,TRUE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3004,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3005,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ROTZG2 ,SK3006,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GSCHW ,SK3007,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GSCHW ,SK3008,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GSCHW ,SK3009,FALSE,NA,NA,NA,NA,0,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GSCHW ,SK3010,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MOOSH ,SK3011,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MOOSH ,SK3012,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MOOSH ,SK3013,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MOOSH ,SK3014,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MOOSH ,SK3015,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LUCK ,SK3016,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,STADT1 ,SK3017,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,STADT1 ,SK3018,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,SCHI39 ,SK3019,FALSE,NA,NA,NA,NA,1,1,TRUE,,TRUE,NA,NA,NA
2015,HZ_BAV ,GOTT ,SK3020,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,HZ_BAV ,SCHI39 ,SK3021,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,SCHI39 ,SK3022,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MOOSH ,SK3023,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERN8 ,SK3024,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GRAS12 ,SK3025,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GROSB9 ,SK3026,FALSE,NA,NA,NA,NA,0,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3027,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LOID5 ,SK3028,FALSE,NA,NA,NA,NA,0,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,MAIEH5 ,SK3029,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LUCK ,SK3030,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LUCK ,SK3031,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GRAS12 ,SK3032,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,STEINA6 ,SK3033,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,NEUS78 ,SK3034,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,NEUS78 ,SK3035,FALSE,NA,NA,NA,NA,1,1,TRUE,TRUE,TRUE,NA,NA,NA
2015,HZ_BAV ,GRAS12 ,SK3036,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3037,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3038,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3039,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3040,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3041,FALSE,NA,NA,NA,NA,1,1,TRUE,TRUE,TRUE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3042,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PARIN ,SK3043,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERL3 ,SK3044,FALSE,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERS14 ,SK3045,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERS14 ,SK3046,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,LERA9 ,SK3047,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,OBERS2 ,SK3048,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PEMF12 ,SK3049,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PEMF12 ,SK3050,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PEMF12 ,SK3051,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PEMF12 ,SK3052,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,PEMF12 ,SK3053,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,WOPP8 ,SK3054,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,WOPP8 ,SK3055,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ENGEL1 ,SK3056,FALSE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,ENGEL1 ,SK3057,TRUE,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,NA,NA,NA
2015,HZ_BAV ,GAILAU2 ,SK3058,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
