Year ,Transect,Code ,Mouse_ID,CEWE_Tissue,CEWE_DNA,qPCR_Result_C,18S_PCR_C,18S_Sequence_C,COI_PCR_C,COI_Sequence_C,ORF_PCR_C,ORF_Sequence_C,ILWE_Tissue,ILWE_DNA,qPCR_Result_I,18S_PCR_I,18S_Sequence_I,COI_PCR_I,COI_Sequence_I,ORF_PCR_I,ORF_Sequence_I,
2015,HZ_BAV ,OBERT3A ,SK_2960,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERT3A ,SK_2961,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OEDE ,SK_2962,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERN8 ,SK_2963,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERN8 ,SK_2964,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GEISL7 ,SK_2965,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERN8 ,SK_2966,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,TIEF28 ,SK_2967,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ZUM16 ,SK_2968,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GFALL9 ,SK_2969,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,KLESS2 ,SK_2970,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,KLESS2 ,SK_2971,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,KLESS2 ,SK_2972,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,KLESS2 ,SK_2973,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_2974,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_2975,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_2976,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,NEUALL ,SK_2977,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,NEUALL ,SK_2978,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ZAIT36 ,SK_2979,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ZAIT36 ,SK_2980,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ZAIT36 ,SK_2981,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ZAIT36 ,SK_2982,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSCHH ,SK_2983,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LERA9 ,SK_2984,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LERA9 ,SK_2985,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,EITEN8 ,SK_2986,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,KLESS2 ,SK_2987,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LERA9 ,SK_2988,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LERA9 ,SK_2989,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LERA9 ,SK_2990,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2991,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2992,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2993,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2994,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2995,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2996,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2997,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LETZ ,SK_2998,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,TAUCH6 ,SK_2999,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,KLESS2 ,SK_3000,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3001,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3002,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3003,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3004,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3005,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ROTZG2 ,SK_3006,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GSCHW ,SK_3007,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GSCHW ,SK_3008,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GSCHW ,SK_3009,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GSCHW ,SK_3010,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MOOSH ,SK_3011,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MOOSH ,SK_3012,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MOOSH ,SK_3013,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MOOSH ,SK_3014,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MOOSH ,SK_3015,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LUCK ,SK_3016,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,STADT1 ,SK_3017,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,STADT1 ,SK_3018,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,SCHI39 ,SK_3019,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GOTT ,SK_3020,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,SCHI39 ,SK_3021,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,SCHI39 ,SK_3022,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MOOSH ,SK_3023,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERN8 ,SK_3024,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GRAS12 ,SK_3025,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GROSB9 ,SK_3026,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3027,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LOID5 ,SK_3028,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,MAIEH5 ,SK_3029,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LUCK ,SK_3030,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LUCK ,SK_3031,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GRAS12 ,SK_3032,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,STEINA6 ,SK_3033,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,NEUS78 ,SK_3034,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,NEUS78 ,SK_3035,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GRAS12 ,SK_3036,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3037,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3038,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3039,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3040,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3041,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3042,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PARIN ,SK_3043,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERL3 ,SK_3044,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERS14 ,SK_3045,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERS14 ,SK_3046,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,LERA9 ,SK_3047,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,OBERS2 ,SK_3048,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PEMF12 ,SK_3049,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PEMF12 ,SK_3050,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PEMF12 ,SK_3051,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PEMF12 ,SK_3052,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,PEMF12 ,SK_3053,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,WOPP8 ,SK_3054,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,WOPP8 ,SK_3055,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ENGEL1 ,SK_3056,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,ENGEL1 ,SK_3057,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GAILAU2 ,SK_3058,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GAILDS8 ,SK_3059,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,GAILDS8 ,SK_3060,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN16 ,SK_3061,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN16 ,SK_3062,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN16 ,SK_3063,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN2 ,SK_3064,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN2 ,SK_3065,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN2 ,SK_3066,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN2 ,SK_3067,,,,,,,,,,,,,,,,,,,
2015,HZ_BAV ,UNSAN2 ,SK_3068,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BADFR45 ,SK_3091,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,CROU17 ,SK_3092,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,JOACH10 ,SK_3093,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,JOACH10 ,SK_3094,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ALTM29 ,SK_3095,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ALTR39 ,SK_3096,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMER8 ,SK_3097,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,LETS38 ,SK_3098,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMER18 ,SK_3099,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,MILMC47 ,SK_3100,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,MILMC47 ,SK_3101,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,MILMC47 ,SK_3102,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STORK17 ,SK_3103,TRUE,TRUE,positive,negative,,negative,,negative,,TRUE,TRUE,positive,,,,,,,
2015,HZ_BR ,NEUG21 ,SK_3104,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ALBER4 ,SK_3105,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STORK17 ,SK_3106,TRUE,TRUE,positive,positive,,positive,,negative,,TRUE,TRUE,negative,,,,,,,
2015,HZ_BR ,ZEHL1 ,SK_3107,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,NEUG21 ,SK_3108,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHIFF29 ,SK_3109,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3110,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3111,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3112,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3113,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3114,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3115,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3116,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3117,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3118,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3119,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HOWZ30 ,SK_3120,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3121,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3122,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3123,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3124,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3125,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3126,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3127,TRUE,TRUE,positive,,,,,,,TRUE,TRUE,positive,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3128,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3129,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3130,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3131,TRUE,TRUE,positive,,,,,,,TRUE,TRUE,negative,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3132,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3133,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,TORFH ,SK_3134,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHIFF29 ,SK_3135,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,MADL11 ,SK_3136,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHIFF29 ,SK_3137,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ORTB7 ,SK_3138,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ORTB7 ,SK_3139,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ORTB7 ,SK_3140,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMEL ,SK_3141,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMEL ,SK_3142,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ORTB7 ,SK_3143,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMEL ,SK_3144,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMEL ,SK_3145,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,NEUM39 ,SK_3146,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ORTB7 ,SK_3147,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,PAPP1 ,SK_3148,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,PAPP1 ,SK_3149,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ZEHL1 ,SK_3150,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,LIEB38 ,SK_3151,TRUE,TRUE,positive,,,,,,,TRUE,TRUE,positive,,,,,,,
2015,HZ_BR ,NEULO9 ,SK_3152,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HOPPE1 ,SK_3153,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHOR16 ,SK_3154,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHOR16 ,SK_3155,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHOR16 ,SK_3156,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHOR16 ,SK_3157,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHOR16 ,SK_3158,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HOHST1 ,SK_3159,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,NEUM39 ,SK_3160,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,NEUM39 ,SK_3161,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,HAMMEL ,SK_3162,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3163,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3164,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3165,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3166,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GIEL68 ,SK_3167,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3168,TRUE,TRUE,negative,,,,,,,TRUE,TRUE,positive,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3169,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DANE22 ,SK_3170,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,LIEB38 ,SK_3171,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,NEULO9 ,SK_3172,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DENS12 ,SK_3173,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,NEULO9 ,SK_3175,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GOTTES ,SK_3176,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,GOTTES ,SK_3177,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STEG1 ,SK_3178,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STERNF2 ,SK_3179,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STERNF2 ,SK_3180,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,DOBB8 ,SK_3181,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STERNF2 ,SK_3182,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BRITZ2 ,SK_3183,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,LINDE53 ,SK_3184,TRUE,TRUE,positive,,,,,,,TRUE,TRUE,negative,,,,,,,
2015,HZ_BR ,BRITZ2 ,SK_3185,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,STERNF2 ,SK_3186,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ERKNKI ,SK_3187,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,RUTE41 ,SK_3188,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,TRIEP30 ,SK_3189,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,RUTERE ,SK_3190,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,LYCHE6 ,SK_3191,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,LYCHE6 ,SK_3192,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,ALTTH ,SK_3193,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHIFF29 ,SK_3194,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,PAUS ,SK_3195,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BEETZL ,SK_3196,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BEETZL ,SK_3197,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BEETZL ,SK_3198,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3199,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3200,TRUE,TRUE,positive,,,,,,,TRUE,TRUE,positive,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3201,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3202,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3203,TRUE,TRUE,negative,,,,,,,TRUE,TRUE,positive,positive,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3204,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3205,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BESTE6 ,SK_3206,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHEN8h ,SK_3207,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHEN8h ,SK_3208,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHEN8h ,SK_3209,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHEN8f ,SK_3210,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,MARIE ,SK_3211,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,BUCHH ,SK_3212,,,,,,,,,,,,,,,,,,,
2015,HZ_BR ,SCHEN8h ,SK_3213,,,,,,,,,,,,,,,,,,,
2016,HZ_BR ,SCHORF16 ,AA_0001 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0002 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0003 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0004 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0005 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0006 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0007 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0008 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0009 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0010 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0011 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0012 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0013 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0014 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0015 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0016 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0017 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0018 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0019 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0020 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0021 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0022 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0023 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0024 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0025 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0026 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0027 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0028 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0029 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0030 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0031 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0032 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0033 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0034 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0035 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0036 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0037 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
