"Mouse_ID","year","OPG.lorenzo","OPG.enas","OPG.phuong","OPG.alice","X12_Ap5_PCR","X13_18S_Seq","X14_COI_Seq","X16_ORF470_Seq","PCRpos3markers"
"SK_3036",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"negative"
"SK_3037",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"negative"
"SK_3038",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3039",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3040",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3041",NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,"positive"
"SK_3042",NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,"positive"
"SK_3043",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"negative"
"SK_3044",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"negative"
"SK_3045",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3046",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3047",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3048",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3049",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3050",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3051",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3052",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3053",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3054",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3055",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3056",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3057",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3059",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3060",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3061",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3062",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3063",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"negative"
"SK_3064",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3065",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3066",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3067",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3068",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3091",2015,0,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3092",2015,0,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3093",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3094",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3095",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3096",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3097",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3098",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3099",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3100",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3101",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3102",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3103",2015,0,2595,NA,0,TRUE,FALSE,TRUE,TRUE,"positive"
"SK_3104",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3105",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3106",2015,0,0,NA,0,TRUE,FALSE,TRUE,NA,"positive"
"SK_3107",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3108",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3109",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3110",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3111",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3112",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3113",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3114",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3115",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3116",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3117",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3118",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3119",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3120",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3121",2015,0,NA,NA,7000,FALSE,FALSE,FALSE,NA,"negative"
"SK_3122",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3123",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3124",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3125",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3126",2015,128968,0,NA,36706,TRUE,FALSE,TRUE,TRUE,"positive"
"SK_3127",2015,410053,34400,NA,203042,TRUE,FALSE,TRUE,TRUE,"positive"
"SK_3128",2015,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,"positive"
"SK_3129",2015,0,0,NA,0,TRUE,FALSE,TRUE,TRUE,"positive"
"SK_3130",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3131",2015,299401,10240,NA,104042,FALSE,FALSE,TRUE,TRUE,"positive"
"SK_3132",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3133",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3134",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3135",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3136",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3137",2015,0,0,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3138",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3139",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3140",2015,0,1920,NA,0,TRUE,FALSE,TRUE,FALSE,"positive"
"SK_3141",2015,0,0,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3142",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3143",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3144",2015,0,0,NA,0,TRUE,FALSE,FALSE,FALSE,"negative"
"SK_3145",2015,0,1000,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3146",2015,0,0,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3147",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3148",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3149",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3150",2015,0,NA,NA,2451,FALSE,FALSE,FALSE,NA,"negative"
"SK_3151",2015,118243,10240,NA,108108,TRUE,TRUE,TRUE,TRUE,"positive"
"SK_3152",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3153",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3154",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3155",2015,0,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3156",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3157",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3158",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3159",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3160",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3161",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3162",2015,0,4324,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3163",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3164",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3165",2015,0,0,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3166",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3167",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3168",2015,0,6857,NA,0,TRUE,FALSE,FALSE,NA,"negative"
"SK_3169",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3170",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3171",2015,0,NA,NA,1366,FALSE,FALSE,FALSE,NA,"negative"
"SK_3172",2015,0,NA,NA,758,FALSE,FALSE,FALSE,NA,"negative"
"SK_3173",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3174",2015,613636,NA,NA,115909,NA,NA,NA,NA,NA
"SK_3175",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3176",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3177",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3178",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3179",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3180",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3181",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3182",2015,0,NA,NA,407,FALSE,FALSE,FALSE,NA,"negative"
"SK_3183",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3184",2015,119048,22400,NA,74405,TRUE,TRUE,TRUE,TRUE,"positive"
"SK_3185",2015,0,0,NA,0,TRUE,FALSE,FALSE,NA,"negative"
"SK_3186",2015,0,4267,NA,0,TRUE,FALSE,TRUE,TRUE,"positive"
"SK_3187",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3188",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3189",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3190",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3191",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3192",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3193",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3194",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3195",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3196",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3197",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3198",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3199",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3200",2015,NA,10667,NA,NA,TRUE,FALSE,FALSE,FALSE,"negative"
"SK_3201",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3202",2015,NA,0,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3203",2015,NA,20000,NA,NA,TRUE,FALSE,TRUE,NA,"positive"
"SK_3204",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3205",2015,NA,0,NA,NA,TRUE,FALSE,FALSE,NA,"negative"
"SK_3206",2015,NA,0,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
"SK_3207",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3208",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3209",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3210",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3211",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3212",2015,0,NA,NA,0,FALSE,FALSE,FALSE,NA,"negative"
"SK_3213",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,"negative"
