Mouse_ID,Year,counter,Feces_g,PBS_dil,N_oocysts_sq1,N_oocysts_sq2,N_oocysts_sq3,N_oocysts_sq4,N_oocysts_sq5,N_oocysts_sq6,N_oocysts_sq7,N_oocysts_sq8,mean_neubauer,oocysts_in_feces,OPG
SK_2974,2015,Alice,,,,,,,,,,,,,
SK_2975,2015,Alice,,,,,,,,,,,,,
SK_2976,2015,Alice,,,,,,,,,,,,,
SK_2977,2015,Alice,,,,,,,,,,,,,
SK_2978,2015,Alice,,,,,,,,,,,,,
SK_2979,2015,Alice,,,,,,,,,,,,,
SK_2980,2015,Alice,,,,,,,,,,,,,
SK_2981,2015,Alice,,,,,,,,,,,,,
SK_2982,2015,Alice,,,,,,,,,,,,,
SK_2983,2015,Alice,,,,,,,,,,,,,
SK_2984,2015,Alice,,,,,,,,,,,,,
SK_2985,2015,Alice,,,,,,,,,,,,,
SK_2986,2015,Alice,,,,,,,,,,,,,
SK_2987,2015,Alice,,,,,,,,,,,,,
SK_2988,2015,Alice,,,,,,,,,,,,,
SK_2989,2015,Alice,,,,,,,,,,,,,
SK_2990,2015,Alice,,,,,,,,,,,,,
SK_2991,2015,Alice,,,,,,,,,,,,,
SK_2992,2015,Alice,,,,,,,,,,,,,
SK_2993,2015,Alice,,,,,,,,,,,,,
SK_2994,2015,Alice,,,,,,,,,,,,,
SK_2995,2015,Alice,,,,,,,,,,,,,
SK_2996,2015,Alice,,,,,,,,,,,,,
SK_2997,2015,Alice,,,,,,,,,,,,,
SK_2998,2015,Alice,,,,,,,,,,,,,
SK_2999,2015,Alice,,,,,,,,,,,,,
SK_3000,2015,Alice,,,,,,,,,,,,,
SK_3001,2015,Alice,,,,,,,,,,,,,
SK_3002,2015,Alice,,,,,,,,,,,,,
SK_3003,2015,Alice,,,,,,,,,,,,,
SK_3004,2015,Alice,,,,,,,,,,,,,
SK_3005,2015,Alice,,,,,,,,,,,,,
SK_3006,2015,Alice,,,,,,,,,,,,,
SK_3007,2015,Alice,,,,,,,,,,,,,
SK_3008,2015,Alice,,,,,,,,,,,,,
SK_3009,2015,Alice,,,,,,,,,,,,,
SK_3010,2015,Alice,,,,,,,,,,,,,
SK_3011,2015,Alice,,,,,,,,,,,,,
SK_3012,2015,Alice,,,,,,,,,,,,,
SK_3013,2015,Alice,,,,,,,,,,,,,
SK_3014,2015,Alice,,,,,,,,,,,,,
SK_3015,2015,Alice,,,,,,,,,,,,,
SK_3016,2015,Alice,,,,,,,,,,,,,
SK_3017,2015,Alice,,,,,,,,,,,,,
SK_3018,2015,Alice,,,,,,,,,,,,,
SK_3019,2015,Alice,,,,,,,,,,,,,
SK_3020,2015,Alice,,,,,,,,,,,,,
SK_3021,2015,Alice,,,,,,,,,,,,,
SK_3022,2015,Alice,,,,,,,,,,,,,
SK_3023,2015,Alice,,,,,,,,,,,,,
SK_3024,2015,Alice,,,,,,,,,,,,,
SK_3025,2015,Alice,,,,,,,,,,,,,
SK_3026,2015,Alice,,,,,,,,,,,,,
SK_3027,2015,Alice,,,,,,,,,,,,,
SK_3028,2015,Alice,,,,,,,,,,,,,
SK_3029,2015,Alice,,,,,,,,,,,,,
SK_3030,2015,Alice,,,,,,,,,,,,,
SK_3031,2015,Alice,,,,,,,,,,,,,
SK_3032,2015,Alice,,,,,,,,,,,,,
SK_3033,2015,Alice,,,,,,,,,,,,,
SK_3034,2015,Alice,,,,,,,,,,,,,
SK_3035,2015,Alice,,,,,,,,,,,,,
SK_3036,2015,Alice,,,,,,,,,,,,,
SK_3037,2015,Alice,,,,,,,,,,,,,
SK_3038,2015,Alice,,,,,,,,,,,,,
SK_3039,2015,Alice,,,,,,,,,,,,,
SK_3040,2015,Alice,,,,,,,,,,,,,
SK_3041,2015,Alice,,,,,,,,,,,,,
SK_3042,2015,Alice,,,,,,,,,,,,,
SK_3043,2015,Alice,,,,,,,,,,,,,
SK_3044,2015,Alice,,,,,,,,,,,,,
SK_3045,2015,Alice,,,,,,,,,,,,,
SK_3046,2015,Alice,,,,,,,,,,,,,
SK_3047,2015,Alice,,,,,,,,,,,,,
SK_3048,2015,Alice,,,,,,,,,,,,,
SK_3049,2015,Alice,,,,,,,,,,,,,
SK_3050,2015,Alice,,,,,,,,,,,,,
SK_3051,2015,Alice,,,,,,,,,,,,,
SK_3052,2015,Alice,,,,,,,,,,,,,
SK_3053,2015,Alice,,,,,,,,,,,,,
SK_3054,2015,Alice,,,,,,,,,,,,,
SK_3055,2015,Alice,,,,,,,,,,,,,
SK_3056,2015,Alice,,,,,,,,,,,,,
SK_3057,2015,Alice,,,,,,,,,,,,,
SK_3058,2015,Alice,,,,,,,,,,,,,
SK_3059,2015,Alice,,,,,,,,,,,,,
SK_3060,2015,Alice,,,,,,,,,,,,,
SK_3061,2015,Alice,,,,,,,,,,,,,
SK_3062,2015,Alice,,,,,,,,,,,,,
SK_3063,2015,Alice,,,,,,,,,,,,,
SK_3064,2015,Alice,,,,,,,,,,,,,
SK_3065,2015,Alice,,,,,,,,,,,,,
SK_3066,2015,Alice,,,,,,,,,,,,,
SK_3067,2015,Alice,,,,,,,,,,,,,
SK_3068,2015,Alice,,,,,,,,,,,,,
SK_3069,2015,Alice,,,,,,,,,,,,,
SK_3070,2015,Alice,,,,,,,,,,,,,
SK_3071,2015,Alice,,,,,,,,,,,,,
SK_3072,2015,Alice,,,,,,,,,,,,,
SK_3073,2015,Alice,,,,,,,,,,,,,
SK_3074,2015,Alice,,,,,,,,,,,,,
SK_3075,2015,Alice,,,,,,,,,,,,,
SK_3076,2015,Alice,,,,,,,,,,,,,
SK_3077,2015,Alice,,,,,,,,,,,,,
SK_3078,2015,Alice,,,,,,,,,,,,,
SK_3079,2015,Alice,,,,,,,,,,,,,
SK_3080,2015,Alice,,,,,,,,,,,,,
SK_3081,2015,Alice,,,,,,,,,,,,,
SK_3082,2015,Alice,,,,,,,,,,,,,
SK_3083,2015,Alice,,,,,,,,,,,,,
SK_3084,2015,Alice,,,,,,,,,,,,,
SK_3085,2015,Alice,,,,,,,,,,,,,
SK_3301,2015,Alice,,,,,,,,,,,,,
SK_3302,2015,Alice,,,,,,,,,,,,,
SK_3303,2015,Alice,,,,,,,,,,,,,
SK_3304,2015,Alice,,,,,,,,,,,,,
SK_3305,2015,Alice,,,,,,,,,,,,,
SK_3306,2015,Alice,,,,,,,,,,,,,
SK_3307,2015,Alice,,,,,,,,,,,,,
SK_3308,2015,Alice,,,,,,,,,,,,,
SK_3309,2015,Alice,,,,,,,,,,,,,
SK_3310,2015,Alice,,,,,,,,,,,,,
SK_3311,2015,Alice,,,,,,,,,,,,,
SK_3312,2015,Alice,,,,,,,,,,,,,
SK_3313,2015,Alice,,,,,,,,,,,,,
SK_3314,2015,Alice,,,,,,,,,,,,,
SK_3315,2015,Alice,,,,,,,,,,,,,
SK_3316,2015,Alice,,,,,,,,,,,,,
SK_3317,2015,Alice,,,,,,,,,,,,,
SK_3318,2015,Alice,,,,,,,,,,,,,
SK_3319,2015,Alice,,,,,,,,,,,,,
SK_3320,2015,Alice,,,,,,,,,,,,,
SK_3321,2015,Alice,,,,,,,,,,,,,
SK_3322,2015,Alice,,,,,,,,,,,,,
SK_3323,2015,Alice,,,,,,,,,,,,,
SK_3324,2015,Alice,,,,,,,,,,,,,
SK_3325,2015,Alice,,,,,,,,,,,,,
SK_3326,2015,Alice,,,,,,,,,,,,,
SK_3327,2015,Alice,,,,,,,,,,,,,
SK_3328,2015,Alice,,,,,,,,,,,,,
SK_3329,2015,Alice,,,,,,,,,,,,,
SK_3330,2015,Alice,,,,,,,,,,,,,
SK_3331,2015,Alice,,,,,,,,,,,,,
SK_3332,2015,Alice,,,,,,,,,,,,,
SK_3333,2015,Alice,,,,,,,,,,,,,
SK_3334,2015,Alice,,,,,,,,,,,,,
SK_3335,2015,Alice,,,,,,,,,,,,,
SK_3336,2015,Alice,,,,,,,,,,,,,
SK_3337,2015,Alice,,,,,,,,,,,,,
SK_3338,2015,Alice,,,,,,,,,,,,,
SK_3339,2015,Alice,,,,,,,,,,,,,
SK_3340,2015,Alice,,,,,,,,,,,,,
SK_3341,2015,Alice,,,,,,,,,,,,,
SK_3342,2015,Alice,,,,,,,,,,,,,
SK_3343,2015,Alice,,,,,,,,,,,,,
SK_3344,2015,Alice,,,,,,,,,,,,,
SK_3345,2015,Alice,,,,,,,,,,,,,
SK_3346,2015,Alice,,,,,,,,,,,,,
SK_3347,2015,Alice,,,,,,,,,,,,,
SK_3348,2015,Alice,,,,,,,,,,,,,
SK_3349,2015,Alice,,,,,,,,,,,,,
SK_3380,2015,Alice,,,,,,,,,,,,,
SK_3381,2015,Alice,,,,,,,,,,,,,
SK_3382,2015,Alice,,,,,,,,,,,,,
SK_3383,2015,Alice,,,,,,,,,,,,,
SK_3384,2015,Alice,,,,,,,,,,,,,
SK_3385,2015,Alice,,,,,,,,,,,,,
SK_3386,2015,Alice,,,,,,,,,,,,,
SK_3387,2015,Alice,,,,,,,,,,,,,
SK_3388,2015,Alice,,,,,,,,,,,,,
SK_3389,2015,Alice,,,,,,,,,,,,,
SK_3390,2015,Alice,,,,,,,,,,,,,
SK_3391,2015,Alice,,,,,,,,,,,,,
SK_3392,2015,Alice,,,,,,,,,,,,,
SK_3393,2015,Alice,,,,,,,,,,,,,
SK_3394,2015,Alice,,,,,,,,,,,,,
SK_3395,2015,Alice,,,,,,,,,,,,,
SK_3396,2015,Alice,,,,,,,,,,,,,
SK_3397,2015,Alice,,,,,,,,,,,,,
SK_3398,2015,Alice,,,,,,,,,,,,,
SK_3399,2015,Alice,,,,,,,,,,,,,
SK_3400,2015,Alice,,,,,,,,,,,,,
SK_3401,2015,Alice,,,,,,,,,,,,,
SK_3402,2015,Alice,,,,,,,,,,,,,
SK_3403,2015,Alice,,,,,,,,,,,,,
SK_3404,2015,Alice,,,,,,,,,,,,,
SK_3405,2015,Alice,,,,,,,,,,,,,
SK_3406,2015,Alice,,,,,,,,,,,,,
SK_3407,2015,Alice,,,,,,,,,,,,,
SK_3408,2015,Alice,,,,,,,,,,,,,
SK_3409,2015,Alice,,,,,,,,,,,,,
SK_3410,2015,Alice,,,,,,,,,,,,,
SK_3411,2015,Alice,,,,,,,,,,,,,
SK_3412,2015,Alice,,,,,,,,,,,,,
SK_3413,2015,Alice,,,,,,,,,,,,,
SK_3414,2015,Alice,,,,,,,,,,,,,
SK_3415,2015,Alice,,,,,,,,,,,,,
SK_3416,2015,Alice,,,,,,,,,,,,,
SK_3417,2015,Alice,,,,,,,,,,,,,
SK_3418,2015,Alice,,,,,,,,,,,,,
SK_3419,2015,Alice,,,,,,,,,,,,,
SK_3420,2015,Alice,,,,,,,,,,,,,
SK_3421,2015,Alice,,,,,,,,,,,,,
SK_3422,2015,Alice,,,,,,,,,,,,,
SK_3423,2015,Alice,,,,,,,,,,,,,
SK_3424,2015,Alice,,,,,,,,,,,,,
SK_3425,2015,Alice,,,,,,,,,,,,,
SK_3426,2015,Alice,,,,,,,,,,,,,
SK_3427,2015,Alice,,,,,,,,,,,,,
SK_3428,2015,Alice,,,,,,,,,,,,,
SK_3429,2015,Alice,,,,,,,,,,,,,
SK_3430,2015,Alice,,,,,,,,,,,,,
SK_3431,2015,Alice,,,,,,,,,,,,,
SK_3432,2015,Alice,,,,,,,,,,,,,
SK_3433,2015,Alice,,,,,,,,,,,,,
SK_3434,2015,Alice,,,,,,,,,,,,,
SK_3435,2015,Alice,,,,,,,,,,,,,
SK_3436,2015,Alice,,,,,,,,,,,,,
SK_3437,2015,Alice,,,,,,,,,,,,,
SK_3438,2015,Alice,,,,,,,,,,,,,
SK_3439,2015,Alice,,,,,,,,,,,,,
SK_3440,2015,Alice,,,,,,,,,,,,,
SK_3441,2015,Alice,,,,,,,,,,,,,
SK_3442,2015,Alice,,,,,,,,,,,,,
SK_3443,2015,Alice,,,,,,,,,,,,,
SK_3444,2015,Alice,,,,,,,,,,,,,
SK_3445,2015,Alice,,,,,,,,,,,,,
SK_3446,2015,Alice,,,,,,,,,,,,,
SK_3447,2015,Alice,,,,,,,,,,,,,
SK_3448,2015,Alice,,,,,,,,,,,,,
SK_3449,2015,Alice,,,,,,,,,,,,,
SK_3450,2015,Alice,,,,,,,,,,,,,
SK_3451,2015,Alice,,,,,,,,,,,,,
SK_3452,2015,Alice,,,,,,,,,,,,,
SK_3453,2015,Alice,,,,,,,,,,,,,
SK_3454,2015,Alice,,,,,,,,,,,,,
SK_3455,2015,Alice,,,,,,,,,,,,,
SK_3456,2015,Alice,,,,,,,,,,,,,
SK_3457,2015,Alice,,,,,,,,,,,,,
SK_3458,2015,Alice,,,,,,,,,,,,,
SK_3459,2015,Alice,,,,,,,,,,,,,
SK_3460,2015,Alice,,,,,,,,,,,,,
SK_3479,2015,Alice,,,,,,,,,,,,,
SK_3480,2015,Alice,,,,,,,,,,,,,
SK_3481,2015,Alice,,,,,,,,,,,,,
SK_3482,2015,Alice,,,,,,,,,,,,,
SK_3483,2015,Alice,,,,,,,,,,,,,
SK_3484,2015,Alice,,,,,,,,,,,,,
SK_3485,2015,Alice,,,,,,,,,,,,,
SK_3486,2015,Alice,,,,,,,,,,,,,
SK_3487,2015,Alice,,,,,,,,,,,,,
SK_3488,2015,Alice,,,,,,,,,,,,,
SK_3489,2015,Alice,,,,,,,,,,,,,
L15-38,2015,Alice,,,,,,,,,,,,,
SK_2790,2014,Alice,,,,,,,,,,,,,
SK_2791,2014,Alice,,,,,,,,,,,,,
SK_2884,2014,Alice,,,,,,,,,,,,,
SK_3461,2015,Alice,,,,,,,,,,,,,
SK_3462,2015,Alice,,,,,,,,,,,,,
SK_3463,2015,Alice,,,,,,,,,,,,,
SK_3464,2015,Alice,,,,,,,,,,,,,
SK_3465,2015,Alice,,,,,,,,,,,,,
SK_3466,2015,Alice,,,,,,,,,,,,,
SK_3467,2015,Alice,,,,,,,,,,,,,
SK_3468,2015,Alice,,,,,,,,,,,,,
SK_3469,2015,Alice,,,,,,,,,,,,,
SK_3470,2015,Alice,,,,,,,,,,,,,
SK_3471,2015,Alice,,,,,,,,,,,,,
SK_3472,2015,Alice,,,,,,,,,,,,,
SK_3473,2015,Alice,,,,,,,,,,,,,
SK_3474,2015,Alice,,,,,,,,,,,,,
SK_3475,2015,Alice,,,,,,,,,,,,,
SK_3476,2015,Alice,,,,,,,,,,,,,
SK_3477,2015,Alice,,,,,,,,,,,,,
SK_3478,2015,Alice,,,,,,,,,,,,,
SK_3490,2015,Alice,,,,,,,,,,,,,
SK_3491,2015,Alice,,,,,,,,,,,,,
SK_3492,2015,Alice,,,,,,,,,,,,,
SK_3493,2015,Alice,,,,,,,,,,,,,
Sk3173,2015,Alice,,,,,,,,,,,,,
